date,ticker,pattern,mom_12m,rsi,pct_from_high,fwd_6m,fwd_12m,year,put_return
2021-03-22 00:00:00-04:00,TLRY,down_50_from_high,5.5479452054794525,45.57913374874294,-0.6260365997027604,-0.5301255102436911,-0.7774058545483705,2021,3.417712585364093
2021-03-23 00:00:00-04:00,TLRY,down_50_from_high,5.031168751902395,45.438520027983635,-0.6366765673314925,-0.516795872425219,-0.7553832903377626,2021,3.3066322702101583
2021-03-24 00:00:00-04:00,TLRY,down_50_from_high,4.519900240923749,48.908917053143,-0.6527929864290125,-0.47589001238994455,-0.7422262175021822,2021,2.965750103249538
2021-03-25 00:00:00-04:00,TLRY,down_50_from_high,3.5297618281724166,52.89855029731046,-0.6427788894179685,-0.47349980139513315,-0.6946999736463406,2021,2.9458316782927763
2021-03-26 00:00:00-04:00,TLRY,down_50_from_high,1.7949367474906053,49.17715554360719,-0.6545141425653714,-0.4714674124307575,-0.6123188528486769,2021,2.928895103589646
2021-03-29 00:00:00-04:00,TLRY,down_50_from_high,1.3769231104588773,42.7301257692739,-0.6615552944538131,-0.43504394256064205,-0.6306056384716746,2021,2.6253661880053505
2021-03-30 00:00:00-04:00,TLRY,down_50_from_high,2.3343418908364044,44.640997711975686,-0.6551400370584931,-0.4723230205424569,-0.622504540597588,2021,2.936025171187141
2021-03-31 00:00:00-04:00,TLRY,down_50_from_high,2.303778967578845,32.70082556697106,-0.6443435898376222,-0.5112186670370487,-0.6418829721381766,2021,3.2601555586420723
2021-04-01 00:00:00-04:00,TLRY,down_50_from_high,2.7864405745166843,33.20487991032499,-0.6504459357995319,-0.49462844847617693,-0.6521933792699851,2021,3.1219037373014746
2021-04-05 00:00:00-04:00,TLRY,down_50_from_high,2.618032736856429,17.542507919179386,-0.6546706221575103,-0.49478929976537966,-0.6610783684364996,2021,3.1232441647114975
2021-04-05 00:00:00-04:00,TLRY,deep_oversold,2.618032736856429,17.542507919179386,-0.6546706221575103,-0.49478929976537966,-0.6610783684364996,2021,3.1232441647114975
2021-04-06 00:00:00-04:00,TLRY,down_50_from_high,2.8158842612618606,21.89007025514391,-0.6692223408353766,-0.49195835086698647,-0.6475875016511108,2021,3.0996529238915542
2021-04-06 00:00:00-04:00,TLRY,deep_oversold,2.8158842612618606,21.89007025514391,-0.6692223408353766,-0.49195835086698647,-0.6475875016511108,2021,3.0996529238915542
2021-04-07 00:00:00-04:00,TLRY,down_50_from_high,2.315436428900506,15.73333991608618,-0.690815187526251,-0.4382591266629261,-0.6442307647757353,2021,2.6521593888577177
2021-04-07 00:00:00-04:00,TLRY,deep_oversold,2.315436428900506,15.73333991608618,-0.690815187526251,-0.4382591266629261,-0.6442307647757353,2021,2.6521593888577177
2021-04-08 00:00:00-04:00,TLRY,down_50_from_high,2.1036105899587945,19.538970207676968,-0.6906587318095458,-0.45422355492434785,-0.6332827459831449,2021,2.785196291036232
2021-04-08 00:00:00-04:00,TLRY,deep_oversold,2.1036105899587945,19.538970207676968,-0.6906587318095458,-0.45422355492434785,-0.6332827459831449,2021,2.785196291036232
2021-04-09 00:00:00-04:00,TLRY,down_50_from_high,1.8309455224091047,19.251926485197302,-0.690815187526251,-0.4423077249779419,-0.6720647720131578,2021,2.685897708149516
2021-04-12 00:00:00-04:00,TLRY,down_50_from_high,1.5353980259448914,17.14005774128688,-0.7310280074116986,-0.38976145869412815,-0.6276905045235788,2021,2.2480121557844015
2021-04-13 00:00:00-04:00,TLRY,down_50_from_high,1.7884323509568096,27.016886869397652,-0.7133468878945248,-0.4454148462522889,-0.6522925664625637,2021,2.711790385435741
2021-04-14 00:00:00-04:00,TLRY,down_50_from_high,1.47159085552062,27.298581091713572,-0.7277421269802523,-0.4091953847600126,-0.6419540273732153,2021,2.4099615396667717
2021-04-15 00:00:00-04:00,TLRY,down_50_from_high,1.494845214869701,21.600766206063113,-0.7349397584608329,-0.39256195257741133,-0.6210153526482827,2021,2.2713496048117614
2021-04-16 00:00:00-04:00,TLRY,down_50_from_high,1.7001569535312986,25.303642943111427,-0.7308715278195598,-0.39593022368675057,-0.6499999955643054,2021,2.2994185307229213
2021-04-19 00:00:00-04:00,TLRY,down_50_from_high,1.6830768291766827,28.335051459360415,-0.7271162563625643,-0.4128440073991131,-0.6708715393651399,2021,2.4403667283259427
2021-04-20 00:00:00-04:00,TLRY,down_50_from_high,1.3505916787456012,21.554118164846287,-0.751369112867197,-0.3662680880035568,-0.6331025709476101,2021,2.052234066696307
2021-04-21 00:00:00-04:00,TLRY,down_50_from_high,1.4881656914923331,23.257915790264434,-0.7368173941893307,-0.3067776421541746,-0.6783590995499927,2021,1.5564803512847882
2021-04-22 00:00:00-04:00,TLRY,down_50_from_high,1.4205883250517002,23.32123522548811,-0.7424503013748238,-0.2958687896220956,-0.6816524934213857,2021,1.465573246850797
2021-04-23 00:00:00-04:00,TLRY,down_50_from_high,1.5029326185716476,27.992953016888904,-0.7329056431401964,-0.3227885146994345,-0.6930286909040364,2021,1.689904289161954
2021-04-26 00:00:00-04:00,TLRY,down_50_from_high,1.2118959944259093,35.325601667387176,-0.7207009750918106,-0.37927169158679097,-0.7030812324929971,2021,2.160597429889925
2021-04-27 00:00:00-04:00,TLRY,down_50_from_high,1.1095237731933594,39.75903060720334,-0.7227350904124472,-0.37923249495241484,-0.7138826092770856,2021,2.160270791270124
2021-04-28 00:00:00-04:00,TLRY,down_50_from_high,1.3999999620899652,48.05194805194805,-0.6976998836979876,-0.4456521730545735,-0.7406832336154603,2021,2.7137681087881127
2021-04-29 00:00:00-04:00,TLRY,down_50_from_high,1.2996301295802355,45.45454318237089,-0.7081833717345808,-0.44772117962466484,-0.7260053701119513,2021,2.7310098302055406
2021-04-30 00:00:00-04:00,TLRY,down_50_from_high,1.2782607937451473,55.77889447236181,-0.7130339525856808,-0.42748089697721214,-0.728462372440596,2021,2.5623408081434347
2021-05-03 00:00:00-04:00,TLRY,down_50_from_high,1.3508286375851153,43.58974320389445,-0.7336879933500232,-0.39482960136995593,-0.6927144525568647,2021,2.290246678082966
2021-05-04 00:00:00-04:00,TLRY,down_50_from_high,1.1045751633986929,43.58974320389445,-0.7480832324357507,-0.33229813664596275,-0.6782608743039718,2021,1.7691511387163563
2021-05-05 00:00:00-04:00,TLRY,down_50_from_high,1.1515561125437879,44.73684454380849,-0.7512126332750582,-0.3446541072437598,-0.6666666666666667,2021,1.872117560364665
2021-05-06 00:00:00-04:00,TLRY,down_50_from_high,0.9095816857461594,36.58750883386062,-0.7785948906189983,-0.23250884470585798,-0.6544169503471455,2021,0.9375737058821498
2021-05-07 00:00:00-04:00,TLRY,down_50_from_high,1.1261498856242453,45.21276910285155,-0.746831467324941,-0.3318912457650496,-0.7070457315707452,2021,1.7657603813754132
2021-05-10 00:00:00-04:00,TLRY,down_50_from_high,0.9331617994465649,46.666666666666664,-0.7646690664342537,-0.28856380091581146,-0.7081116801368097,2021,1.4046983409650957
2021-05-11 00:00:00-04:00,TLRY,down_50_from_high,0.938118814218396,45.33762460168002,-0.7549679047320537,-0.21008945001908808,-0.7260536407800573,2021,0.750745416825734
2021-05-12 00:00:00-04:00,TLRY,down_50_from_high,0.9451139088055474,42.69492811101651,-0.7726490242492274,-0.14796971471735898,-0.7205781306167018,2021,0.23308095597799156
2021-05-13 00:00:00-04:00,TLRY,down_50_from_high,0.9026425611760176,37.39777464509426,-0.785948977816284,-0.15789477793610385,-0.6754385925775139,2021,0.31578981613419876
2021-05-14 00:00:00-04:00,TLRY,down_50_from_high,0.942817419536486,34.82972576820369,-0.7820372267671498,-0.14860017318122742,-0.6740847054467742,2021,0.23833477651022858
2021-05-17 00:00:00-04:00,TLRY,down_50_from_high,0.9510941062777645,40.87019050300555,-0.7627914068303222,-0.1464380693485765,-0.678100281844719,2021,0.22031724457147092
2021-05-18 00:00:00-04:00,TLRY,down_50_from_high,0.9572865080193469,35.43614221759124,-0.7562196698428634,-0.1636713703499013,-0.6700898554616621,2021,0.36392808624917766
2021-05-19 00:00:00-04:00,TLRY,down_50_from_high,0.8406862715307175,35.742343488076756,-0.7649820017430976,-0.1364846898569788,-0.6810918608581271,2021,0.13737241547482348
2021-05-20 00:00:00-04:00,TLRY,down_50_from_high,0.8559005452979425,36.40000332031168,-0.7662337668539073,-0.1740294071807006,-0.6746987921044036,2021,0.4502450598391716
2021-05-21 00:00:00-04:00,TLRY,down_50_from_high,0.5782383735933452,42.197041312590606,-0.7616961213116514,-0.28430730258779235,-0.6900853590469138,2021,1.3692275215649363
2021-05-26 00:00:00-04:00,TLRY,down_50_from_high,0.5652581873074385,62.06895946936851,-0.7391644448188113,-0.37012596327400715,-0.7348530199633845,2021,2.084383027283393
2021-05-27 00:00:00-04:00,TLRY,down_50_from_high,0.6525504757136695,55.55554984706967,-0.7313409427205426,-0.365171800015481,-0.7285963931136915,2021,2.043098333462342
2021-05-28 00:00:00-04:00,TLRY,down_50_from_high,0.6923857558197177,59.854895790992664,-0.7391644448188113,-0.36592682133605303,-0.727054584085403,2021,2.049390177800442
2021-06-01 00:00:00-04:00,TLRY,down_50_from_high,0.6912350644535648,58.29145314431609,-0.7343138639677113,-0.39634865631447413,-0.7355712560724004,2021,2.3029054692872846
2021-06-02 00:00:00-04:00,TLRY,down_50_from_high,0.8962076425824999,75.25423120975279,-0.7027069202657927,-0.4673684371145148,-0.7800000040154709,2021,2.8947369759542902
2021-06-03 00:00:00-04:00,TLRY,down_50_from_high,0.9563491168446279,84.63301917497559,-0.6914410820193727,-0.5299188722980936,-0.7748478589605035,2021,3.415990602484114
2021-06-04 00:00:00-04:00,TLRY,down_50_from_high,0.8632308935276043,75.93183823215165,-0.7058363211051002,-0.4925531833729846,-0.7765957446808511,2021,3.1046098614415385
2021-06-07 00:00:00-04:00,TLRY,down_50_from_high,1.0801686772159407,75.11012627319718,-0.6914410820193727,-0.5461460376011542,-0.7991886456037083,2021,3.5512169800096185
2021-06-08 00:00:00-04:00,TLRY,down_50_from_high,0.9367815516565907,75.3275058977881,-0.6836175799211041,-0.5474777379773079,-0.8006923845435256,2021,3.562314483144233
2021-06-09 00:00:00-04:00,TLRY,down_50_from_high,1.115498485644312,82.67074521681323,-0.6646846952931206,-0.5594960327505016,-0.8180121351161124,2021,3.662466939587514
2021-06-10 00:00:00-04:00,TLRY,down_50_from_high,1.069143414269739,72.9973012134239,-0.6862775658594287,-0.5206982619744585,-0.8189526222590496,2021,3.339152183120487
2021-06-11 00:00:00-04:00,TLRY,down_50_from_high,1.376344099743262,71.22039596973423,-0.6887810960810481,-0.5505278820048316,-0.8300653580982439,2021,3.5877323500402634
2021-06-14 00:00:00-04:00,TLRY,down_50_from_high,1.2755345967683622,67.94092369106824,-0.7002033900441734,-0.5501044143930196,-0.8371607527711505,2021,3.5842034532751637
2021-06-15 00:00:00-04:00,TLRY,down_50_from_high,1.1303317511982174,60.27732415582236,-0.7186668597711741,-0.5389321461690129,-0.8242491666011083,2021,3.4911012180751073
2021-06-16 00:00:00-04:00,TLRY,down_50_from_high,1.202916115783613,56.51785986764091,-0.7163198091416935,-0.5559845634585084,-0.8234969693251214,2021,3.6332046954875703
2021-06-17 00:00:00-04:00,TLRY,down_50_from_high,1.1594560402122838,51.32042246426744,-0.7266468414615814,-0.5340583689306244,-0.8219805327719403,2021,3.4504864077552035
2021-06-18 00:00:00-04:00,TLRY,down_50_from_high,0.9754673962364446,51.050792127586995,-0.7354091494863821,-0.5340035469690054,-0.8107628690420567,2021,3.4500295580750455
2021-06-21 00:00:00-04:00,TLRY,down_50_from_high,1.0927710475691832,51.685390887507765,-0.7282115418812352,-0.5405871937030833,-0.8117443791741508,2021,3.5048932808590276
2021-06-22 00:00:00-04:00,TLRY,down_50_from_high,1.072532773058167,41.83142640793305,-0.7272727120792695,-0.5720023111418485,-0.8158347796208064,2021,3.7666859261820713
2021-06-23 00:00:00-04:00,TLRY,down_50_from_high,1.057243098628732,38.368251623664754,-0.724456246548806,-0.554230566273485,-0.7967064281870809,2021,3.618588052279042
2021-06-24 00:00:00-04:00,TLRY,down_50_from_high,1.2404908724357746,46.931821649724796,-0.7142856938210569,-0.5761226783201695,-0.8023001244936647,2021,3.801022319334746
2021-06-25 00:00:00-04:00,TLRY,down_50_from_high,1.128654970760234,40.42821461234513,-0.7152245236230226,-0.5692307608468192,-0.79999999161605,2021,3.743589673723494
2021-06-28 00:00:00-04:00,TLRY,down_50_from_high,1.343396264801985,39.898353602120636,-0.7084963070434248,-0.5915190701688877,-0.8153515783017894,2021,3.9293255847407313
2021-06-29 00:00:00-04:00,TLRY,down_50_from_high,1.3164722391461967,25.975776930067312,-0.7205444954996718,-0.592385215207869,-0.8146696677326175,2021,3.9365434600655753
2021-06-30 00:00:00-04:00,TLRY,down_50_from_high,1.5428974252026912,34.29027280136536,-0.7171021593515203,-0.6100663782631801,-0.8274336270115671,2021,4.083886485526501
2021-07-01 00:00:00-04:00,TLRY,down_50_from_high,1.5449357743188044,33.85826771653544,-0.7208574546839495,-0.5919282200536418,-0.8234304872326526,2021,3.9327351671136817
2021-07-02 00:00:00-04:00,TLRY,down_50_from_high,1.4755748107641553,34.51043169634865,-0.7304021129185769,-0.5919907033858836,-0.8119558853626593,2021,3.93325586154903
2021-07-06 00:00:00-04:00,TLRY,down_50_from_high,1.1299362668565882,38.6690605032875,-0.7383820946089844,-0.5580143368737314,-0.790669852638607,2021,3.6501194739477616
2021-07-07 00:00:00-04:00,TLRY,down_50_from_high,1.1077922474254263,33.89830508474576,-0.7460491171151141,-0.5619223836277616,-0.7794208344799363,2021,3.6826865302313467
2021-07-08 00:00:00-04:00,TLRY,down_50_from_high,1.1437993859847424,38.40304270750144,-0.7457361818062701,-0.5919999812199519,-0.7895384568434496,2021,3.9333331768329325
2021-07-09 00:00:00-04:00,TLRY,down_50_from_high,1.170469757694526,42.259405143488465,-0.7469879469170798,-0.6017315847786169,-0.8051948015182543,2021,4.014429873155141
2021-07-12 00:00:00-04:00,TLRY,down_50_from_high,1.0274656303389689,37.12983975494181,-0.7458926613984089,-0.6046798068898697,-0.8017241257812848,2021,4.038998390748914
2021-07-13 00:00:00-04:00,TLRY,down_50_from_high,1.1847390042240495,37.41496080809982,-0.7446408962875992,-0.5533088058267632,-0.8026960700670143,2021,3.610906715223027
2021-07-14 00:00:00-04:00,TLRY,down_50_from_high,0.9828271090439069,26.53429344362263,-0.7651384574598028,-0.5083277811403815,-0.7541638905701907,2021,3.2360648428365124
2021-07-15 00:00:00-04:00,TLRY,down_50_from_high,0.8367346581296597,14.909085360440343,-0.774683139569864,-0.5034722222222222,-0.7708333333333334,2021,3.195601851851852
2021-07-16 00:00:00-04:00,TLRY,down_50_from_high,0.8111979241689871,13.827990954855593,-0.7823501620759938,-0.5061107553286739,-0.7555715419976485,2021,3.217589627738949
2021-07-19 00:00:00-04:00,TLRY,down_50_from_high,0.8553887358499717,6.712555096449478,-0.7872007429270937,-0.4955882465138155,-0.7382353053373449,2021,3.129902054281796
2021-07-20 00:00:00-04:00,TLRY,down_50_from_high,0.9859747551585085,16.964285714285722,-0.7784384110268595,-0.5557909688231487,-0.7217514136470035,2021,3.631591406859573
2021-07-21 00:00:00-04:00,TLRY,down_50_from_high,0.972972972972973,20.103088594054583,-0.7715537387305565,-0.5910958851853463,-0.7431506849315068,2021,3.925799043211219
2021-07-22 00:00:00-04:00,TLRY,down_50_from_high,0.9144828007139008,18.5714282254242,-0.7828195769769767,-0.5734870355812307,-0.747838622258901,2021,3.7790586298435893
2021-07-23 00:00:00-04:00,TLRY,down_50_from_high,0.8489795087957057,19.56521128956409,-0.7873572225192326,-0.5739514045160179,-0.739514325859034,2021,3.782928370966816
2021-07-26 00:00:00-04:00,TLRY,down_50_from_high,0.9241573858435721,22.93907231489763,-0.78563604250744,-0.573722616599424,-0.7532846771017478,2021,3.7810218049952002
2021-07-27 00:00:00-04:00,TLRY,down_50_from_high,0.7272728402032049,21.122115119746226,-0.8008136318029945,-0.5506677188398574,-0.7439120369787695,2021,3.588897656998812
2021-07-28 00:00:00-04:00,TLRY,down_50_from_high,0.9716750261156439,48.71244979498869,-0.7494914532632656,-0.6527170746129023,-0.7720174977607418,2021,4.439308955107519
2021-07-29 00:00:00-04:00,TLRY,down_50_from_high,1.047808641418674,46.18514821823013,-0.7587232000644828,-0.6614785875744176,-0.7632944181428787,2021,4.512321563120147
2021-07-29 00:00:00-04:00,TLRY,below_200sma,1.047808641418674,46.18514821823013,-0.7587232000644828,-0.6614785875744176,-0.7632944181428787,2021,4.512321563120147
2021-07-30 00:00:00-04:00,TLRY,down_50_from_high,0.9402390462466927,42.28950524573143,-0.7713972591384177,-0.6249144630546193,-0.7659137622574234,2021,4.207620525455161
2021-08-02 00:00:00-04:00,TLRY,down_50_from_high,0.9796747975884499,41.84938543741446,-0.7713972591384177,-0.5920602602035967,-0.7330595594064008,2021,3.9338355016966395
2021-08-03 00:00:00-04:00,TLRY,down_50_from_high,0.9179003249937105,46.016769308920985,-0.7770301901993446,-0.5635087665758635,-0.727719303599575,2021,3.6959063881321956
2021-08-04 00:00:00-04:00,TLRY,down_50_from_high,0.6045977713047772,47.613886489188104,-0.781567811866167,-0.5716332620163505,-0.7113180696627086,2021,3.763610516802921
2021-08-05 00:00:00-04:00,TLRY,down_50_from_high,0.784217011969683,53.030297775899605,-0.7735878540511931,-0.6095369648127256,-0.730476842968076,2021,4.0794747067727135
2021-08-06 00:00:00-04:00,TLRY,down_50_from_high,0.8582474198930763,54.56569970466258,-0.77437020426102,-0.5873786320442407,-0.7018030450067623,2021,3.894821933702006
2021-08-09 00:00:00-04:00,TLRY,down_50_from_high,0.9718499881008034,53.1572902494768,-0.769832558718764,-0.5900748012571333,-0.7389530935922839,2021,3.917290010476111
2021-08-10 00:00:00-04:00,TLRY,down_50_from_high,0.8557089028815372,51.13772089609843,-0.7685808174833879,-0.577417156326971,-0.7254901950669643,2021,3.8118096360580918
2021-08-10 00:00:00-04:00,TLRY,death_cross,0.8557089028815372,51.13772089609843,-0.7685808174833879,-0.577417156326971,-0.7254901950669643,2021,3.8118096360580918
2021-08-11 00:00:00-04:00,TLRY,down_50_from_high,1.0634919726222547,52.58620511458844,-0.7762478399895177,-0.5160839374248798,-0.7307692307692308,2021,3.300699478540665
2021-08-11 00:00:00-04:00,TLRY,below_200sma,1.0634919726222547,52.58620511458844,-0.7762478399895177,-0.5160839374248798,-0.7307692307692308,2021,3.300699478540665
2021-08-12 00:00:00-04:00,TLRY,down_50_from_high,1.0434782608695654,53.175595814948664,-0.7793772408288252,-0.5035460992907801,-0.7141844025740387,2021,3.1962174940898342
2021-08-12 00:00:00-04:00,TLRY,below_200sma,1.0434782608695654,53.175595814948664,-0.7793772408288252,-0.5035460992907801,-0.7141844025740387,2021,3.1962174940898342
2021-08-13 00:00:00-04:00,TLRY,down_50_from_high,0.8865248226950355,47.70642153673536,-0.7918948441860549,-0.4646616770808858,-0.6774435975497827,2021,2.872180642340715
2021-08-16 00:00:00-04:00,TLRY,down_50_from_high,0.8096551303205819,52.45901292359983,-0.7947113097165184,-0.48780488939529254,-0.6798780413343393,2021,3.0650407449607715
2021-08-17 00:00:00-04:00,TLRY,down_50_from_high,0.8583569374485813,18.924711141183877,-0.7947113097165184,-0.45503047512869665,-0.6905487849200361,2021,2.7919206260724723
2021-08-18 00:00:00-04:00,TLRY,down_50_from_high,0.8997134714333839,24.28571584273415,-0.792520714803743,-0.4570135996540421,-0.6960784511156062,2021,2.808446663783684
2021-08-19 00:00:00-04:00,TLRY,down_50_from_high,0.8011363679466168,25.692689502067623,-0.8015959820128213,-0.4708202140442228,-0.705047313677013,2021,2.9235017837018566
2021-08-20 00:00:00-04:00,TLRY,down_50_from_high,0.8594203340834465,28.398052948742688,-0.7992489313833407,-0.5019485580206817,-0.724084172378405,2021,3.1829046501723477
2021-08-23 00:00:00-04:00,TLRY,down_50_from_high,1.0135541246355788,39.767434680826824,-0.790799558667384,-0.5445025959914236,-0.7322363496319345,2021,3.5375216332618633
2021-08-23 00:00:00-04:00,TLRY,below_200sma,1.0135541246355788,39.767434680826824,-0.790799558667384,-0.5445025959914236,-0.7322363496319345,2021,3.5375216332618633
2021-08-24 00:00:00-04:00,TLRY,down_50_from_high,1.048961468502204,48.31460674157304,-0.7839148624956475,-0.5720492696443366,-0.7277335495123928,2021,3.767077247036138
2021-08-24 00:00:00-04:00,TLRY,below_200sma,1.048961468502204,48.31460674157304,-0.7839148624956475,-0.5720492696443366,-0.7277335495123928,2021,3.767077247036138
2021-08-25 00:00:00-04:00,TLRY,down_50_from_high,1.045317222632888,38.954871338753286,-0.7881395727290594,-0.5443131200573749,-0.6957163765130037,2021,3.535942667144791
2021-08-25 00:00:00-04:00,TLRY,below_200sma,1.045317222632888,38.954871338753286,-0.7881395727290594,-0.5443131200573749,-0.6957163765130037,2021,3.535942667144791
2021-08-26 00:00:00-04:00,TLRY,down_50_from_high,1.0416024173306924,36.853940520917725,-0.7926771943958818,-0.5426415209500295,-0.7109434019844487,2021,3.5220126745835794
2021-08-26 00:00:00-04:00,TLRY,below_200sma,1.0416024173306924,36.853940520917725,-0.7926771943958818,-0.5426415209500295,-0.7109434019844487,2021,3.5220126745835794
2021-08-27 00:00:00-04:00,TLRY,down_50_from_high,1.0838508349151885,35.10391657495536,-0.7900172084575572,-0.5454545351180129,-0.7101341102050716,2021,3.5454544593167743
