date,asset,trailing_12m,price,fwd_21d,fwd_63d,fwd_126d,fwd_252d
1983-07-28,SP500,0.541133615929897,165.0399932861328,-0.01757146155148348,0.0020601769904959877,-0.004847235976202402,-0.09064464410842354
1983-08-01,SP500,0.5027357000328441,162.0399932861328,0.0033325633627268036,0.008207861553697793,0.005122203563592276,-0.0731300378654155
1983-08-02,SP500,0.52638020952011,162.00999450683594,0.014752172524440166,0.009505639140410471,0.00864149868984998,-0.07005734972880118
1983-08-03,SP500,0.5542030881489592,163.44000244140625,0.00483353692077948,0.0013460671648117817,-0.0042828985424980814,-0.05726872534590888
1983-08-04,SP500,0.5555877278491737,161.3300018310547,0.02274839228470693,0.021756613568452154,0.012582896896156326,-0.020702884150390566
1983-08-05,SP500,0.5690725904162433,161.74000549316406,0.03802395009034609,0.010572470613341212,-0.005131703987049541,0.003771488745110352
1983-08-08,SP500,0.5478412907832104,159.17999267578125,0.055157773853961256,0.020480022085847205,-0.006910358684128259,0.021485196539116957
1983-08-09,SP500,0.5607213183653434,160.1300048828125,0.04771122935542027,0.01111596031361839,-0.008680443060410048,0.016174334971050808
1983-08-10,SP500,0.5772309722137177,161.5399932861328,0.03330447633040934,0.0013618994047712718,-0.03522339618114645,0.0013000292348359643
1983-08-11,SP500,0.5555127169923626,161.5399932861328,0.02439026002946143,0.015042763622418187,-0.037885324820753574,0.024761669965621902
1983-08-12,SP500,0.5578826915865711,162.16000366210938,0.01628021293801507,0.013875184689119191,-0.03613715144310159,0.020103567052383253
1983-08-15,SP500,0.5012838919091684,163.6999969482422,0.01007946967644191,0.015821602847735594,-0.05345143654930262,0.010568086498413676
1983-08-16,SP500,0.5055279370163754,163.41000366210938,0.005935996566702517,0.01939904594519226,-0.041613138114962034,0.006180738536205821
1983-08-17,SP500,0.5141992281144157,165.2899932861328,0.005808014718745369,0.00042354242278630494,-0.05469171548990093,-0.01506437374018521
1998-04-13,SP500,0.5043583063495591,1109.68994140625,0.005497118995707595,0.05001397050573231,-0.11291435749974144,0.21639378345496096
1998-04-14,SP500,0.500208448362909,1115.75,0.002787349631693914,0.05541560031789161,-0.10579428906775157,0.19062508752520735
2010-03-01,SP500,0.5177868290639558,1115.7099609375,0.051590521380112,-0.023572368875969696,-0.04581835504474008,0.18957436714816
2010-03-02,SP500,0.5957165133791462,1118.31005859375,0.04571182627246495,-0.042564311471995575,-0.062048994476267105,0.16812859369016886
2010-03-03,SP500,0.6066951181255029,1118.7900390625,0.05301257112830293,-0.018242953071686552,-0.062085003068151345,0.16951339904909135
2010-03-04,SP500,0.5752801750598604,1122.969970703125,0.05741023570092296,-0.017934597695276944,-0.038006298257380666,0.18522311853963913
2010-03-05,SP500,0.6683026467466084,1138.699951171875,0.044559578826851354,-0.06482826859972368,-0.042680229797078306,0.16022664535501385
2010-03-08,SP500,0.6659837745695127,1138.5,0.03860338267182706,-0.07732106218434343,-0.029855063886144007,0.15075099243110457
2010-03-09,SP500,0.6857344120513866,1140.449951171875,0.04032618019503431,-0.06878859619509248,-0.04262351478169912,0.15903371728923288
2010-03-10,SP500,0.5920094833504468,1145.6099853515625,0.04256248670062135,-0.07849097432379482,-0.04079921686439525,0.1522420687754087
2010-03-11,SP500,0.5945436586336199,1150.239990234375,0.040200297874318336,-0.055118953394364234,-0.040043762097031754,0.12594762514531288
2010-03-12,SP500,0.5318086224171399,1149.989990234375,0.04113953947034621,-0.050774367728659286,-0.0351654725255548,0.13416641916253091
2010-03-15,SP500,0.5207323089409184,1150.510009765625,0.052272482758049854,-0.05291566728325525,-0.024867219849213473,0.12679594583669052
2010-03-16,SP500,0.5379696486339489,1159.4599609375,0.045029655845638006,-0.03814705290296283,-0.03308435534121068,0.1055750420917605
2010-03-22,SP500,0.516915309449617,1165.81005859375,0.03442231649717131,-0.04512751201112086,-0.019814632311642932,0.11371487603132713
2021-03-12,SP500,0.5896463245990606,3943.340087890625,0.05027457724687978,0.07711732864468557,0.13066080499031663,0.06617992992907773
2021-03-16,SP500,0.660726848727407,3962.7099609375,0.052416140213390694,0.07163781493242061,0.12121498885483928,0.07564021523898945
2021-03-17,SP500,0.5713015666106347,3974.1201171875,0.053181607858854285,0.06280134237654322,0.1274697450472404,0.09655967479043492
2021-03-18,SP500,0.6327341651685936,3915.4599609375,0.06328753381714258,0.0782538719334489,0.14258606769888305,0.1267309501023961
2021-03-19,SP500,0.624104139271999,3913.10009765625,0.05669158422062104,0.0647440881484207,0.13285889032844778,0.14055863785868516
2021-03-22,SP500,0.709642947024834,3940.590087890625,0.059085017419055585,0.07212116582367134,0.10585721510592783,0.13210967806329066
2021-03-23,SP500,0.7477966345823344,3910.52001953125,0.05739900571188117,0.08590159881479553,0.11345547897954056,0.1537109746907912
2021-03-24,SP500,0.5891358208443034,3889.139892578125,0.07483146334032997,0.09068841978272713,0.13023451409068865,0.14581639063153928
2021-03-25,SP500,0.579246686405203,3909.52001953125,0.0711340768858868,0.09130793884169708,0.1379862382702879,0.15619312183288558
2021-03-26,SP500,0.5111916929048963,3974.5400390625,0.05338483791731985,0.07703033640144574,0.12100518215428324,0.1430404559882985
2021-03-29,SP500,0.5625170211206469,3971.090087890625,0.053408530956617906,0.08046147740766774,0.11886403102009546,0.15220755970350908
2021-03-30,SP500,0.5070718200000408,3958.550048828125,0.06389212284697487,0.08418480295784803,0.09955156032472967,0.17002438785064045
2021-03-31,SP500,0.5371450626511303,3972.889892578125,0.05242532134755851,0.08170629345361147,0.09730198389880829,0.15846407017483055
2021-04-01,SP500,0.6271483979710586,4019.8701171875,0.04298398555806893,0.07464664665053755,0.0715619941661867,0.12700411311291293
2021-04-05,SP500,0.6137995447809517,4077.909912109375,0.02127321250599956,0.06729671266785564,0.06844931177225044,0.11475240043491275
2021-04-06,SP500,0.6370080570873036,4073.93994140625,0.022987551041663945,0.06617674819309904,0.05560219904789743,0.12486688626462805
2021-04-07,SP500,0.5316967713380394,4079.949951171875,0.029821484937744946,0.06818219217633392,0.06514056957868775,0.10911167326642324
2021-04-08,SP500,0.5406312141723315,4097.169921875,0.033054566533397,0.054586435663718014,0.06501558097219351,0.09371834407420132
2021-04-09,SP500,0.5013926770418606,4128.7998046875,0.014442543575508449,0.058309923316376855,0.06562681015191729,0.08995596149475005
2021-04-21,SP500,0.5250605988964177,4173.419921875,-0.0034263996806426222,0.04439285358277911,0.08295593719741423,0.06853618346389512
1981-03-24,NASDAQ,0.5429759750871732,207.6999969482422,0.04968708462133686,0.05551275372512432,-0.11766972941986398,-0.1576793475262358
1981-03-25,NASDAQ,0.5794596348506953,209.30999755859372,0.04897042721110645,0.04519615319004999,-0.1400792719288141,-0.1646839693409946
1981-03-26,NASDAQ,0.5847072821421853,209.52999877929688,0.04939629725487449,0.04667588811279644,-0.13907316164470707,-0.16083614348577946
1981-03-27,NASDAQ,0.6828109717693334,208.82000732421875,0.04218943228421179,0.05238955463511474,-0.1613830620870913,-0.1609999482653851
1981-03-30,NASDAQ,0.6167118507842722,208.9600067138672,0.03474346417291785,0.0443146736663147,-0.162375607027192,-0.16012636695444116
1981-03-31,NASDAQ,0.6044274250059638,210.17999267578125,0.031211404729194037,0.026501130070981205,-0.1506803657463187,-0.16538203310557675
1981-04-01,NASDAQ,0.5873516396780323,211.33999633789065,0.025267324834022498,0.015567372962672854,-0.1481498916491667,-0.16887481338054466
1981-04-02,NASDAQ,0.5608247566318707,211.9600067138672,0.006416307639523167,0.003962994486146565,-0.145640731261389,-0.16347427843804885
1981-04-03,NASDAQ,0.5634879970956583,212.6499938964844,-0.005172776281677449,-0.0166940413583877,-0.13298847679752712,-0.16031035653114234
1981-04-06,NASDAQ,0.5837332379220501,211.2700042724609,0.003360588066077197,-0.01543053769914604,-0.12003597338714711,-0.15648221181440614
1981-04-07,NASDAQ,0.5759470283686077,211.75999450683597,0.008972465076315661,-0.01567808911764279,-0.1222610505347963,-0.1562145952454057
1981-04-08,NASDAQ,0.5642459096875705,212.8000030517578,0.00958643447780716,-0.013016937183911614,-0.11287595830822772,-0.15455826559198327
1981-04-09,NASDAQ,0.5582022549840597,213.91000366210935,-0.0052358952681133,-0.01575433742360066,-0.10705440962661128,-0.15314856343685734
1981-04-10,NASDAQ,0.5618874330053314,215.1499938964844,-0.009435272307158904,-0.019939546399415087,-0.11099228585390031,-0.15923772009642512
1981-04-13,NASDAQ,0.5682300775778863,214.3300018310547,-0.002566150548495516,-0.020762361359703108,-0.10754445413538949,-0.15662766312427057
1981-04-14,NASDAQ,0.5645575214061043,213.38999938964844,0.008388365393189323,-0.011949965129816165,-0.1006139054412718,-0.15455267736009448
1981-04-15,NASDAQ,0.5835297909997641,214.97999572753903,0.0071169355740243745,-0.013768683197991849,-0.11884828151238458,-0.15750302950635908
1981-04-16,NASDAQ,0.6101077255740588,216.63999938964844,0.0013847999104645847,-0.017909919191948953,-0.12366134306503751,-0.15874261210550789
1981-04-20,NASDAQ,0.6155502534935102,217.5500030517578,-0.006573237943049315,-0.03806020989724823,-0.12553434693400733,-0.16170998593918917
1981-04-21,NASDAQ,0.6285692271230818,216.72999572753903,0.00415267463210256,-0.04161855392186353,-0.1243943708141384,-0.16052228104996058
1981-04-22,NASDAQ,0.6003978461170707,217.19000244140625,0.0053409625170122155,-0.05078502074363478,-0.11952671127608983,-0.16055064563386046
1981-04-23,NASDAQ,0.5923167337721291,218.0200042724609,0.005549910243859868,-0.05325199698575589,-0.11760388444725445,-0.1576002198743729
1981-04-24,NASDAQ,0.583098952293648,219.55999755859372,0.003097139470448873,-0.05265074552348148,-0.12356533605613795,-0.157724563981974
1981-04-27,NASDAQ,0.5942575971721675,219.8800048828125,0.010414740928140764,-0.047571432061055186,-0.12720575131699707,-0.15499363777628627
1981-04-28,NASDAQ,0.5708821670961941,217.6300048828125,0.026099308681446498,-0.040068010040245294,-0.12231774010348728,-0.15121997391779896
1981-04-29,NASDAQ,0.551632520633583,216.22000122070312,0.033530663024091245,-0.033623181164633364,-0.10919434130541883,-0.14489872192293207
1981-04-30,NASDAQ,0.5482534251614688,216.7400054931641,0.028974802159885016,-0.030958782614217695,-0.10607181374224517,-0.1503645417122017
1981-05-01,NASDAQ,0.5512600518152149,216.67999267578125,0.013429960127715468,-0.023306202527545117,-0.1089163358060441,-0.14759090275303266
1981-05-04,NASDAQ,0.5209982696913993,213.32000732421875,0.02611096884580566,-0.01368841799867515,-0.08475530287965627,-0.13289895523220796
1983-03-03,NASDAQ,0.5244581801124748,265.2099914550781,0.01327257510901969,0.170581886842736,0.10259802740978241,-0.04415365873220345
1983-03-04,NASDAQ,0.5549319086681663,265.94000244140625,0.010867053110959146,0.180153430180799,0.10758060122175883,-0.03910659945776618
1983-03-07,NASDAQ,0.5637853052229724,265.3900146484375,0.004069431827328884,0.1887410737900026,0.12231052286604638,-0.04344554580683724
1983-03-08,NASDAQ,0.5441849928975269,263.1600036621094,0.01360383995457859,0.19383648372007367,0.14466486849992477,-0.041495660499253795
1983-03-09,NASDAQ,0.5583514801895895,265.0599975585937,0.011469133678875476,0.17894059123461847,0.13468653337303205,-0.059986395695070915
1983-03-10,NASDAQ,0.5816441379645629,266.0799865722656,0.01777665072545176,0.17536081635901923,0.13420784641748185,-0.06171070256611244
1983-03-11,NASDAQ,0.5851595734772219,266.17999267578125,0.024607477987742987,0.1843113641465568,0.13543474078631212,-0.06450521692612365
1983-03-14,NASDAQ,0.5708343133789695,264.3399963378906,0.04384503479782076,0.20318526215920696,0.137777157949192,-0.055231864443488154
1983-03-15,NASDAQ,0.5710464018695192,264.25,0.05509932850934218,0.21112586015107615,0.12745503377779088,-0.05139073540607264
1983-03-16,NASDAQ,0.5556339038749234,264.6600036621094,0.06400665838058961,0.21680648412621273,0.12725758410696764,-0.054447228378741275
1983-03-17,NASDAQ,0.5370867385252365,264.010009765625,0.07128508810460654,0.23669553396801324,0.12567702529626357,-0.04908907327177647
1983-03-18,NASDAQ,0.5245355058051955,265.010009765625,0.06358241185244151,0.23055723683786256,0.12550461500477672,-0.043922924491538784
1983-03-21,NASDAQ,0.5223206128494966,266.3299865722656,0.0693876465965042,0.21890144275859758,0.13329328948983177,-0.05511956375891591
1983-03-22,NASDAQ,0.5300846180336829,267.5199890136719,0.07221892986557865,0.21845097503506405,0.13397128367876454,-0.055248146409547116
1983-03-23,NASDAQ,0.5313655631098839,269.260009765625,0.07164070908314435,0.2188590601592726,0.12627200017408824,-0.06228182301210716
1983-03-24,NASDAQ,0.5432077615678301,270.3699951171875,0.05995484612873625,0.21067423339779157,0.1264563489250614,-0.07249321743794568
1983-03-25,NASDAQ,0.5435328469996439,270.8900146484375,0.0635681264422876,0.21418282652083187,0.12078692064596463,-0.07719006899547631
1983-03-28,NASDAQ,0.5343176188912544,269.1499938964844,0.07349061574530191,0.20505295817555336,0.1286271443517195,-0.07375066429450083
1983-03-29,NASDAQ,0.5301451656870868,268.7699890136719,0.08211484996971175,0.17524280250322044,0.11909815483155262,-0.07318519073629048
1983-03-30,NASDAQ,0.5271558429175156,270.7799987792969,0.0822808142393725,0.16788533739573186,0.1070241935038514,-0.07301131679439421
1983-03-31,NASDAQ,0.5165770133039278,270.79998779296875,0.07289520547188766,0.17688340684373616,0.10520687605693047,-0.07079019119015628
1983-04-04,NASDAQ,0.5079400755413206,268.7300109863281,0.07784758700144057,0.19666569949504553,0.10389603605373532,-0.06679571120898908
1983-04-05,NASDAQ,0.5045332303100298,268.8299865722656,0.0906893058831395,0.179741880510899,0.09600873922312148,-0.07078817271521998
1983-04-12,NASDAQ,0.5117233271450141,272.7300109863281,0.11058556978396217,0.16206497234977513,0.0905291000140207,-0.10959562000654133
1983-04-13,NASDAQ,0.5234651066396627,275.92999267578125,0.09502410726155364,0.14010801539626394,0.070597657026785,-0.11771100130351964
1983-04-14,NASDAQ,0.5298216601294579,278.8099975585937,0.09013308383079521,0.13155910116914926,0.04583766325169569,-0.13277861122853352
1983-04-15,NASDAQ,0.5441136899881189,281.6000061035156,0.06392045316001593,0.11104399267014609,0.03139203176949179,-0.1386363909756837
1983-04-18,NASDAQ,0.5545233746127434,282.8299865722656,0.06431426406322216,0.09709020710800753,0.02411345206663995,-0.13725557369607555
1983-04-19,NASDAQ,0.5459629992792414,281.8599853515625,0.07681127346635797,0.10398790037405847,0.027779810887584633,-0.13474768481726052
1983-04-20,NASDAQ,0.5507458993770697,284.8099975585937,0.06323517404588253,0.11218009367967596,-0.004178232687078953,-0.13770584444682055
1983-04-21,NASDAQ,0.5510734207445609,286.8399963378906,0.05829034107575182,0.11312931467481224,-0.024368952459966398,-0.14419188794588644
1983-04-22,NASDAQ,0.553013902333404,288.54998779296875,0.05305838920907702,0.11145383823472477,-0.025298867100304268,-0.1497140305562884
1983-04-25,NASDAQ,0.5514291071807669,286.5799865722656,0.07251029294767886,0.1195478099339844,-0.024740026066344956,-0.14882404876423394
1983-04-26,NASDAQ,0.558277820880847,288.1099853515625,0.07306243927943301,0.11200590459186244,-0.03922109044287425,-0.15289295766412725
1983-04-27,NASDAQ,0.5689926812498103,288.92999267578125,0.07773516956358151,0.09036796639675826,-0.03575255886936346,-0.15585089786724438
1983-04-28,NASDAQ,0.5746616196176315,290.8399963378906,0.0729266666281927,0.06061753921331503,-0.04466369962157324,-0.15441481305045146
1983-04-29,NASDAQ,0.5843650085124852,293.0599975585937,0.053470325388238704,0.03719372820340361,-0.053094921477581325,-0.15751042123338643
1983-05-02,NASDAQ,0.5624630992911044,290.5400085449219,0.05992291302427466,0.03971906686840865,-0.04956286044253322,-0.1483444786808138
1983-05-03,NASDAQ,0.5582633219699631,289.6499938964844,0.0718108708746612,0.04671154519040743,-0.05213190547800284,-0.13599171489617112
1983-05-04,NASDAQ,0.5657071862319398,293.2099914550781,0.0703932855289473,0.03632207021197642,-0.06879023054453604,-0.13710309375456975
1983-05-05,NASDAQ,0.580396532224732,297.32000732421875,0.06107898296365377,0.008004859492072969,-0.07446527008959225,-0.1505785119386216
1983-05-06,NASDAQ,0.6081463073520401,301.6400146484375,0.041539577545441464,-0.004773910527370084,-0.08878142155007918,-0.16824695927010347
1983-05-09,NASDAQ,0.6082150484626074,302.6499938964844,0.03251279212401448,-0.025508017103557545,-0.09740618226753728,-0.16950268900555454
1983-05-10,NASDAQ,0.6183133058005472,304.3399963378906,0.027600690009729645,-0.03312080795675121,-0.10915424071905733,-0.1705986685736226
1983-05-11,NASDAQ,0.6140360691551792,302.8900146484375,0.040773795730017826,-0.020601606029158392,-0.11000695207101185,-0.1660338938650493
1983-05-12,NASDAQ,0.6053022629735783,302.1499938964844,0.05262285029842384,-0.015191118420022853,-0.10309447137422834,-0.16296538550070094
1983-05-13,NASDAQ,0.6262172946337554,303.94000244140625,0.052971000770520194,-0.014344988596823982,-0.10153324873743741,-0.17559384973511738
1983-05-16,NASDAQ,0.6123998172328651,299.6000061035156,0.07489987311166124,0.007276343896428505,-0.07500000254652683,-0.16932580091069915
1983-05-17,NASDAQ,0.636778766894726,301.0199890136719,0.08464557808873896,-0.003886728299970499,-0.07145697971263276,-0.17281240752191118
1983-05-18,NASDAQ,0.6610661544327734,303.510009765625,0.07446204361888942,-0.0087971181899279,-0.08101873265029835,-0.18065307675415487
1983-05-19,NASDAQ,0.6601974641297141,302.82000732421875,0.0720229741466274,-0.010038995018143093,-0.07555645046370951,-0.1872399803039584
1983-05-20,NASDAQ,0.6705739163644395,303.5599975585937,0.07379099379575127,-0.014692289797561986,-0.07346154952008888,-0.19419553769387377
1983-05-23,NASDAQ,0.6776722258354759,303.8599853515625,0.0800698290750399,-0.01678396574671348,-0.07431049713946647,-0.19979594017566127
1983-05-24,NASDAQ,0.7194002841603846,307.3599853515625,0.06497267755222325,-0.0445730815407962,-0.07909291618031422,-0.21655383092132985
1983-05-25,NASDAQ,0.7332511752270554,309.1600036621094,0.06388277838677148,-0.059192709580077274,-0.07960284505636661,-0.22506146010756567
1983-05-26,NASDAQ,0.7440911076399326,311.3900146484375,0.041587658820960494,-0.07020140287356613,-0.0857445998619315,-0.2440669632409178
1983-05-27,NASDAQ,0.7594158024306865,312.04998779296875,0.012241651894417505,-0.06966829381451078,-0.08511456047937782,-0.24617848123870578
1983-05-31,NASDAQ,0.7361938942192343,308.7300109863281,0.02432539429533942,-0.06274098709381193,-0.07858001782243107,-0.24655850635572796
1983-06-01,NASDAQ,0.7388481174135777,307.95001220703125,0.03490826294487337,-0.05874338736283935,-0.07575910428657251,-0.24685830984849133
1983-06-02,NASDAQ,0.7758265598929703,310.45001220703125,0.03585109978289225,-0.05807697880608598,-0.07981960961487,-0.2500563756816444
1983-06-03,NASDAQ,0.8053958393642007,313.8500061035156,0.010514537928287826,-0.061494401577871116,-0.0885136155458105,-0.24836708838973653
1983-06-06,NASDAQ,0.8206371953415608,315.4800109863281,0.011601380546002238,-0.05588311230145271,-0.10006975473823887,-0.24321671203965234
1983-06-07,NASDAQ,0.8378963901993837,314.1700134277344,0.018652274568242477,-0.04118789791624311,-0.10083719591095364,-0.24107972599165617
1983-06-08,NASDAQ,0.823481351100499,312.489990234375,0.022656780412497524,-0.03753713986151119,-0.09741112801269414,-0.2336074339099924
1983-06-09,NASDAQ,0.8020166219248441,312.739990234375,0.024429285946808044,-0.0350130524761062,-0.09781287105293357,-0.23294107923368224
1983-06-10,NASDAQ,0.8311937345982838,315.239990234375,0.005361002708285101,-0.04127007883223888,-0.10997964720269082,-0.23756498683805982
1983-06-13,NASDAQ,0.8578771146511825,318.04998779296875,-0.010878766193603395,-0.05436245461703482,-0.118031691457822,-0.2513126733015655
1983-06-14,NASDAQ,0.8667755715548549,320.0400085449219,-0.014217029712109364,-0.069085162101029,-0.12529685362099674,-0.25934262293065435
1983-06-15,NASDAQ,0.8960258873859184,322.0400085449219,-0.028474764577132494,-0.07359337839455216,-0.13389639166890233,-0.2616445395910224
1983-06-16,NASDAQ,0.9376854599406528,326.5,-0.04964775330804938,-0.08977028348727034,-0.15338433865931278,-0.2783461099014165
1983-06-17,NASDAQ,0.941130865187872,326.1099853515625,-0.04581267852844828,-0.08536995979401785,-0.1556529438781984,-0.27742169827882757
1983-06-20,NASDAQ,0.9203194263381407,324.6300048828125,-0.024242968914806484,-0.0702338599870872,-0.14977049066902715,-0.27049254917237886
1983-06-21,NASDAQ,0.9077606829607481,325.9599914550781,-0.020462581559109738,-0.0693336811141444,-0.15455886060714774,-0.270247879025456
1983-06-22,NASDAQ,0.917893944636061,328.19000244140625,-0.022791708859759008,-0.07596207224573259,-0.1635637657346526,-0.2737438546865252
1983-06-23,NASDAQ,0.920049241996721,327.3299865722656,-0.019827056794694764,-0.06956279579550506,-0.15794453246048434,-0.2675587027311057
1983-06-24,NASDAQ,0.9226631763611604,328.9100036621094,-0.025934142118887227,-0.0769207930098037,-0.16022623702613248,-0.2669423309543212
1983-06-27,NASDAQ,0.9019527277289054,324.3399963378906,-0.028673576795876343,-0.06342112461143812,-0.14737617417733373,-0.2574150310694241
1983-06-28,NASDAQ,0.8439579071212759,315.8699951171875,-0.02342734039597205,-0.04777280707619047,-0.12407003845638076,-0.24373948594203065
1983-06-29,NASDAQ,0.8536927252071072,316.239990234375,-0.03883126473092724,-0.05211225960554888,-0.12544265157849144,-0.24993674338136007
1983-06-30,NASDAQ,0.874154698544928,318.70001220703125,-0.052149435199798644,-0.060903680322109355,-0.13065583010203252,-0.25221211736445337
1983-07-01,NASDAQ,0.9003662938924628,321.5799865722656,-0.05721747205916228,-0.07752345828952567,-0.13365253518067277,-0.25477329466014476
1983-07-05,NASDAQ,0.8868990387997919,317.1499938964844,-0.04190448936051261,-0.07097581485495463,-0.12460977384275451,-0.24985020261497604
1983-07-06,NASDAQ,0.9133094053326174,319.1400146484375,-0.060913710437787705,-0.07623618466222604,-0.1196027187934493,-0.25333714874760704
1983-07-07,NASDAQ,0.9041469913304443,320.0299987792969,-0.061962899252894776,-0.07955501531791143,-0.11117703561534786,-0.2568509116700962
1983-07-08,NASDAQ,0.8926265666126321,319.57000732421875,-0.0771036520440388,-0.07444380886716251,-0.09910195794940058,-0.2592546365574927
1983-07-11,NASDAQ,0.8918216317451999,320.3800048828125,-0.08152816879674363,-0.07185223540922969,-0.10334607455059963,-0.2602846560919134
1983-07-12,NASDAQ,0.8729979321595762,316.92999267578125,-0.06398889107362982,-0.06155927081349333,-0.0924494004041535,-0.2545672373719351
1983-07-13,NASDAQ,0.8547844773646602,314.5899963378906,-0.05413394887803613,-0.06096822180950934,-0.08553992172467628,-0.253568104333469
1983-07-14,NASDAQ,0.8538606405714881,315.489990234375,-0.05042950380229172,-0.07575515748924155,-0.08830703418154584,-0.25759926314396553
1983-07-15,NASDAQ,0.8394379555142013,312.8699951171875,-0.03544602074653014,-0.0716910954256893,-0.08316549819334995,-0.24994406037227013
1983-07-18,NASDAQ,0.8163671791784477,310.2900085449219,-0.03364595105837842,-0.06651846363093372,-0.0773469958396209,-0.24686584805848155
1983-07-19,NASDAQ,0.8139793960974182,311.1700134277344,-0.033197341144964754,-0.0690298231173121,-0.07812458471939998,-0.24960635689843658
1983-07-20,NASDAQ,0.840985785541202,316.760009765625,-0.053605286219342685,-0.10462183870040365,-0.09328834890619975,-0.26685822525586755
1983-07-21,NASDAQ,0.8551508187358532,319.2900085449219,-0.0632340565037307,-0.12352407336873283,-0.1027279821878051,-0.27686431391365063
1983-07-22,NASDAQ,0.8705744949759022,320.7099914550781,-0.06844183927624115,-0.12303948273031984,-0.11318633269975098,-0.28480558377204357
1983-07-25,NASDAQ,0.8794445768821355,320.8399963378906,-0.08471510094133283,-0.1288804593426317,-0.1266674498027971,-0.29229522456587076
1983-07-26,NASDAQ,0.9028331304507329,320.3800048828125,-0.092140642616095,-0.13599477701536244,-0.12972094676693513,-0.29543045044241834
1983-07-27,NASDAQ,0.8797135863488104,315.0400085449219,-0.08097387339293294,-0.11566785631359022,-0.11963560633293979,-0.2848527268255452
1983-07-28,NASDAQ,0.843262563312347,308.4700012207031,-0.058871214673210215,-0.09926409374012224,-0.10652580717445537,-0.26391546451825776
