Date,Equity,Returns,Peak,Drawdown
1981-02-23,100206.64036710582,0.00024715923370766113,100313.98405460114,-0.0010700770037893337
1981-02-24,100222.69263226738,0.0001601916310411955,100313.98405460114,-0.0009100567901287558
1981-02-25,100220.94744471755,-1.7413097812446487e-05,100313.98405460114,-0.0009274540410333493
1981-02-26,100251.57244820098,0.0003055748749565268,100313.98405460114,-0.0006221625727295064
1981-02-27,100282.84348740362,0.0003119256729742226,100313.98405460114,-0.0003104309682344261
1981-03-02,100311.6610177281,0.00028736251708005867,100313.98405460114,-2.3157657378848726e-05
1981-03-03,100298.96333298548,-0.00012658233961815313,100313.98405460114,-0.00014973706564660132
1981-03-04,100293.38953749173,-5.5571815585464535e-05,100313.98405460114,-0.00020530056007143183
1981-03-05,100296.62549539453,3.226491713692603e-05,100313.98405460114,-0.00017304226694017086
1981-03-06,100336.44891766267,0.00039705645201348894,100336.44891766267,0.0
1981-03-09,100321.21173662528,-0.00015186087609986298,100336.44891766267,-0.00015186087609988817
1981-03-10,100300.29640033736,-0.00020848368880177492,100336.44891766267,-0.00036031290438602484
1981-03-11,100296.10472050802,-4.179130052228697e-05,100336.44891766267,-0.00040208914696341985
1981-03-12,100331.0811594257,0.00034873177792027477,100336.44891766267,-5.3497590306149203e-05
1981-03-13,100351.36284524154,0.00020214758558845247,100351.36284524154,0.0
1981-03-16,100357.73344541661,6.348294626445927e-05,100357.73344541661,0.0
1981-03-17,100349.65158223658,-8.053054709955543e-05,100357.73344541661,-8.053054709960499e-05
1981-03-18,100339.85123211441,-9.766202440808502e-05,100357.73344541661,-0.00017818470673144448
1981-03-19,100343.54961090205,3.6858523729366155e-05,100357.73344541661,-0.0001413327506273399
1981-03-20,100383.71733054808,0.0004003019606322322,100383.71733054808,0.0
1981-03-23,100421.7747905946,0.0003791198518898753,100421.7747905946,0.0
1981-03-24,100418.20025209402,-3.559525320118162e-05,100421.7747905946,-3.5595253201215366e-05
1981-03-25,100445.30786996278,0.00026994725857187873,100445.30786996278,0.0
1981-03-26,100547.6389175207,0.0010187737956899312,100547.6389175207,0.0
1981-03-27,100545.3624245815,-2.2640938799889376e-05,100547.6389175207,-2.2640938799836752e-05
1981-03-30,100530.5005101019,-0.00014781302808219987,100547.6389175207,-0.00017045062025627518
1981-03-31,100565.14516020076,0.000344618299153554,100565.14516020076,0.0
1981-04-01,100578.59691916568,0.00013376164220213482,100578.59691916568,0.0
1981-04-02,100603.19814426285,0.0002445970201487846,100603.19814426285,0.0
1981-04-03,100660.32901066363,0.0005678832030653336,100660.32901066363,0.0
1981-04-06,100664.2854625122,3.9304976324316954e-05,100664.2854625122,0.0
1981-04-07,100640.15794519913,-0.0002396829938464684,100664.2854625122,-0.000239682993846471
1981-04-08,100669.91659746016,0.0002956936164313362,100669.91659746016,0.0
1981-04-09,100703.89959003474,0.0003375684983475402,100703.89959003474,0.0
1981-04-10,100740.82152437183,0.0003666385759379942,100740.82152437183,0.0
1981-04-13,100747.66533385968,6.793481911593346e-05,100747.66533385968,0.0
1981-04-14,100719.92767127653,-0.0002753181673365024,100747.66533385968,-0.0002753181673365369
1981-04-15,100772.66446901989,0.0005235984473248578,100772.66446901989,0.0
1981-04-16,100812.14249964952,0.00039175336722152565,100812.14249964952,0.0
1981-04-17,98398.26180902991,-0.023944344706571474,100812.14249964952,-0.023944344706571467
1981-04-20,100833.9666401349,0.024753535136953664,100833.9666401349,0.0
1981-04-21,100813.96120534377,-0.00019839976009783378,100833.9666401349,-0.0001983997600978853
1981-04-22,100798.90602106575,-0.0001493363032066819,100833.9666401349,-0.0003477064350178183
1981-04-23,100824.42071834716,0.00025312474399363794,100833.9666401349,-9.466970412662956e-05
1981-04-24,100858.97610705189,0.0003427283634116485,100858.97610705189,0.0
1981-04-27,100863.5699233068,4.554692534286531e-05,100863.5699233068,0.0
1981-04-28,100824.65653307232,-0.0003858022303202535,100863.5699233068,-0.00038580223032027265
1981-04-29,100826.13309911614,1.4644890392823129e-05,100863.5699233068,-0.0003711629899589004
1981-04-30,100831.81579415241,5.6361330754262084e-05,100863.5699233068,-0.00031482257844466665
1981-05-01,100825.96076291236,-5.806729943258482e-05,100863.5699233068,-0.0003728715969802936
1981-05-04,100842.74779585146,0.0001664951448225871,100863.5699233068,-0.00020643853346821443
1981-05-05,100932.62837768042,0.0008912944539245515,100932.62837768042,0.0
1981-05-06,100917.45723328165,-0.00015030961387441089,100932.62837768042,-0.0001503096138743591
1981-05-07,100957.97083081839,0.0004014528174554055,100957.97083081839,0.0
1981-05-08,100944.32493179655,-0.00013516415702041762,100957.97083081839,-0.00013516415702040274
1981-05-11,100974.48398718667,0.00029876920183968814,100974.48398718667,0.0
1981-05-12,100997.93284465466,0.00023222557365043528,100997.93284465466,0.0
1981-05-13,101008.6159447477,0.00010577543314149729,101008.6159447477,0.0
1981-05-14,101050.2859786612,0.0004125394009586447,101050.2859786612,0.0
1981-05-15,101058.84058629174,8.46569363728289e-05,101058.84058629174,0.0
1981-05-18,101044.91831903486,-0.0001377639717229373,101058.84058629174,-0.00013776397172297664
1981-05-19,101043.99464905834,-9.14118188111157e-06,101058.84058629174,-0.0001469038942785721
1981-05-20,101045.47231253971,1.4623961438919864e-05,101058.84058629174,-0.00013228208115660718
1981-05-21,101088.34633527727,0.0004243042439837641,101088.34633527727,0.0
1981-05-22,101087.32729276619,-1.0080712050553053e-05,101088.34633527727,-1.0080712050604533e-05
1981-05-25,96673.92291530884,-0.04365932402857364,101088.34633527727,-0.043668964623550355
1981-05-26,101147.40083230865,0.04627388422955381,101147.40083230865,0.0
1981-05-27,101190.82633219437,0.0004293288757633018,101190.82633219437,0.0
1981-05-28,101178.75214006678,-0.00011932101520695237,101190.82633219437,-0.00011932101520698589
1981-05-29,101191.7944744202,0.0001289038862168912,101191.7944744202,0.0
1981-06-01,101187.2167173924,-4.523842127290845e-05,101191.7944744202,-4.5238421272959384e-05
1981-06-02,101186.25342782246,-9.51987416175637e-06,101191.7944744202,-5.4757864770681825e-05
1981-06-03,101175.37975068855,-0.00010746199968425518,101191.7944744202,-0.0001622139800653457
1981-06-04,101275.7264762276,0.0009918097247207935,101275.7264762276,0.0
1981-06-05,101299.86869375595,0.00023838108467200136,101299.86869375595,0.0
1981-06-08,101279.91388460768,-0.00019698751247743118,101299.86869375595,-0.0001969875124774178
1981-06-09,101272.4500408236,-7.36952027090565e-05,101299.86869375595,-0.0002706681981517597
1981-06-10,101222.25958066265,-0.0004955983600745117,101299.86869375595,-0.0007661324155111098
1981-06-11,101260.51952824468,0.00037797958414031996,101299.86869375595,-0.00038844241378270755
1981-06-12,101257.60601988266,-2.877240187582064e-05,101299.86869375595,-0.0004172036392372866
1981-06-15,101222.05025094547,-0.0003511417100875436,101299.86869375595,-0.0007681988517254964
1981-06-16,101201.02384415331,-0.00020772555722814445,101299.86869375595,-0.0009757648344191009
1981-06-17,101202.23366806042,1.1954660745105983e-05,101299.86869375595,-0.0009638218386116426
1981-06-18,101203.00780759385,7.649431295941866e-06,101299.86869375595,-0.0009561797800047268
1981-06-19,101214.66633718989,0.0001151994377301957,101299.86869375595,-0.0008410904936475563
1981-06-22,101195.61802080729,-0.00018819719584062256,101299.86869375595,-0.0010291293986157857
1981-06-23,101197.19683649873,1.560162112079766e-05,101299.86869375595,-0.001013543833582054
1981-06-24,101202.42411017207,5.1654332696493555e-05,101299.86869375595,-0.000961941854815963
1981-06-25,101224.61854239464,0.00021930731815689164,101299.86869375595,-0.0007428454975475013
1981-06-26,101227.57265664652,2.9183752869643698e-05,101299.86869375595,-0.0007136834236972118
1981-06-29,101216.61080263213,-0.0001082892113947187,101299.86869375595,-0.000821895350876751
1981-06-30,101197.5886238633,-0.0001879353459673938,101299.86869375595,-0.0010096762336569837
1981-07-01,101202.52014566948,4.873161379870261e-05,101299.86869375595,-0.0009609938230105228
1981-07-02,101186.44842186953,-0.00015880754527475283,101299.86869375595,-0.001119648755215183
1981-07-03,99232.55991303221,-0.019309784455435297,101299.86869375595,-0.02040781303452147
1981-07-06,101209.7732206649,0.019925045865646585,101299.86869375595,-0.0008893937796052963
1981-07-07,101193.5181306157,-0.0001606079090183954,101299.86869375595,-0.001049858844948401
1981-07-08,101229.17862602799,0.00035239900806938174,101299.86869375595,-0.0006978298060945071
1981-07-09,101238.329524433,9.039783320585748e-05,101299.86869375595,-0.0006074950551910683
1981-07-10,101219.47605222039,-0.00018622859840899952,101299.86869375595,-0.0007936105206474229
1981-07-13,101212.07579434213,-7.311100755391653e-05,101299.86869375595,-0.0008666635065365253
1981-07-14,101220.24885860544,8.075186877820606e-05,101299.86869375595,-0.0007859816224561714
1981-07-15,101204.97352727538,-0.00015091181361748252,101299.86869375595,-0.000936774822161525
1981-07-16,101218.70650283885,0.00013569467077401143,101299.86869375595,-0.0008012072667386475
1981-07-17,101236.27223021118,0.00017354230239874369,101299.86869375595,-0.0006278040076935903
1981-07-20,101215.01186835767,-0.0002100073559124782,101299.86869375595,-0.0008376795201464237
1981-07-21,101217.32286370595,2.2832535466976722e-05,101299.86869375595,-0.0008148661110267678
1981-07-22,101187.05564763842,-0.0002990319760608484,101299.86869375595,-0.0011136544160642648
1981-07-23,101194.90072920786,7.753048568548415e-05,101299.86869375595,-0.0010362102725466206
1981-07-24,101204.26662663555,9.255305712252415e-05,101299.86869375595,-0.000943753119852713
1981-07-27,101219.83086456868,0.00015379033366791361,101299.86869375595,-0.0007901079262920123
1981-07-28,101218.59773471091,-1.2182690360518222e-05,101299.86869375595,-0.0008022809910122713
1981-07-29,101228.07518301328,9.363346770729919e-05,101299.86869375595,-0.0007087226436562992
1981-07-30,101239.6642656818,0.00011448486645204703,101299.86869375595,-0.0005943189152215041
1981-07-31,101267.68056624074,0.0002767324522672254,101299.86869375595,-0.0003177509302852223
1981-08-03,101342.97539271161,0.0007435227710346215,101342.97539271161,0.0
1981-08-04,101346.01745558118,3.0017501043255734e-05,101346.01745558118,0.0
1981-08-05,101327.9825395934,-0.00017795386972840888,101346.01745558118,-0.00017795386972837933
1981-08-06,101340.91713270295,0.000127650751405195,101346.01745558118,-5.0325834268436015e-05
1981-08-07,101343.95919557252,3.0018110706242496e-05,101346.01745558118,-2.030923424855594e-05
1981-08-10,101370.37146558524,0.0002606200726946728,101370.37146558524,0.0
1981-08-11,101368.20348023355,-2.1386775251430734e-05,101370.37146558524,-2.1386775251380786e-05
1981-08-12,101307.84630699176,-0.0005954251054035575,101370.37146558524,-0.0006167991464320693
1981-08-13,101324.32788683458,0.00016268808827368808,101370.37146558524,-0.00045421140403228364
1981-08-14,101328.76048444051,4.374662727468781e-05,101370.37146558524,-0.00041048464697449386
1981-08-17,101282.51519347691,-0.0004563885982865612,101370.37146558524,-0.0008666859047483691
1981-08-18,101250.78144301898,-0.00031331913901733177,101370.37146558524,-0.0011797334944842624
1981-08-19,101254.89458392144,4.062330032272854e-05,101370.37146558524,-0.0011391581188296136
1981-08-20,101245.54054802546,-9.238107386733141e-05,101370.37146558524,-0.0012314339560466334
1981-08-21,101219.56587379026,-0.0002565512919838753,101370.37146558524,-0.001487669322058074
1981-08-24,101214.07095087632,-5.428716144451062e-05,101370.37146558524,-0.0015418757221578958
1981-08-25,101214.25030742124,1.7720514868813098e-06,101370.37146558524,-0.0015401064029542098
1981-08-26,101200.57651766253,-0.0001350974760686574,101370.37146558524,-0.0016749958145349656
1981-08-27,101191.76358321415,-8.708383639333128e-05,101370.37146558524,-0.0017619337858668252
1981-08-28,101157.92268369312,-0.0003344234582215444,101370.37146558524,-0.0020957680120985275
1981-08-31,101180.10350950572,0.00021926928928683864,101370.37146558524,-0.0018769582603741107
1981-09-01,101168.14738144139,-0.00011816679020493215,101370.37146558524,-0.001994903256446102
1981-09-02,101141.37110199097,-0.0002646710466038815,101370.37146558524,-0.002259046309917241
1981-09-03,101134.45859030739,-6.834504622843518e-05,101370.37146558524,-0.002327236961521248
1981-09-04,101124.03227969848,-0.00010309355242743568,101370.37146558524,-0.0024300905908230335
1981-09-07,99132.24833587986,-0.01969644503800594,101370.37146558524,-0.022078671483069457
1981-09-08,101127.82853310497,0.020130484587252306,101370.37146558524,-0.0023926412518140002
1981-09-09,101137.091635985,9.15979608619999e-05,101370.37146558524,-0.002301262452011841
1981-09-10,101102.81977142637,-0.00033886543506689293,101370.37146558524,-0.00263934806877673
1981-09-11,101097.41455454988,-5.3462572940254915e-05,101370.37146558524,-0.002692669535378292
1981-09-14,101088.03253660414,-9.280175944237357e-05,101370.37146558524,-0.002785221410350211
1981-09-15,99075.69717814543,-0.01990676154202553,101370.37146558524,-0.022636538213918207
1981-09-16,101032.56992022056,0.019751289143658646,101370.37146558524,-0.0033323498817340565
1981-09-17,101027.02172361212,-5.4914931024829805e-05,101370.37146558524,-0.003387081816995013
1981-09-18,101025.9606145601,-1.050322016749039e-05,101370.37146558524,-0.0033975494618964167
1981-09-21,100986.85128102519,-0.0003871216199975436,101370.37146558524,-0.003783355817042226
1981-09-22,101013.57779991101,0.000264653452868302,101370.37146558524,-0.0035197036423542534
1981-09-23,99059.99059418503,-0.019339847654893272,101370.37146558524,-0.02279148076501398
1981-09-24,101010.20514638165,0.019687207120642425,101370.37146558524,-0.003552974246778477
1981-09-25,101017.26098478664,6.985272819481914e-05,101370.37146558524,-0.003483369703527987
1981-09-28,101030.8004486258,0.0001340311913742287,101370.37146558524,-0.0033498053923450536
1981-09-29,101011.34928134292,-0.00019252710259154426,101370.37146558524,-0.0035416875666101915
1981-09-30,101019.35866254245,7.929189399513703e-05,101370.37146558524,-0.0034626764997300508
1981-10-01,101051.87244952211,0.00032185699266085166,101370.37146558524,-0.0031419339937138998
1981-10-02,101029.56094483605,-0.00022079259043128463,101370.37146558524,-0.003362032868399752
1981-10-05,100984.93793546394,-0.00044168270113020824,101370.37146558524,-0.003802230617771312
1981-10-06,101007.69005008187,0.00022530206071391667,101370.37146558524,-0.0035777852074508087
1981-10-07,100993.97512853348,-0.00013578096421762442,101370.37146558524,-0.0037130803765432017
1981-10-08,100978.4648358415,-0.0001535764155459196,101370.37146558524,-0.0038660865505143077
1981-10-09,100963.60457988363,-0.00014716262504121946,101370.37146558524,-0.00401268023211009
1981-10-12,99029.34515315983,-0.01915798702683391,101370.37146558524,-0.023093792383114427
1981-10-13,101005.33406266838,0.01995356938342341,101370.37146558524,-0.0036010265883339313
1981-10-14,100983.98868248543,-0.00021132923702527062,101370.37146558524,-0.0038115948231577743
1981-10-15,100952.05178787003,-0.0003162570129391362,101370.37146558524,-0.004126646392503572
1981-10-16,100926.7830598079,-0.0002503042544913514,101370.37146558524,-0.004375917729846069
1981-10-19,100924.71402315187,-2.050037258005677e-05,101370.37146558524,-0.00439632839448226
1981-10-20,100929.2282197179,4.472835627744587e-05,101370.37146558524,-0.0043517966787475285
1981-10-21,100951.23508941899,0.00021804258379121144,101370.37146558524,-0.004134702971948222
1981-10-22,100956.31368612152,5.030742514477993e-05,101370.37146558524,-0.004084603553063744
1981-10-23,100950.85896616503,-5.403049851293584e-05,101370.37146558524,-0.004138413358410427
1981-10-26,101009.16782878064,0.0005775964980658799,101370.37146558524,-0.0035632071934078146
1981-10-27,101000.9857488459,-8.100333970295637e-05,101370.37146558524,-0.0036439219014280538
1981-10-28,100984.90378904468,-0.00015922577073856914,101370.37146558524,-0.003802567465893372
1981-10-29,100966.56465920858,-0.0001816026866193754,101370.37146558524,-0.00398347959604494
1981-10-30,100938.06847947113,-0.00028223382496606053,101370.37146558524,-0.004264589148327981
1981-11-02,100916.38387767393,-0.00021483075834372034,101370.37146558524,-0.004478503741750974
1981-11-03,98919.3071098817,-0.019789420617894793,101370.37146558524,-0.02417929736536145
1981-11-04,100909.34598199085,0.020117800359221727,101370.37146558524,-0.004547931283362303
1981-11-05,100919.99802634786,0.00010556053310373237,101370.37146558524,-0.004442850832309253
1981-11-06,100917.33501525862,-2.638734781335028e-05,101370.37146558524,-0.0044691209450724075
1981-11-09,100903.4491901876,-0.00013759603410967713,101370.37146558524,-0.0046061020458640954
1981-11-10,100923.56992300207,0.00019940579807675718,101370.37146558524,-0.004407614731241821
1981-11-11,98885.38020638385,-0.02019537872246513,101370.37146558524,-0.0245139800049468
1981-11-12,100904.41659130169,0.020417946320314462,101370.37146558524,-0.004596558812470528
1981-11-13,100906.73826541267,2.3008647088040846e-05,101370.37146558524,-0.004573655925981972
1981-11-16,100912.9292487706,6.135351775649056e-05,101370.37146558524,-0.004512583018105449
1981-11-17,100922.40915974892,9.394149044017475e-05,101370.37146558524,-0.004419065446439667
1981-11-18,100906.54475566892,-0.0001571940683152695,101370.37146558524,-0.004575564863879259
1981-11-19,100909.8336832893,3.259379882991631e-05,101370.37146558524,-0.004543120200090143
1981-11-20,100918.3463407582,8.435904765846658e-05,101370.37146558524,-0.004459144405725064
1981-11-23,100912.9292487706,-5.367797020094933e-05,101370.37146558524,-0.004512583018105449
1981-11-24,100896.48431545934,-0.0001629616089204866,101370.37146558524,-0.0046748092492369
1981-11-25,100894.54966083587,-1.917464851819428e-05,101370.37146558524,-0.004693894259930883
1981-11-26,98885.38020638385,-0.019913557880043897,101370.37146558524,-0.0245139800049468
1981-11-27,100883.5219671169,0.020206644870684798,101370.37146558524,-0.0048026804225889405
1981-11-30,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-01,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-02,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-03,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-04,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-07,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-08,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-09,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-10,100883.5219671169,0.0,101370.37146558524,-0.0048026804225889405
1981-12-11,100892.52517183524,8.924356072004258e-05,101370.37146558524,-0.0047138654701707125
1981-12-14,100905.1678611179,0.00012530848307279463,101370.37146558524,-0.004589147674429491
1981-12-15,100886.2037541207,-0.00018793989841336955,101370.37146558524,-0.004776225088895085
1981-12-16,100891.75892609895,5.506374282648885e-05,101370.37146558524,-0.004721424342898624
1981-12-17,100893.09981960084,1.3290416543076944e-05,101370.37146558524,-0.004708196676051696
1981-12-18,100900.95358264152,7.78424198950578e-05,101370.37146558524,-0.004630720753579168
1981-12-21,100898.08019766706,-2.847728264632199e-05,101370.37146558524,-0.004659066165881774
1981-12-22,100891.18427833334,-6.83453968619574e-05,101370.37146558524,-0.00472709313701764
1981-12-23,100894.24911513206,3.0377647171508926e-05,101370.37146558524,-0.004696859087813663
1981-12-24,100895.39841066327,1.1391090585455288e-05,101370.37146558524,-0.00468552149957563
1981-12-25,98865.85152777456,-0.020115356248736616,101370.37146558524,-0.024706626814137204
1981-12-28,100893.86606533713,0.02051279088000202,101370.37146558524,-0.004700637803323785
1981-12-29,100894.24911513206,3.7965617718516143e-06,101370.37146558524,-0.004696859087813663
1981-12-30,100881.6064258494,-0.00012530634197227553,101370.37146558524,-0.004821576883554885
1981-12-31,100881.6064258494,0.0,101370.37146558524,-0.004821576883554885
1982-01-04,100881.6064258494,0.0,101370.37146558524,-0.004821576883554885
1982-01-05,100881.6064258494,0.0,101370.37146558524,-0.004821576883554885
1982-01-06,100881.6064258494,0.0,101370.37146558524,-0.004821576883554885
1982-01-07,100881.6064258494,0.0,101370.37146558524,-0.004821576883554885
1982-01-08,100873.99887723,-7.541066096117266e-05,101370.37146558524,-0.0048966239462164335
1982-01-11,100877.41953297288,3.391018281173608e-05,101370.37146558524,-0.004862879808817809
1982-01-12,100866.01089994343,-0.00011309402126136181,101370.37146558524,-0.00497542386744667
1982-01-13,100867.03918714724,1.0194585813749768e-05,101370.37146558524,-0.004965280004018518
1982-01-14,100875.32859917996,8.21815738771825e-05,101370.37146558524,-0.004883506484666863
1982-01-15,98848.69068194456,-0.02009052109548104,101370.37146558524,-0.02487591539009778
1982-01-18,100873.29848377533,0.020481887902239926,101370.37146558524,-0.004903533198343464
1982-01-19,100877.98508307966,4.646025632926154e-05,101370.37146558524,-0.004857300761423539
1982-01-20,100888.60069321384,0.00010523217851177158,101370.37146558524,-0.004752579727252518
1982-01-21,100893.9612872186,5.313379279647812e-05,101370.37146558524,-0.00469969845704255
1982-01-22,100916.65420606651,0.0002249185041245383,101370.37146558524,-0.004475837002064891
1982-01-25,100974.84549133138,0.000576627175392197,101370.37146558524,-0.0039017907159207867
1982-01-26,100957.85164812396,-0.00016829778866922496,101370.37146558524,-0.004069431841840717
1982-01-27,100982.89044799018,0.00024801240772731603,101370.37146558524,-0.0038224287037026705
1982-01-28,100973.89006318699,-8.912781921044388e-05,101370.37146558524,-0.003911215838178621
1982-01-29,100979.82552743221,5.87821687518808e-05,101370.37146558524,-0.00385266357917621
1982-02-01,100976.24523712342,-3.545550103789541e-05,101370.37146558524,-0.0038879824820965293
1982-02-02,100943.81566331367,-0.00032116042474750195,101370.37146558524,-0.004207894240738618
1982-02-03,100952.31102195769,8.415927799232392e-05,101370.37146558524,-0.004124089096087368
1982-02-04,100945.54367373916,-6.70350995437552e-05,101370.37146558524,-0.004190847736908095
1982-02-05,100937.07916792665,-8.3852198962453e-05,101370.37146558524,-0.004274348524072282
1982-02-08,100932.69743619989,-4.34105262693274e-05,101370.37146558524,-0.0043175734986227125
1982-02-09,100935.09589754399,2.3762976765873134e-05,101370.37146558524,-0.004293913120255517
1982-02-10,100926.56439701159,-8.452461907848541e-05,101370.37146558524,-0.00437807479796319
1982-02-11,98924.9393500474,-0.01983248968121487,101370.37146558524,-0.02412373635592383
1982-02-12,100908.29964667627,0.020049143417826265,101370.37146558524,-0.004558253188071218
1982-02-15,100909.32053686296,1.0117009108912e-05,101370.37146558524,-0.0045481822948513695
1982-02-16,100909.25223832279,-6.768308398186207e-07,101370.37146558524,-0.004548856047341155
1982-02-17,100896.25411633625,-0.0001288100119486435,101370.37146558524,-0.0046770801210879575
1982-02-18,100906.58590431945,0.00010240011458995113,101370.37146558524,-0.004575158940038419
1982-02-19,100914.34079991479,7.685222451869755e-05,101370.37146558524,-0.004498658326661741
1982-02-22,100926.16323877558,0.00011715320901939386,101370.37146558524,-0.004382032149901543
1982-02-23,100931.54082459694,5.328237643031919e-05,101370.37146558524,-0.004328983258557698
1982-02-24,100916.48270654355,-0.0001491914017200946,101370.37146558524,-0.004477528813197438
1982-02-25,100896.70537486312,-0.00019597721947905988,101370.37146558524,-0.004672628539029577
1982-02-26,100910.70558936994,0.00013875789556072604,101370.37146558524,-0.004534519007571646
1982-03-01,100911.24403809095,5.335892934832387e-06,101370.37146558524,-0.004529207310344679
1982-03-02,100906.39786266173,-4.802413720506049e-05,101370.37146558524,-0.004577013936276472
1982-03-03,100901.55155029234,-4.8027800734651294e-05,101370.37146558524,-0.004624821913097784
1982-03-04,100897.78227230512,-3.73559963082748e-05,101370.37146558524,-0.0046620051445757866
1982-03-05,100881.08967725308,-0.0001654406536606423,101370.37146558524,-0.004826674513057929
1982-03-08,100882.55334645553,1.4508855991968161e-05,101370.37146558524,-0.004812235686591287
1982-03-09,100902.8613029942,0.0002013029593821436,101370.37146558524,-0.0046119014444940595
1982-03-10,100897.5556068227,-5.258221722348466e-05,101370.37146558524,-0.004664241157713972
1982-03-11,100906.88632350934,9.247713317250827e-05,101370.37146558524,-0.004572195360192048
1982-03-12,100913.83854284622,6.889737252002703e-05,101370.37146558524,-0.004503612999918899
1982-03-15,100911.27719153352,-2.538156658871138e-05,101370.37146558524,-0.004528880257754413
1982-03-16,100917.49757626916,6.164211680559362e-05,101370.37146558524,-0.004467517310714656
1982-03-17,100916.21690061281,-1.2690323156094863e-05,101370.37146558524,-0.004480150939632413
1982-03-18,100924.63292873531,8.339619122654796e-05,101370.37146558524,-0.004397128375930335
1982-03-19,100931.76814161829,7.069842788531844e-05,101370.37146558524,-0.0043267408181083015
1982-03-22,100940.54987766662,8.700666014305192e-05,101370.37146558524,-0.004240110613233174
1982-03-23,100936.89084424368,-3.6249390630183065e-05,101370.37146558524,-0.004276206302437417
1982-03-24,100933.96350583878,-2.9001670057593465e-05,101370.37146558524,-0.0043050839553706996
