date,ticker,price,mom_12m,pct_from_high,rsi,max_drop,day_5,day_10,day_15,day_21,day_42,day_63,day_84,day_105,day_126,year,quarter,ret_hold,ret_exit_50,ret_exit_100,ret_exit_200,ret_max
2000-04-14,SWKS,27.960718154907227,1.7999992741894513,-0.5316748463607837,21.254323919734176,-0.2928571287268318,0.2553574757721442,0.5017865926794483,0.5446435338142193,0.491071743458102,0.5357145610117255,0.3553576872395583,0.0785718773306181,0.23571447233184228,-0.19999974078187965,2000,2000Q2,0.6666645065156639,0.5,0.6666645065156639,0.6666645065156639,1.4404760727235983
2000-04-14,FCEL,36855.0,3.846153846153846,-0.6088825214899714,8.639308855291574,0.0,0.08424908424908417,0.20879120879120872,0.11721611721611724,0.19413919413919412,0.5201465201465201,1.0805860805860807,1.3443223443223444,3.967032967032967,3.9194139194139197,2000,2000Q2,-1.0,-1.0,-1.0,-1.0,-0.8
2000-04-14,CTSH,1.2882760763168335,1.9138377758523273,-0.5008943113687,18.634193445327114,-0.0967742383228849,0.26881717445141007,0.5201603280439995,0.7060928894775282,0.7562722064158793,0.29032262243469265,0.2544806101097239,0.1523299635240376,0.048387396763328594,0.0071685135057482086,2000,2000Q2,-0.8,-0.8,-0.8,-0.8,-0.19354801397595917
2000-05-19,QCOM,27.623733520507812,2.5563841271702454,-0.5026145138090934,33.919803640063535,-0.40574614342317417,-0.2592850190764322,-0.24597018309729224,-0.08409221094938046,-0.2943234287974308,-0.2929217653612646,-0.33006267023651237,-0.13104351702351313,-0.16117672614506928,-0.01261324473899783,2000,2000Q2,-0.8948896271750181,0.5,1.0,-0.8948896271750181,2.381217861859785
2000-05-23,LRCX,2.2472121715545654,1.8325900989078416,-0.5241846489417812,20.000005358602365,-0.4113475361654899,0.2151298006650264,0.4680851108976709,0.46099296047282845,0.5886524107868758,0.06146597561867062,0.04964547735497282,-0.0945626068710903,-0.27186764063537905,-0.3380614866641961,2000,2000Q2,1.8171790555349676,0.5,1.0,1.8171790555349676,2.427896134712416
2000-05-23,KLAC,24.463327407836914,1.041150596621983,-0.5227713224083991,27.592228811068537,-0.43548342957012764,0.06586085000821384,0.23387174427477553,0.14247390948374572,0.32526934516279615,0.12634473763840148,0.19623706194741874,0.060484199500866476,-0.25940833921924267,-0.3844081345541095,2000,2000Q2,2.2034011212842457,0.5,1.0,2.0,2.629028579751064
2000-06-06,FFIV,21.03125,1.1365079365079365,-0.7301523656776263,56.28626692456479,-0.4205052005943536,0.10846953937592874,0.04606240713224374,0.18722139673105498,0.1263001485884101,0.0846953937592867,0.450222882615156,-0.2109955423476969,-0.06686478454680533,-0.4205052005943536,2000,2000Q2,2.5042100049529465,0.5,1.0,2.0,2.5042100049529465
2000-07-03,SRPT,58.875,1.532258064516129,-0.6252983293556086,21.686746987951807,-0.5859872611464968,-0.07006369426751591,-0.16560509554140124,-0.23566878980891715,-0.26751592356687903,-0.06369426751592355,-0.2547770700636943,-0.36305732484076436,-0.3821656050955414,-0.5605095541401274,2000,2000Q3,3.670912951167728,0.5,1.0,2.0,3.8832271762208066
2000-07-03,INCY,42.875,2.0625,-0.6942959001782532,52.33766233766234,-0.4737609329446064,0.23615160349854225,0.1047740524781342,0.04664723032069973,-0.022594752186588907,-0.03279883381924198,-0.07288629737609331,-0.14577259475218662,-0.3819241982507289,-0.4737609329446064,2000,2000Q3,2.948007774538387,0.5,1.0,2.0,2.948007774538387
2000-07-03,CTSH,1.246719241142273,1.8346457183780953,-0.516994317585097,22.489091757085333,-0.08518585203493634,0.1555549648463761,0.38888822487227537,0.3810176837610997,0.24444392598027265,0.26666659654651226,0.15370331467850362,0.21481408103218902,0.09629613551574034,-0.01851917899371014,2000,2000Q3,-0.8456735083857488,-0.8456735083857488,-0.8456735083857488,-0.8456735083857488,-0.2901178997088638
2000-07-03,BB,8.15625,1.2761629926249474,-0.6865492240740456,52.247875403741425,0.0,0.08301400955609428,0.303959170520534,0.1954022988505748,0.08556836592283279,0.5440613026819923,1.1098338160021552,1.0434228889786876,0.328224737525443,0.19284805940942285,2000,2000Q3,-1.0,-1.0,-1.0,-1.0,-0.8
2000-07-14,REGN,27.59694480895996,2.389312667745391,-0.5088495193708602,55.789469377286636,-0.2680180944486762,0.03378371326832941,-0.11261272313352355,0.05855849162335902,0.08333326997838864,0.1509008347440175,-0.06081086358065424,-0.07657656879341379,0.2612612550347311,0.252252181892461,2000,2000Q3,-1.0,-1.0,-1.0,-1.0,1.233484120405635
2000-08-17,TECH,7.714197635650635,1.65168559768358,-0.5016891538084521,25.624402475782077,-0.3491525601833866,0.23220280575070418,0.2949152374744597,0.21610189737879182,0.22118638174614724,0.416948672706408,0.3576268038171957,-0.02372899480740487,-0.18644102474711555,-0.29830524399263314,2000,2000Q3,1.4858770332719429,0.5,1.0,1.4858770332719429,1.9096046681948884
2000-09-12,TRMB,5.2291669845581055,1.8685711027184881,-0.5004974820720616,39.23304735031803,-0.4402391386456652,-0.3147411383068107,-0.3027889477983484,-0.3247012362718781,-0.3924303766118159,-0.1494023813557792,-0.1015936193219299,-0.20517933118725473,-0.3366534267803404,-0.40637447728771936,2000,2000Q3,2.3864539773976614,0.5,1.0,2.0,2.668659488713877
2000-09-28,AMD,23.625,1.749090909090909,-0.5026315789473684,31.14285714285714,-0.4206349206349206,-0.005291005291005346,-0.044973544973545,-0.07671957671957674,-0.13492063492063489,-0.24867724867724872,-0.3941798941798942,0.016719596095816858,-0.11322748093377977,0.12338628213872349,2000,2000Q3,-0.95,0.5,1.0,2.0,2.505291005291005
2000-10-02,TRMB,3.7291669845581055,1.0813951569676674,-0.6437810641616138,28.8235256102664,-0.3072627141291686,-0.07821236908024032,-0.1536313570645843,-0.019553156203528377,0.061452338238735305,-0.039106312407056754,0.02793278802347121,-0.019553156203528377,-0.17877101972603227,-0.3072627141291686,2000,2000Q4,1.5605226177430718,0.5,1.0,1.5605226177430718,1.5605226177430718
2000-10-02,INCY,39.75,3.746268656716418,-0.7165775401069518,53.125,-0.7122641509433962,-0.10534591194968557,-0.21855345911949686,0.0062893081761006275,-0.07861635220125784,-0.33333333333333337,-0.4323899371069182,-0.2987421383647799,-0.570754716981132,-0.6827673042345347,2000,2000Q4,4.68972753528779,0.5,1.0,2.0,4.935534591194969
2000-10-02,AMD,23.25,1.6013986013986012,-0.5105263157894737,32.634730538922156,-0.41129032258064513,-0.037634408602150504,-0.12365591397849462,-0.05913978494623651,-0.026881720430107503,-0.34408602150537637,-0.3817204301075269,0.10580641223538301,-0.005161326418640755,0.018494636781754004,2000,2000Q4,-0.8,0.5,1.0,2.0,2.4274193548387095
2000-10-02,SRPT,43.875,1.146788990825688,-0.720763723150358,33.92857142857143,-0.5897435897435898,-0.16239316239316237,-0.11111111111111116,-0.11965811965811968,-0.14529914529914534,-0.1709401709401709,-0.41025641025641024,-0.09401709401709402,-0.24786324786324787,-0.4871794871794872,2000,2000Q4,3.0598290598290605,0.5,1.0,2.0,3.914529914529915
2000-10-09,CTSH,1.2513359785079956,1.2122439457097571,-0.5152056948476968,32.258049068923015,-0.16236099437104068,0.03505584041561716,0.14206684654719792,0.13653181914356782,0.32103339945719567,0.16236175649594786,0.057196331092590924,0.3468638131376425,0.121771460270381,0.0922514093833009,2000,2000Q4,-0.95,-0.95,-0.95,-0.95,0.35300828642533905
2000-10-11,REGN,26.975391387939453,2.7413793149058905,-0.5199114779892574,33.02752551862845,-0.2511521349903846,-0.027649754922514314,-0.05529950984502863,-0.0414747384442512,-0.062211895545417395,0.3294930012103623,0.2396312093284576,0.2880185455940567,-0.13824884531955806,-0.052903179367927655,2000,2000Q4,-0.5591401719339362,-0.5591401719339362,-0.5591401719339362,-0.5591401719339362,1.092934458253205
2000-11-16,NTAP,53.98738098144531,1.452631184004424,-0.5100926507673588,30.631924445190634,-0.8377681899722367,-0.13648043577982305,-0.2592272245377979,0.19742535365563096,-0.09785374536794567,-0.07553622449455455,-0.5381972600114694,-0.7356222250423036,-0.6765665536216016,-0.633991364615698,2000,2000Q4,4.283261371797484,0.5,1.0,2.0,5.981401583101973
2000-11-30,NVDA,0.15471585094928741,1.0736059042258876,-0.5316220805338246,28.339396410057063,-0.3117275148671289,0.0,0.02623366229068158,-0.3117275148671289,-0.2608001883883979,0.28125000902935193,0.08641730245343138,0.5864175432361487,1.187655262715615,1.1962960876179416,2000,2000Q4,-1.0,0.5,1.0,-1.0,1.5977292905594076
2000-12-14,BLDP,65.8125,1.4776470588235293,-0.502127659574468,38.525564803805,-0.46438746438746437,-0.11111111111111116,-0.040360873694207045,-0.15859449192782527,0.06742640075973405,0.029202279202279247,-0.3912630579297246,-0.3051472054361052,-0.12478634797156929,-0.34723648114761396,2000,2000Q4,1.8936373428967832,0.5,1.0,2.0,2.869895536562203
2000-12-22,IONS,10.375,1.03680981595092,-0.6931608133086876,58.98876404494382,-0.2349397590361446,-0.07228915662650603,-0.08433734939759041,0.07228915662650603,0.17469879518072284,0.14457831325301207,-0.0662650602409639,-0.012048192771084376,0.17590359607374806,0.10361443944724202,2000,2000Q4,-0.95,-0.95,-0.95,-0.95,0.9578313253012052
2001-01-05,FCEL,101520.0,2.9166666666666665,-0.5436893203883495,38.86576482830385,-0.17154255319148937,0.2938829787234043,0.5292553191489362,0.44680851063829796,0.45744680851063824,-0.0292553191489362,-0.021276595744680882,0.524468085106383,0.75,-0.03702126120468874,2001,2001Q1,-0.6914894899609272,-0.6914894899609272,-0.6914894899609272,-0.6914894899609272,0.4295212765957448
2001-01-08,VRTX,47.0,1.5797598627787308,-0.5167095115681234,25.974025974025977,-0.3789893617021277,0.2313829787234043,0.46808510638297873,0.4491356382978724,0.3377659574468086,-0.22340425531914898,-0.20638299495615853,-0.2555318791815575,0.027659558235330728,-0.1274468442226978,2001,2001Q1,0.06205703518914844,0.5,1.0,0.06205703518914844,2.1582446808510642
2001-04-16,FCEL,108194.3984375,1.0497186404755139,-0.5136893274114527,49.937308392823525,-0.5276502083236605,0.07446600566991579,0.37552407656270903,0.3136354751498731,0.4551807535669121,0.26332600253753324,-0.13795170339730645,-0.27330803502347445,-0.5196645823349074,-0.41425434816656337,2001,2001Q2,2.452119568054695,0.5,1.0,2.0,3.3970850693638375
2001-09-27,KMX,4.764999866485596,1.088767064760809,-0.5120328009262312,24.70206206466014,0.0,0.520461718481138,0.6463798551956088,0.8132215289431157,0.8971668867055895,1.0619097764028944,1.4417629705965087,1.1248688947955099,1.805876235085829,1.781741969746808,2001,2001Q3,-1.0,-1.0,-1.0,-1.0,-0.8
2002-04-03,BKNG,27.746002197265625,1.179710120605645,-0.5257316001813493,33.12883338298657,-0.6893616686336383,-0.13829781968606913,0.004255340795727092,0.027659646429038842,-0.12978713809461484,-0.1468085700207109,-0.5085106472198605,-0.5744681202092873,-0.5,-0.6723404429371049,2002,2002Q2,4.602837024475875,0.5,1.0,2.0,4.7446805719469864
2002-04-22,FFIV,6.539999961853027,1.2708332298530514,-0.5234972837827565,11.04594491696227,-0.48165135708293483,-0.08256880198819228,-0.1498470985916972,-0.09556574979289667,-0.058868463958766326,-0.22859325600599734,-0.17889909527804349,0.11009178459151014,-0.28899080695867285,-0.3792048980946491,2002,2002Q2,2.160040817455409,0.5,1.0,2.0,3.0137613090244573
2003-11-11,BKNG,19.333648681640625,1.3905106885406116,-0.5024056969353995,22.117202453160388,-0.14503817923523143,-0.11704816305591725,-0.016793832129750164,-0.07379118819304686,-0.1236642200386725,-0.06310415926759005,0.19592892940294382,0.13231561501124656,0.34249388343001463,0.18320626652460437,2003,2003Q4,-1.0,-1.0,-1.0,-1.0,0.20865149362692867
2004-01-09,BKNG,17.759410858154297,1.0190160841776579,-0.5429221967195024,50.6726695191517,0.0,0.06481978501663499,0.1490303022882713,0.06648189687818107,0.18559547445045377,0.24099698358272525,0.5096952587281816,0.30027689692436277,0.49972280235754396,0.3529084702191354,2004,2004Q1,-1.0,-1.0,-1.0,-1.0,-0.8
2004-05-07,AXON,14.404999732971191,22.359447436220243,-0.5145745542267425,14.701801271803944,-0.13918779254481561,0.00034710965176021347,-0.02499129908716713,-0.013189835744905731,-0.05137103678137522,0.40958005425715127,-0.07566818276941867,0.2339465427302707,0.3224574515928347,0.6136758951844048,2004,2004Q2,-1.0,-1.0,-1.0,-1.0,0.15989827120679684
2004-07-22,AXON,14.640000343322754,11.328421341745477,-0.5066554096136544,17.22726971255821,-0.138319707972424,0.07377048486195137,-0.030054680583276094,-0.09323775223919661,-0.06284153379228252,0.33367480605528455,0.37773221333928464,0.9842895188393992,0.9357923147531655,0.2001365630321057,2004,2004Q3,-1.0,-1.0,-1.0,-1.0,0.15266423310353328
2006-07-13,NVAX,83.0,3.6111111111111107,-0.500601675547276,36.936934614865805,-0.3156626597944513,-0.1012048376611916,-0.19759037982986638,-0.12048192771084343,-0.2506024004465126,-0.11084333672580948,0.03855418009930345,0.1325301204819278,0.20722887889448427,-0.043373475591820365,2006,2006Q3,-0.6385543700681636,0.5,1.0,-0.6385543700681636,1.630522164953761
2006-10-02,NVAX,75.0,1.1428571428571428,-0.5487364538077795,52.586198958719734,-0.3093333435058594,0.09866668701171877,0.2026666259765626,0.08799997965494799,0.19200002034505204,0.33333333333333326,0.032000020345052116,0.09066670735677085,-0.21333333333333337,-0.22399998982747393,2006,2006Q4,0.8666665818956162,0.5,0.8666665818956162,0.8666665818956162,1.5777778625488283
2008-03-20,BIDU,20.790000915527344,1.0590274996713096,-0.501295311540475,32.022522475577446,0.0,0.18908126901155864,0.4136122484254052,0.36714762308957805,0.7196247174757164,0.7899470713071293,0.6104375910784161,0.4285714023589837,0.48552185753546717,0.468253885247893,2008,2008Q1,-1.0,-1.0,-1.0,-1.0,-0.8
2008-09-09,CSIQ,21.34000015258789,1.8153034785459763,-0.581568624459061,35.360148562659305,-0.8594189325890801,0.10684164340875202,0.14807871718917953,-0.0848172189784584,-0.4020618492200696,-0.6190253019536649,-0.7661668352653208,-0.6761949485471705,-0.7385192181908503,-0.8397375795763898,2008,2008Q3,5.997813163136582,0.5,1.0,2.0,6.161824438242334
2009-11-19,BLDR,3.2380149364471436,2.5981302264492485,-0.5367027755903712,49.19354018285128,-0.10438952497562992,-0.01818179943935816,0.049350651071895735,0.033766409333359615,0.3650338750888267,0.037672759713248016,-0.08277136242335836,-0.03027003687960561,0.23532475251301088,0.028407832905131603,2009,2009Q4,-0.8,-0.8,-0.8,-0.8,-0.13008729186975063
2009-11-20,NVAX,65.5999984741211,1.129870133087112,-0.5067669287660068,29.77098703147999,-0.3749999854622814,-0.08536583238382645,-0.0030487340380210837,-0.12195122234882316,-0.12195122234882316,-0.25304876311345825,-0.32621948489257735,-0.2469511787356674,-0.14329265136934255,-0.298780471494267,2009,2009Q4,1.4898372624522251,0.5,1.0,1.4898372624522251,2.1249998788523454
2010-01-22,BLDR,3.359999895095825,2.3856257472494824,-0.5192490905793725,34.00000445047873,-0.33035712194990074,-0.002976187730794999,-0.09821426607414918,-0.1101190169973294,-0.1160713924589194,-0.06547613007749098,0.19047622764462102,-0.008928563192385108,-0.1488095284555776,-0.22916666814495656,2010,2010Q1,0.9097222345413047,0.5,0.9097222345413047,0.9097222345413047,1.752976016249173
2010-02-24,NVAX,44.20000076293945,1.065420633216584,-0.6676691671959439,50.0,-0.085972831933676,0.04977377205803335,0.08597283193367611,0.045248867997236486,0.11764707405388819,0.2714932079834189,0.04072396393643962,0.004524904060796864,0.013574625877024404,-0.085972831933676,2010,2010Q1,-0.28355973388603334,-0.28355973388603334,-0.28355973388603334,-0.28355973388603334,-0.28355973388603334
2010-02-26,AIG,15.569014549255371,1.3817307845213787,-0.5068686145925709,57.5254775335071,0.0,0.13362962200683048,0.38191401748023535,0.4049255465215176,0.3907961846937529,0.5950753722980198,0.4719424059412096,0.4687124489940304,0.575697223235476,0.3722246366757844,2010,2010Q1,-1.0,-1.0,-1.0,-1.0,-0.8
2010-04-01,NVAX,46.599998474121094,1.4787234236828186,-0.6496240716231497,50.0,-0.1373390111747712,0.09012877468809122,0.09871249870046528,0.1888412733885565,0.20600863955284532,0.04291845634095215,-0.09442055483381917,-0.008583642151914983,-0.1373390111747712,-0.06008582250524108,2010,2010Q2,-0.4992848124563243,-0.4992848124563243,-0.4992848124563243,-0.4992848124563243,0.14449175978976012
2012-10-31,SRPT,21.329999923706055,2.5198020008433564,-0.5252615228393641,12.311551979143772,0.0,0.06000940887125461,0.18518522161593842,0.32817627871719934,0.3750586042482278,0.23019221120367472,0.2939522025405741,0.42662918021654717,0.614158482340661,0.4781997561848663,2012,2012Q4,-1.0,-1.0,-1.0,-1.0,-0.8
2013-10-11,WKHS,7200.0,1.4,-0.5480225988700564,52.63157894736841,-0.5833333333333333,0.0,-0.16666666666666663,-0.20833333333333337,-0.33333333333333337,-0.45833333333333337,-0.5416666666666667,-0.5375,-0.5083333333333333,-0.5208333333333333,2013,2013Q4,3.3402777777777772,0.5,1.0,2.0,3.8611111111111107
2014-04-28,PLUG,4.659999847412109,28.124999697320156,-0.5480116723811582,25.47170872278768,-0.21888407208304583,-0.1287553485577415,-0.1630900808863196,-0.03648070426190109,-0.06437762311608386,0.017167366164289044,0.18454939091725464,0.23390561980237257,-0.07725314773930059,-0.06866946465715607,2014,2014Q2,-0.4277544611903661,-0.4277544611903661,-0.4277544611903661,-0.4277544611903661,0.824033934025382
2014-05-05,BLDP,3.3399999141693115,2.4432987790265392,-0.5145349042714767,35.89743307591468,-0.25149698675313503,-0.10179638410376202,0.02095813576653538,-0.0239520735814005,0.08982041869587176,0.25449106733362004,0.20359283959033414,0.11676650147494727,-0.059880183953501254,-0.16167663944007327,2014,2014Q2,0.34730532866727726,0.34730532866727726,0.34730532866727726,0.34730532866727726,1.0958082229427921
2014-05-15,DQ,5.019999980926514,2.8975155506576087,-0.5422213968137571,15.371207896249942,-0.1290836187153076,-0.08366535416130183,0.07569723423998576,0.07968129420064374,0.07928291670082266,0.10637448643830472,0.18605578063894845,0.717529835330651,0.3613546088828683,0.39601592104184546,2014,2014Q2,-1.0,-1.0,-1.0,-1.0,0.07569682262756339
2014-05-19,CSIQ,21.709999084472656,1.7691324823898689,-0.5028623770378101,24.73684870965394,0.0,0.17134967192899286,0.15568867851922974,0.10548139162130088,0.29203134131508834,0.3049286558454132,0.5905112959674554,0.8558269283550273,0.31506220364053217,0.2404422589053241,2014,2014Q2,-1.0,-1.0,-1.0,-1.0,-0.8
2014-07-02,PLUG,4.550000190734863,14.166666699780357,-0.5586808917992244,59.16666385200411,-0.4000000209598742,-0.06593410508987485,0.006593347629364921,0.18461530561278194,0.1824175580027838,0.19120875804151782,-0.030769304934939457,-0.01318690485747176,-0.22197806297645728,-0.3406593682987352,2014,2014Q3,1.838828069156127,0.5,1.0,1.838828069156127,2.333333507998952
2014-07-17,DQ,5.1519999504089355,1.6861313850466302,-0.5301841932520278,27.956989444211985,-0.16537262575214995,-0.036878893449014516,-0.03416151396539613,0.0698758029851747,0.286102482783374,0.6525621158612496,0.399844713239182,0.2628105793062483,0.012422385542652625,-0.16537262575214995,2014,2014Q3,0.37810521460124963,0.37810521460124963,0.37810521460124963,0.37810521460124963,0.37810521460124963
2014-09-09,BLDP,3.4200000762939453,1.072727348916131,-0.5029069739235228,21.590912785411376,-0.5730994135739642,-0.04093570227515453,-0.0935672995680581,-0.05555557104734077,-0.13157895837574207,-0.19005850317752004,-0.40350879639053794,-0.47660820996450215,-0.5146199036287028,-0.3508771990976345,2014,2014Q3,1.923976659146954,0.5,1.0,2.0,3.775828446449702
2014-10-01,PLUG,4.409999847412109,5.211267578438665,-0.5722599740130697,34.46808407024969,-0.42857141312480806,0.03174611069542532,-0.009070286448309095,-0.027210859344927396,0.01814057289661819,-0.19727889244023855,-0.31972786761875516,-0.36961449714762706,-0.3356008689032961,-0.41950112667649897,2014,2014Q4,2.4958427223041584,0.5,1.0,2.0,2.571428442706734
2014-10-06,BLDP,3.0999999046325684,1.2627736451407467,-0.549418626007613,41.81818339450212,-0.5290322312703357,-0.19354836228734795,-0.07419355682230167,-0.09999998461815574,-0.08064516377126518,-0.30322575732894885,-0.43870965707562526,-0.44838706749907054,-0.28064513300757665,-0.28064513300757665,2014,2014Q4,1.3387094417298055,0.5,1.0,2.0,3.4086019272527976
2016-01-15,WKHS,13350.0,1.119047619047619,-0.5240641711229946,12.701612903225808,-0.0035955056179775013,0.23370786516853936,0.05123595505617984,0.18426966292134828,0.15280898876404492,1.41123595505618,0.9797752808988764,0.5348314606741573,0.5730337078651686,0.30112359550561796,2016,2016Q1,-1.0,-1.0,-1.0,-1.0,-0.9700374531835209
