Date,Equity,Ret,Peak,DD
1980-12-19,100000.0,,100000.0,0.0
1980-12-22,100000.0,0.0,100000.0,0.0
1980-12-23,100000.0,0.0,100000.0,0.0
1980-12-24,100000.0,0.0,100000.0,0.0
1980-12-25,100000.0,0.0,100000.0,0.0
1980-12-26,100000.0,0.0,100000.0,0.0
1980-12-29,100000.0,0.0,100000.0,0.0
1980-12-30,100000.0,0.0,100000.0,0.0
1980-12-31,100000.0,0.0,100000.0,0.0
1981-01-02,100059.36113008698,0.0005936113008697674,100059.36113008698,0.0
1981-01-05,100148.68190807938,0.0008926778762485821,100148.68190807938,0.0
1981-01-06,100152.5238520804,3.836240205878916e-05,100152.5238520804,0.0
1981-01-07,99830.85691788609,-0.0032117706256648004,100152.5238520804,-0.0032117706256648013
1981-01-08,99741.28388497344,-0.0008972479619836493,100152.5238520804,-0.0041061368330001955
1981-01-09,99780.1697538508,0.000389867338405292,100152.5238520804,-0.003717870343233109
1981-01-12,99784.86739390707,4.70798964149477e-05,100152.5238520804,-0.003670965483768869
1981-01-13,99770.70753352999,-0.00014190388529744524,100152.5238520804,-0.0038123484448013526
1981-01-14,99777.11479432989,6.42198592983867e-05,100152.5238520804,-0.003748373413983756
1981-01-15,94162.26158769474,-0.056273958394257195,100152.5238520804,-0.05981139599869632
1981-01-16,99877.28959676344,0.06069340214121999,100152.5238520804,-0.0027481509674530387
1981-01-19,99902.8330122346,0.00025574798409411237,100152.5238520804,-0.0024931058174288527
1981-01-20,99701.72284907657,-0.0020130576590695615,100152.5238520804,-0.004501144710737746
1981-01-21,99704.80163052156,3.0879922201965115e-05,100152.5238520804,-0.0044704037835342145
1981-01-22,99687.6109782386,-0.00017241549054636263,100152.5238520804,-0.004642048507219279
1981-01-23,99690.89285130476,3.2921574044664226e-05,100152.5238520804,-0.004609279756718292
1981-01-26,99705.68026072878,0.0001483326009135144,100152.5238520804,-0.004461630862259425
1981-01-27,99738.88270037217,0.0003330044943934407,100152.5238520804,-0.004130112110995377
1981-01-28,99769.62564791973,0.00030823432863114064,100152.5238520804,-0.0038231508246979774
1981-01-29,99742.55691866574,-0.00027131232655441817,100152.5238520804,-0.004093425883307325
1981-01-30,99819.41428753463,0.0007705574354943678,100152.5238520804,-0.003326022667564045
1981-02-02,99846.47895067534,0.0002711362647627169,100152.5238520804,-0.0030557882081640266
1981-02-03,99851.47852408003,5.007260603706598e-05,100152.5238520804,-0.0030058686134060695
1981-02-04,99806.18431455972,-0.0004536158121021261,100152.5238520804,-0.0034581209159761017
1981-02-05,100097.25649113965,0.0029163741563604795,100152.5238520804,-0.0005518319340846266
1981-02-06,100068.90319173755,-0.000283257507708079,100152.5238520804,-0.0008349331312543516
1981-02-09,100061.52518455024,-7.372927005289132e-05,100152.5238520804,-0.0009086008422969187
1981-02-10,100100.87611988309,0.0003932673948381371,100152.5238520804,-0.0005156907705450122
1981-02-11,100104.56512347676,3.6852860201275206e-05,100152.5238520804,-0.00047885691502365596
1981-02-12,93971.34755683914,-0.06126811059088488,100152.5238520804,-0.06171762884748167
1981-02-13,100404.61659176502,0.06845989976928535,100404.61659176502,0.0
1981-02-16,93971.34755683914,-0.06407343858582615,100404.61659176502,-0.06407343858582615
1981-02-17,100362.80569523618,0.06801496737642432,100404.61659176502,-0.00041642404451221573
1981-02-18,100334.5227088846,-0.00028180745003747454,100404.61659176502,-0.0006981141431515606
1981-02-19,99877.68248956389,-0.0045531708028971885,100404.61659176502,-0.005248106313115028
1981-02-20,99808.43558678962,-0.000693317075929345,100404.61659176502,-0.005937784787321185
