Date,Equity,Ret,Peak,DD
1980-12-19,100000.0,,100000.0,0.0
1980-12-22,100000.0,0.0,100000.0,0.0
1980-12-23,100000.0,0.0,100000.0,0.0
1980-12-24,100000.0,0.0,100000.0,0.0
1980-12-25,100000.0,0.0,100000.0,0.0
1980-12-26,100000.0,0.0,100000.0,0.0
1980-12-29,100000.0,0.0,100000.0,0.0
1980-12-30,100000.0,0.0,100000.0,0.0
1980-12-31,100000.0,0.0,100000.0,0.0
1981-01-02,100046.87006478179,0.000468700647817899,100046.87006478179,0.0
1981-01-05,100121.77613189559,0.000748709750392873,100121.77613189559,0.0
1981-01-06,100125.46015533622,3.679542635937061e-05,100125.46015533622,0.0
1981-01-07,99872.07539608493,-0.002530672606729456,100125.46015533622,-0.0025306726067294487
1981-01-08,99794.94657440028,-0.0007722761480499774,100125.46015533622,-0.0033009943766867137
1981-01-09,99810.98315626405,0.0001606953299164715,100125.46015533622,-0.003140829501150699
1981-01-12,99829.6954645655,0.00018747744696767654,100125.46015533622,-0.0029539408888793663
1981-01-13,99812.32072817351,-0.00017404376835106206,100125.46015533622,-0.0031274705422266965
1981-01-14,99841.88648323719,0.0002962134819428641,100125.46015533622,-0.0028321834592228965
1981-01-15,99887.48784752248,0.00045673580389471446,100125.46015533622,-0.002376741214917147
1981-01-16,99936.68886218876,0.0004925643414055436,100125.46015533622,-0.0018853475714827154
1981-01-19,99931.32969874253,-5.362558543064999e-05,100125.46015533622,-0.0019388720540461032
1981-01-20,99764.46262838542,-0.0016698173721910736,100125.46015533622,-0.00360545186399885
1981-01-21,99750.58256373367,-0.00013912834576623734,100125.46015533622,-0.003744078589211544
1981-01-22,99729.21180927932,-0.00021424190120078457,100125.46015533622,-0.003957518351897161
1981-01-23,99766.39391182765,0.0003728306067376508,100125.46015533622,-0.0035861632291278134
1981-01-26,99812.38275366488,0.0004609652612870274,100125.46015533622,-0.003126851064510736
1981-01-27,99865.22094982743,0.000529375160724932,100125.46015533622,-0.002599131181070676
1981-01-28,99914.14512258643,0.0004899020128696918,100125.46015533622,-0.002110502487798294
1981-01-29,99950.34853265295,0.00036234519168543144,100125.46015533622,-0.0017489220265414652
1981-01-30,100072.65896455043,0.0012237119098941207,100125.46015533622,-0.0005273502933606555
1981-02-02,100031.56283859855,-0.000410662876125234,100125.46015533622,-0.0009377966062976812
1981-02-03,100043.2497847615,0.0001168325859490782,100125.46015533622,-0.0008210735855512831
1981-02-04,99971.52062839412,-0.0007169814707309596,100125.46015533622,-0.001537466361735254
1981-02-05,100435.9410383896,0.004645527116885484,100435.9410383896,0.0
1981-02-06,100028.56307455353,-0.004056097445040763,100435.9410383896,-0.004056097445040716
1981-02-09,99967.60063544271,-0.0006094503133609042,100435.9410383896,-0.004663075768542669
1981-02-10,100186.75827219243,0.002192286654442599,100435.9410383896,-0.002481011912876203
1981-02-11,100164.56990488118,-0.00022147005945605258,100435.9410383896,-0.002701932502476345
1981-02-12,90564.5303925116,-0.09584266693788057,100435.9410383896,-0.09828563902343339
1981-02-13,101117.96328030061,0.1165294276031672,101117.96328030061,0.0
1981-02-16,90564.5303925116,-0.10436753812509769,101117.96328030061,-0.10436753812509775
1981-02-17,100138.01215965989,0.10570895388797696,101117.96328030061,-0.009691167512188497
1981-02-18,100115.50745824398,-0.00022473684997881271,101117.96328030061,-0.009913726399708047
1981-02-19,99963.84222408166,-0.0015149025162318752,101117.96328030061,-0.011413610586871788
1981-02-20,99963.84222408166,0.0,101117.96328030061,-0.011413610586871788
