date,ticker,category,mom_12m,rsi,fwd_6m,fwd_12m,max_dd_6m
2021-12-15 00:00:00-05:00,MSTR,bubble,1.0945099607725153,36.21642056600992,-0.7304665887230162,-0.6859286177042379,-0.7458193444958532
2024-09-06 00:00:00-04:00,MSTR,bubble,2.2591960093066867,37.865844380904576,1.2798774223994478,1.8560805204808855,0.0
2022-12-09 00:00:00-05:00,OXY,bubble,1.0874126058757354,25.514314372546508,-0.055623998900010796,-0.10204737215875892,-0.09001633653008617
2022-12-15 00:00:00-05:00,OXY,bubble,1.2331009262947905,22.856833578787757,-0.08852406343047514,-0.05521561840917544,-0.09808457747916881
2022-12-16 00:00:00-05:00,OXY,bubble,1.2217322466758924,25.686651479807296,-0.07547990227500534,-0.02417363894812663,-0.08899761611639188
2022-12-19 00:00:00-05:00,OXY,bubble,1.2443568876844506,19.285807079976962,-0.08901424562477289,-0.024405057625256465,-0.08901424562477284
2022-12-20 00:00:00-05:00,OXY,bubble,1.3310389034204282,16.250388757859497,-0.09568770421244577,-0.01939876822035247,-0.09568770421244574
2022-12-22 00:00:00-05:00,OXY,bubble,1.1547948264456398,24.61372117941754,-0.0700934515780548,0.006019662865405895,-0.08734693385059074
2023-01-03 00:00:00-05:00,OXY,bubble,1.123504451626569,38.60857438412321,-0.050760394962645616,-0.020075816552757475,-0.07613504348186405
2001-01-05 00:00:00-05:00,VRTX,bubble,2.25,29.59309494451294,-0.19154997342763347,-0.5635361611227216,-0.46383467278989665
2001-01-08 00:00:00-05:00,VRTX,bubble,1.5797598627787308,25.974025974025977,-0.1274468442226978,-0.523404263435526,-0.37898936170212766
2001-01-09 00:00:00-05:00,VRTX,bubble,1.5557404326123128,18.279569892473134,-0.17708333333333337,-0.5331250031789143,-0.3919270833333333
2001-01-10 00:00:00-05:00,VRTX,bubble,1.69826224328594,26.438053097345133,-0.2487119723818062,-0.5983138073244474,-0.4531615925058548
2001-01-11 00:00:00-05:00,VRTX,bubble,1.817891373801917,32.5609756097561,-0.2429932055830144,-0.6063491925090349,-0.47052154195011336
2001-01-16 00:00:00-05:00,VRTX,bubble,1.6306818181818183,32.057416267942585,-0.31732184325644575,-0.6392224767038168,-0.4956803455723542
2001-01-17 00:00:00-05:00,VRTX,bubble,1.586156111929308,30.875576036866363,-0.2754442219310578,-0.6109339338228752,-0.46810933940774485
2001-01-18 00:00:00-05:00,VRTX,bubble,1.702962962962963,34.138309549945106,-0.24406689439743767,-0.632030701369382,-0.48807892573307754
2001-01-19 00:00:00-05:00,VRTX,bubble,1.591390261115032,34.40233236151603,-0.23276687655313866,-0.6266666653369247,-0.4912854030501089
1995-12-27 00:00:00-05:00,PENN,volatile,1.019229903459903,26.922638875639308,1.5428549907653744,2.314282546406631,-0.019046709430164836
1995-12-28 00:00:00-05:00,PENN,volatile,1.019229903459903,26.922638875639308,1.5142849567494117,2.3714267120212833,-0.019046709430164836
1996-02-05 00:00:00-05:00,PENN,volatile,1.01755047114692,39.13067518635207,1.0869559954730592,2.7043474146425734,-0.04347986837320082
2021-05-10 00:00:00-04:00,PENN,volatile,3.398806204688828,37.94466614041098,-0.23818923702948813,-0.6068829288367681,-0.2919698810663309
2021-05-12 00:00:00-04:00,PENN,volatile,3.287323857696963,30.914203316200997,-0.22470432085404302,-0.615111675390009,-0.24572926837313133
2021-05-13 00:00:00-04:00,PENN,volatile,3.6003622809028517,30.769227461952454,-0.2606124191187883,-0.6182152630411617,-0.26061241911878835
2021-05-14 00:00:00-04:00,PENN,volatile,3.559819762005506,38.0484179876714,-0.27982677686986723,-0.6125000212452192,-0.3037129183584943
2021-05-17 00:00:00-04:00,PENN,volatile,3.178294412414897,34.19924449780436,-0.27952998021830544,-0.6321583137612858,-0.30414348319943124
2021-05-18 00:00:00-04:00,PENN,volatile,2.5950560837649226,33.07894656532689,-0.29641204797696097,-0.6134516701831445,-0.29666208496030644
2021-05-19 00:00:00-04:00,PENN,volatile,2.2966710857998254,32.94889044787652,-0.2757254580586659,-0.6139588461328782,-0.28083860530031757
2021-05-20 00:00:00-04:00,PENN,volatile,1.9123462658118386,34.742950770583604,-0.29610658560956304,-0.6071977541361225,-0.296106585609563
2021-05-21 00:00:00-04:00,PENN,volatile,1.6161888935184177,31.74872654538939,-0.32267627791375353,-0.5901766012556978,-0.32267627791375353
2021-05-24 00:00:00-04:00,PENN,volatile,1.6392364226501361,37.23747769881564,-0.34622102806899724,-0.6111249664941314,-0.3462210280689972
2021-05-25 00:00:00-04:00,PENN,volatile,1.7224307057463224,33.714760372556256,-0.3338349591802505,-0.642713813213396,-0.34261349920649126
2021-06-16 00:00:00-04:00,PENN,volatile,1.4534848722166602,35.00264434823352,-0.4003856080205527,-0.6111825345318347,-0.4003856080205527
2021-06-17 00:00:00-04:00,PENN,volatile,1.3453481022997007,32.53306319574757,-0.3892026575908971,-0.6465256690101359,-0.38920265759089706
2021-06-18 00:00:00-04:00,PENN,volatile,1.3252442434197675,30.926870107699898,-0.3948224144128344,-0.6286256428318229,-0.39482241441283444
2021-06-21 00:00:00-04:00,PENN,volatile,1.3652768539737656,38.743446609213194,-0.3656931945536839,-0.6333859238367205,-0.41265451857986474
2021-06-25 00:00:00-04:00,PENN,volatile,1.4003152841197286,27.753548248609945,-0.3244841109253256,-0.5752398311165408,-0.4131948524796486
2021-06-28 00:00:00-04:00,PENN,volatile,1.466884226799126,27.32153855730357,-0.3279989292007127,-0.5795529604694243,-0.4094696314581699
2021-06-29 00:00:00-04:00,PENN,volatile,1.560443191466863,32.575338627498695,-0.3529180307857326,-0.5916065653816598,-0.4144262094966701
2021-06-30 00:00:00-04:00,PENN,volatile,1.5045840069009295,34.66899417826731,-0.35847821852186434,-0.6023009422686523,-0.41626352761309265
2021-07-01 00:00:00-04:00,PENN,volatile,1.393606945116058,25.55701821705175,-0.32835819479209405,-0.5881120683980539,-0.41542284457360545
2021-07-02 00:00:00-04:00,PENN,volatile,1.4154541981032827,28.363631722949364,-0.3059831467071008,-0.5675277503783807,-0.4023557479181025
2021-07-06 00:00:00-04:00,PENN,volatile,1.4983210144532575,32.58146305894711,-0.31935486087276377,-0.5830645185272767,-0.3998655831969562
2021-07-07 00:00:00-04:00,PENN,volatile,1.4891608913240115,27.064542225855433,-0.30088497329765596,-0.5600505882746316,-0.3728051693406163
2021-07-08 00:00:00-04:00,PENN,volatile,1.492899173140938,34.61539546739364,-0.352369045160672,-0.5749617947236012,-0.3796026015206633
2021-07-12 00:00:00-04:00,PENN,volatile,1.484199791105469,36.129663368352915,-0.3533032637862876,-0.5919846850680719,-0.3892764170000983
2021-07-13 00:00:00-04:00,PENN,volatile,1.4698081353712915,26.001646901766065,-0.3363482523069591,-0.5760316691025165,-0.36899377928343424
2021-07-14 00:00:00-04:00,PENN,volatile,1.342141435467731,20.65886167486508,-0.2965568011496966,-0.572893778483073,-0.3457875234303457
2021-07-15 00:00:00-04:00,PENN,volatile,1.000290675276804,24.175074418752814,-0.31076569279844146,-0.5438035917011521,-0.35130030018779196
2021-07-20 00:00:00-04:00,PENN,volatile,1.0658325619470705,31.91822950009457,-0.38644556347122827,-0.5049747283863979,-0.38644556347122827
1986-09-08 00:00:00-04:00,AMGN,bubble,1.2459052022452641,15.942445966080626,1.1605814510187957,0.8102167256517938,-0.18977996281640383
1986-09-09 00:00:00-04:00,AMGN,bubble,1.0645173092642017,15.71468383617912,1.4296906844057298,0.8984424278806866,-0.13280937302638635
1986-09-18 00:00:00-04:00,AMGN,bubble,1.192975985028311,21.348306651769235,1.7279994461744028,1.055999026772494,0.0
1986-09-19 00:00:00-04:00,AMGN,bubble,1.220338266234252,27.173891007424913,1.5419841805915309,0.9541975714978721,0.0
1986-09-22 00:00:00-04:00,AMGN,bubble,1.372877470158738,35.05146147470059,1.3428595432829784,0.8357155759431723,-0.021427221189038937
1986-09-23 00:00:00-04:00,AMGN,bubble,1.433331099938536,35.71411302974657,1.2739745229908577,0.7602757162790548,-0.06164227087978131
1986-09-24 00:00:00-04:00,AMGN,bubble,1.3333318630734357,34.99990086173,1.371429891662781,0.8285729888482216,-0.021427221189038937
1986-09-25 00:00:00-04:00,AMGN,bubble,1.1406226145241716,39.3258000577159,1.3576629735114865,0.8540124696343265,0.0
2019-07-12 00:00:00-04:00,CRON,bubble,1.043041635547397,25.14620910390613,-0.5231741523181318,-0.5596910054982271,-0.56882022716469
2019-07-22 00:00:00-04:00,CRON,bubble,1.1508052334519352,32.54592216666771,-0.44383932541400595,-0.5432266691751743,-0.5820285880276801
2019-07-29 00:00:00-04:00,CRON,bubble,1.3208469560043157,35.0467378223301,-0.45894736574407213,-0.5031579000908032,-0.5691228163869757
2019-07-30 00:00:00-04:00,CRON,bubble,1.2343499251488126,34.32495053225698,-0.45905171203036854,-0.5150862095543094,-0.5589080579861385
2019-07-31 00:00:00-04:00,CRON,bubble,1.3327703110879137,34.56222514574843,-0.46125996877942466,-0.5184648882471211,-0.5553946647413633
2019-08-01 00:00:00-04:00,CRON,bubble,1.1041320894057822,33.25942889526081,-0.43597799791615033,-0.48546736635748544,-0.5176747771188877
2019-08-02 00:00:00-04:00,CRON,bubble,1.39446360730267,39.558238353736776,-0.4848265870063805,-0.5093930717491075,-0.5563583960410939
2019-08-05 00:00:00-04:00,CRON,bubble,1.2292359001350905,35.76780293742239,-0.44672130040811864,-0.47242921881850986,-0.5424739320730904
2019-08-06 00:00:00-04:00,CRON,bubble,1.3566553080152337,39.61268755514476,-0.4735698942775054,-0.49456916676420937,-0.5553946647413633
2019-08-12 00:00:00-04:00,CRON,bubble,1.1721311815000939,33.64198225842652,-0.4807547083440816,-0.5811320610766141,-0.5366037836614644
2019-08-13 00:00:00-04:00,CRON,bubble,1.3355704676508395,39.35120035144704,-0.5165229897854082,-0.58405172915814,-0.5589080579861385
2019-08-14 00:00:00-04:00,CRON,bubble,1.2761579127651355,38.324179764948155,-0.4822909081710123,-0.5674453976555854,-0.5373022114032134
2019-08-15 00:00:00-04:00,CRON,bubble,1.1539822780308295,33.57401268903061,-0.3968775590325966,-0.5373870107521489,-0.49548070435547836
2010-02-08 00:00:00-05:00,BAC,bubble,1.3736529311754029,31.147370389053307,-0.03815739305806176,0.016137395180978675,-0.07618851501963698
2010-02-09 00:00:00-05:00,BAC,bubble,1.110369504541695,28.601454164636863,-0.05686829698640927,0.012680444057296736,-0.07555037885827312
2010-02-10 00:00:00-05:00,BAC,bubble,1.6513359156072012,39.743358535062775,-0.0997563192259211,0.0009258411001533684,-0.09975631922592107
2014-09-17 00:00:00-04:00,PLUG,bubble,6.8305086286819385,18.68130399788724,-0.4134198906329569,-0.6147186113675918,-0.448051944700925
2014-09-18 00:00:00-04:00,PLUG,bubble,6.305084973496642,17.708320139594107,-0.3828305983421334,-0.5614849162907379,-0.4083526714221309
2014-09-19 00:00:00-04:00,PLUG,bubble,6.1451609584965174,21.39302892456601,-0.40180582436698253,-0.5101579773406544,-0.42437922096430253
2014-09-22 00:00:00-04:00,PLUG,bubble,6.333333124194226,20.476183231725386,-0.361243974654621,-0.478468862133025,-0.38995213946460766
2014-09-23 00:00:00-04:00,PLUG,bubble,6.896551819817209,35.77586348643645,-0.42576415758697905,-0.5524017496800611,-0.44323144218463884
2014-09-24 00:00:00-04:00,PLUG,bubble,6.55932243457304,33.74485241395442,-0.4125560844955437,-0.5358744583995934,-0.42825113665789327
2014-09-25 00:00:00-04:00,PLUG,bubble,5.825397179810942,26.55601799318775,-0.3860465144646882,-0.5511628228048802,-0.406976781579981
2014-09-26 00:00:00-04:00,PLUG,bubble,5.796875002910383,26.85949810703461,-0.38390801712360634,-0.5793103257389798,-0.41379310155831484
2014-09-29 00:00:00-04:00,PLUG,bubble,5.385714094736135,32.905972978403355,-0.42058164748632665,-0.6174496379397689,-0.4295301852336433
2014-09-30 00:00:00-04:00,PLUG,bubble,5.20270282896528,39.555558004497534,-0.450980414563666,-0.6013071934466994,-0.45098041456366594
2014-10-01 00:00:00-04:00,PLUG,bubble,5.211267578438665,34.46808407024969,-0.41950112667649897,-0.5736961314556833,-0.42857141312480806
2014-10-02 00:00:00-04:00,PLUG,bubble,5.528571784982882,39.271261626041564,-0.4485777054116842,-0.560175073312406,-0.4485777054116842
2014-10-22 00:00:00-04:00,PLUG,bubble,6.396551871200525,39.39393282593531,-0.38228435456144205,-0.46853147047466526,-0.41958041219627196
2014-11-17 00:00:00-05:00,PLUG,bubble,4.4705882198257845,39.197530160134136,-0.29569896091159475,-0.5053763389173913,-0.349462350085507
2014-11-20 00:00:00-05:00,PLUG,bubble,5.156250227009883,38.575667550819944,-0.34517769384852237,-0.5177665105166191,-0.38578679158670465
2014-11-21 00:00:00-05:00,PLUG,bubble,5.140625241561798,29.491529149661147,-0.3104325719813281,-0.511450400898104,-0.38422390962176683
2014-11-24 00:00:00-05:00,PLUG,bubble,4.984848319280034,24.637683663291114,-0.3088607630082534,-0.5088607509364267,-0.38734176023288003
2014-11-25 00:00:00-05:00,PLUG,bubble,5.349206397262501,30.165289093355256,-0.3199999928474426,-0.48250001668930054,-0.39499998092651367
2014-11-26 00:00:00-05:00,PLUG,bubble,4.999999819379871,24.782614104012694,-0.32323231289379706,-0.4646464987027862,-0.3888888755096197
2014-11-28 00:00:00-05:00,PLUG,bubble,4.380281758719887,17.256631333244087,-0.2670157064795118,-0.4240837470863158,-0.36649211555362327
2014-12-01 00:00:00-05:00,PLUG,bubble,3.783783670582853,15.47618529513666,-0.20338984078218536,-0.3813559093729214,-0.3163841518723671
2014-12-02 00:00:00-05:00,PLUG,bubble,3.3902438244317548,18.907557890143522,-0.23888886607723414,-0.4138889025022958,-0.32777773877720673
2014-12-03 00:00:00-05:00,PLUG,bubble,3.4303796264991986,27.439022971929404,-0.21714285441807335,-0.4028571673801967,-0.3085714067731585
2014-12-04 00:00:00-05:00,PLUG,bubble,1.913385908072553,39.15662711167457,-0.25945946642567064,-0.43783786570268235,-0.3459459337550765
2018-02-02 00:00:00-05:00,PLUG,bubble,1.1086956761171773,9.803935776578413,0.0051546341073744895,-0.2886598172533935,-0.1237113414731564
2018-02-07 00:00:00-05:00,PLUG,bubble,1.2000000794728618,28.985519014564602,0.020202000741265103,-0.32323231289379706,-0.14141412560227784
2018-02-09 00:00:00-05:00,PLUG,bubble,1.0,21.05264280641171,0.12352936061608477,-0.1941176668582898,0.0
2021-04-15 00:00:00-04:00,PLUG,bubble,5.241627087089519,31.720676011138707,0.28746646056481784,0.025297042681183823,-0.2307397632255875
2021-04-16 00:00:00-04:00,PLUG,bubble,5.066815403051673,35.232709433595346,0.16776797845900382,-0.05396473295543458,-0.26321586404329206
2021-04-19 00:00:00-04:00,PLUG,bubble,4.584070769386252,37.25850630197175,0.23771791023808686,0.01228207086979105,-0.2048336023445577
2021-04-20 00:00:00-04:00,PLUG,bubble,4.712669584651108,26.23038958606095,0.29069307535001543,0.11089105889348705,-0.2051485269376547
2021-04-21 00:00:00-04:00,PLUG,bubble,5.4312797959679235,26.587724187913906,0.2321296749720434,-0.01879146058773884,-0.26050109999342197
2021-04-22 00:00:00-04:00,PLUG,bubble,5.120092486587991,26.502144846790955,0.242264081846993,-0.13773583466151973,-0.24264152095002947
2021-04-23 00:00:00-04:00,PLUG,bubble,5.506976349099787,35.08196598289764,0.20335949677625353,-0.2122944504606744,-0.2827019291216148
2021-04-27 00:00:00-04:00,PLUG,bubble,5.344444274902344,39.60999427446713,0.221716357275336,-0.21821365004273663,-0.297022758978869
2021-04-28 00:00:00-04:00,PLUG,bubble,5.500000053697877,38.29390410954023,0.18399159550568922,-0.23319477849113524,-0.30457382985551734
2021-04-29 00:00:00-04:00,PLUG,bubble,5.395927594975819,37.660752212430715,0.21719134383537786,-0.23098693246933433,-0.2900601567088946
2021-05-04 00:00:00-04:00,PLUG,bubble,5.014669795526638,38.56367338044879,0.6930894666673386,-0.12439022026387314,-0.18414636652029445
2021-05-06 00:00:00-04:00,PLUG,bubble,4.410071715392486,34.56464652158071,0.7748227776323124,-0.057624081021060536,-0.11037233289287895
2021-05-10 00:00:00-04:00,PLUG,bubble,3.4109887590098635,34.41636748152443,0.9118086455068493,-0.17140012886720402,0.0
2021-05-12 00:00:00-04:00,PLUG,bubble,4.196261374041855,38.77766320513469,0.83093532552927,-0.3952338153019276,-0.012589959061471256
2021-05-13 00:00:00-04:00,PLUG,bubble,4.343065297103766,33.07087095643308,0.8296904362617217,-0.38160289208262677,0.0
2021-05-14 00:00:00-04:00,PLUG,bubble,5.0541872586525685,37.66369946988913,0.7672904296803313,-0.38852726689898864,-0.033360443342938105
2021-07-13 00:00:00-04:00,PLUG,bubble,2.347773560775274,23.6394402253527,-0.11035225479874389,-0.3439971171748313,-0.14593815637955332
2021-07-14 00:00:00-04:00,PLUG,bubble,2.0682083336365245,21.65107858845424,-0.054257742440963486,-0.3311982144802683,-0.10474757312532933
2021-07-15 00:00:00-04:00,PLUG,bubble,1.9623894689880195,24.83551070774432,-0.07953700573194578,-0.42270352345971096,-0.11277073862323192
2021-07-16 00:00:00-04:00,PLUG,bubble,1.870860819450408,25.420861203704618,-0.08073819157978546,-0.368704347104889,-0.08650518955019351
2021-07-19 00:00:00-04:00,PLUG,bubble,1.8921024095605907,7.604146260342901,-0.09846151792086089,-0.3346154139592097,-0.09846151792086087
2021-07-20 00:00:00-04:00,PLUG,bubble,2.123255746386517,15.288448030423694,-0.1500372522364124,-0.32613551860850754,-0.15003725223641237
2021-07-21 00:00:00-04:00,PLUG,bubble,2.0892069903907857,23.257841313239496,-0.2516933924409698,-0.34688056352531893,-0.2516933924409698
2021-07-22 00:00:00-04:00,PLUG,bubble,2.0536313414681575,23.58656977381915,-0.20965969843512966,-0.3545554541203092,-0.23197951592705904
2021-07-23 00:00:00-04:00,PLUG,bubble,2.1430246547737997,24.250681387725166,-0.21447221613355172,-0.3476314763326914,-0.21708317086009474
2021-07-26 00:00:00-04:00,PLUG,bubble,2.1772298404229837,23.415972267955,-0.23531581099732002,-0.39490212983273676,-0.23531581099732
2021-07-27 00:00:00-04:00,PLUG,bubble,2.1796404819310133,29.24311281946177,-0.25687381886265126,-0.35291899062676413,-0.2568738188626512
2021-07-28 00:00:00-04:00,PLUG,bubble,2.4528534087879783,39.64803296277591,-0.30039527967193325,-0.2227811994227923,-0.3003952796719333
2021-07-29 00:00:00-04:00,PLUG,bubble,2.3211235844369194,38.883253979872336,-0.3286764810035795,-0.21544119286702124,-0.3286764810035795
1999-08-03 00:00:00-04:00,SCHW,largecap,2.06365868247779,20.33100028226127,-0.05559854182032198,0.5095606708396714,-0.26461685320170814
1999-08-04 00:00:00-04:00,SCHW,largecap,2.1627963676099733,13.613835401328913,-0.03307468605617281,0.5122513310142058,-0.24971018023810382
1999-08-09 00:00:00-04:00,SCHW,largecap,2.042100187712175,33.08080102726089,0.04256530993850394,0.48278083291339824,-0.28589809758488305
1999-08-10 00:00:00-04:00,SCHW,largecap,2.170686221662236,31.969498034240985,0.040194346473352516,0.5143028903608222,-0.2697366315356302
1999-08-11 00:00:00-04:00,SCHW,largecap,2.2442349500470073,30.09322726882951,-0.012387450981201864,0.5117672473644572,-0.2745100184951274
1999-09-02 00:00:00-04:00,SCHW,largecap,2.7510967239239115,36.23689475473181,0.23162380562026752,0.4802886842949392,-0.2884612347027051
1999-09-07 00:00:00-04:00,SCHW,largecap,3.0075822095360145,36.89649665604849,0.13729177132367076,0.40059328892775414,-0.31901829016813343
1999-09-08 00:00:00-04:00,SCHW,largecap,2.399874711294628,36.896536848976154,0.16022483369241503,0.5043701270636343,-0.28502399484940955
1999-09-09 00:00:00-04:00,SCHW,largecap,2.3745157059652087,39.19410969248953,0.18842624377239003,0.49950160567387236,-0.2756931267964433
1999-09-10 00:00:00-04:00,SCHW,largecap,2.5279093047268866,35.95506282685345,0.3957045709143283,0.4846594935893307,-0.2697366315356302
1999-09-13 00:00:00-04:00,SCHW,largecap,2.2598448767281143,32.49998758928382,0.3806187921176494,0.5477744575786496,-0.24745741330596455
1999-09-14 00:00:00-04:00,SCHW,largecap,2.101613668155993,34.86592607475798,0.33769559079044,0.5484030585631137,-0.2371136561141137
1999-09-15 00:00:00-04:00,SCHW,largecap,1.94506870082824,30.04113846048243,0.3319692713242881,0.545747193503828,-0.23842218051525563
1999-09-16 00:00:00-04:00,SCHW,largecap,1.7370728523919987,29.46052293177999,0.3545772194304142,0.5044931801033017,-0.24873064374701864
1999-09-17 00:00:00-04:00,SCHW,largecap,1.7667612869567106,31.838453851587175,0.5278292471389219,0.463041143043212,-0.23316046175328142
1999-09-21 00:00:00-04:00,SCHW,largecap,1.7700416453720038,35.71421433538018,0.5132022054407672,0.3950424201273619,-0.22916642214786412
1999-09-22 00:00:00-04:00,SCHW,largecap,1.6537108126686948,36.45826854724835,0.6084451493560967,0.38858486388451996,-0.22513073013929552
1999-09-23 00:00:00-04:00,SCHW,largecap,1.4698921601613915,35.53299606347447,0.7295941654316311,0.271493520241584,-0.21693105715336358
1999-09-24 00:00:00-04:00,SCHW,largecap,1.6352516997179203,17.49984204457502,0.8518164094162923,0.4966065075459536,-0.2099644900272806
1999-09-27 00:00:00-04:00,SCHW,largecap,1.4839624572039751,16.470436510664967,0.7856247054500418,0.5187021093916708,-0.17472119264709354
1999-09-28 00:00:00-04:00,SCHW,largecap,1.408170820986728,19.310206292345754,0.8095249405978304,0.490658654771704,-0.16541373921381658
