Date,Equity,Ret,Peak,DD
1980-12-19,100000.0,,100000.0,0.0
1980-12-22,99969.82978373283,-0.0003017021626716687,100000.0,-0.00030170216267171783
1980-12-23,99946.79093776934,-0.00023045798930865224,100000.0,-0.0005320906223065685
1980-12-24,99938.56265892305,-8.232659367135575e-05,100000.0,-0.0006143734107694764
1980-12-25,99938.56265892305,0.0,100000.0,-0.0006143734107694764
1980-12-26,99938.56265892305,0.0,100000.0,-0.0006143734107694764
1980-12-29,99938.56265892305,0.0,100000.0,-0.0006143734107694764
1980-12-30,99938.56265892305,0.0,100000.0,-0.0006143734107694764
1980-12-31,99938.56265892305,0.0,100000.0,-0.0006143734107694764
1981-01-02,99989.79279361619,0.0005126162847466365,100000.0,-0.00010207206383813173
1981-01-05,100065.09971787473,0.0007531461177641141,100065.09971787473,0.0
1981-01-06,100068.15121024266,3.0495071473790603e-05,100068.15121024266,0.0
1981-01-07,99790.30280947288,-0.0027765917268325335,100068.15121024266,-0.0027765917268325092
1981-01-08,99715.95236319893,-0.0007450668469851651,100068.15121024266,-0.003519589827374421
1981-01-09,99749.35326344136,0.00033496044966585536,100068.15121024266,-0.0031858083010998617
1981-01-12,99753.41466986186,4.071611782552331e-05,100068.15121024266,-0.0031452218970204346
1981-01-13,99741.44161138724,-0.00012002655261711404,100068.15121024266,-0.003264870939496083
1981-01-14,99746.67265813993,5.244607124343936e-05,100068.15121024266,-0.0032125960979064385
1981-01-15,94772.85108540472,-0.04986453623151821,100068.15121024266,-0.05291693771490338
1981-01-16,99832.51439117333,0.05338726489518697,100068.15121024266,-0.0023547633909440403
1981-01-19,99856.23382920591,0.00023759231325826136,100068.15121024266,-0.002117730551367066
1981-01-20,99684.09388595299,-0.0017238777856107834,100068.15121024266,-0.0038379576283244857
1981-01-21,99701.59430191308,0.00017555876045904917,100068.15121024266,-0.0036630726549494335
1981-01-22,99686.37190300056,-0.00015267959373266304,100068.15121024266,-0.003815192972237373
1981-01-23,99689.23652343432,2.8736329541034777e-05,100068.15121024266,-0.0037865662773388336
1981-01-26,99714.77490497104,0.00025617992902082776,100068.15121024266,-0.003531356390598066
1981-01-27,99744.11684878617,0.0002942587379162198,100068.15121024266,-0.0032381367851565205
1981-01-28,99771.28526921975,0.0002723811818872157,100068.15121024266,-0.0029666376107938862
1981-01-29,99747.33180829359,-0.00024008371608652546,100068.15121024266,-0.0032060090854985086
1981-01-30,99815.25285937754,0.0006809310069013641,100068.15121024266,-0.002527261149591851
1981-02-02,99839.25012408289,0.00024041681023589945,100068.15121024266,-0.0022874519354200724
1981-02-03,99843.6324889847,4.389420890449358e-05,100068.15121024266,-0.0022436581324086773
1981-02-04,99803.60131726209,-0.00040093865502166537,100068.15121024266,-0.0026436972181564373
1981-02-05,100165.6883814551,0.0036279959782410387,100165.6883814551,0.0
1981-02-06,100136.81146856085,-0.00028829146348274826,100165.6883814551,-0.00028829146348279504
1981-02-09,100128.66127407653,-8.139059317735509e-05,100165.6883814551,-0.0003696585924469627
1981-02-10,100172.13070531454,0.0004341357477957164,100172.13070531454,0.0
1981-02-11,100176.2058025567,4.068094801867872e-05,100176.2058025567,0.0
1981-02-12,94647.16112391632,-0.055193193177408895,100176.2058025567,-0.05519319317740885
1981-02-13,100507.66086349216,0.06191944554895845,100507.66086349216,0.0
1981-02-16,94647.16112391632,-0.05830898549649344,100507.66086349216,-0.05830898549649339
1981-02-17,100461.47400983071,0.061431455702110505,100507.66086349216,-0.0004595356539456181
1981-02-18,100430.23090671217,-0.00031099586609173446,100507.66086349216,-0.000770388606348664
1981-02-19,100350.49155448352,-0.0007939775853220699,100507.66086349216,-0.0015637545203852517
1981-02-20,100292.51263000634,-0.0005777642299410468,100507.66086349216,-0.002140615268900013
1981-02-23,100335.86631200422,0.0004322723687042451,100507.66086349216,-0.0017092682290285098
1981-02-24,100354.14786510334,0.00018220357057829872,100507.66086349216,-0.001527376093224546
1981-02-25,100348.40217719962,-5.725411481194431e-05,100507.66086349216,-0.0015845427594702527
1981-02-26,100371.3849288145,0.00022902957213299935,100507.66086349216,-0.001355876094487425
1981-02-27,100402.72479105699,0.00031223901378574226,100507.66086349216,-0.0010440604381161975
1981-03-02,100449.21233972673,0.0004630108273104838,100507.66086349216,-0.00058153302209285
1981-03-03,100379.94286541072,-0.0006895969883938813,100507.66086349216,-0.0012707289870660143
1981-03-04,100366.80711557943,-0.00013086030392439607,100507.66086349216,-0.0014014230030090092
1981-03-05,100339.52134913317,-0.000271860460947404,100507.66086349216,-0.0016729024724528713
