Date,Equity,Returns,Peak,Drawdown
1981-02-24,100717.54410024606,0.0003871439953717637,100995.24718458524,-0.002749664881077388
1981-02-25,100713.27001031599,-4.243639942025368e-05,100995.24718458524,-0.002791984594620523
1981-02-26,100787.51607961139,0.0007372024489702422,100995.24718458524,-0.002056840403530938
1981-02-27,100863.40490403467,0.0007529585743866196,100995.24718458524,-0.0013054305447622264
1981-03-02,100987.85145985498,0.0012338127583408909,100995.24718458524,-7.322844328252065e-05
1981-03-03,100948.35322110764,-0.0003911187155323237,100995.24718458524,-0.0004643185178001203
1981-03-04,100939.52682183545,-8.743480196116149e-05,100995.24718458524,-0.0005517127221636154
1981-03-05,100951.01688515788,0.00011383115895435836,100995.24718458524,-0.0004379443653078559
1981-03-06,100984.28714287665,0.00032956832675212766,100995.24718458524,-0.0001085203711473487
1981-03-09,100946.98563253926,-0.00036937934992420374,100995.24718458524,-0.00047785963588736524
1981-03-10,100896.35792391204,-0.00050152769109435,100995.24718458524,-0.000979147667141809
1981-03-11,100886.40684043245,-9.862678578642647e-05,100995.24718458524,-0.0010776778827410387
1981-03-12,100970.88565725651,0.0008373657013840408,100995.24718458524,-0.0002412145918530606
1981-03-13,101019.85859787631,0.00048502041257747486,101019.85859787631,0.0
1981-03-16,101034.99834204846,0.00014986898994195919,101034.99834204846,0.0
1981-03-17,101015.37781117455,-0.00019419538967568872,101034.99834204846,-0.00019419538967567634
1981-03-18,100990.78093063396,-0.00024349639701948256,101034.99834204846,-0.0004376445008174911
1981-03-19,101119.8888801468,0.0012784132207226406,101119.8888801468,0.0
1981-03-20,101382.40952143347,0.002596132612426194,101382.40952143347,0.0
1981-03-23,101507.36676702512,0.001232533791428958,101507.36676702512,0.0
1981-03-24,101500.55037552615,-6.71516926905591e-05,101507.36676702512,-6.715169269059627e-05
1981-03-25,101605.46572249237,0.0010336431337374385,101605.46572249237,0.0
1981-03-26,101726.49622418918,0.0011911810140938783,101726.49622418918,0.0
1981-03-27,101727.4056988724,8.94039131371649e-06,101727.4056988724,0.0
1981-03-30,101671.09009062787,-0.0005535932805682542,101727.4056988724,-0.0005535932805682377
1981-03-31,101782.20802740488,0.0010929157607926232,101782.20802740488,0.0
1981-04-01,101816.40530615697,0.00033598483875385554,101816.40530615697,0.0
1981-04-02,101898.52139048866,0.0008065113287467618,101898.52139048866,0.0
1981-04-03,101983.38352402873,0.0008328102545753779,101983.38352402873,0.0
1981-04-06,101976.96212821447,-6.296511835923724e-05,101983.38352402873,-6.29651183592234e-05
1981-04-07,101923.70106918241,-0.000522285209526907,101983.38352402873,-0.0005852174421361214
1981-04-08,102008.5677191839,0.0008326488256533704,102008.5677191839,0.0
1981-04-09,102104.57610193269,0.000941179597904851,102104.57610193269,0.0
1981-04-10,102209.28395439721,0.0010254961771740678,102209.28395439721,0.0
1981-04-13,102340.83591810674,0.0012870842903882629,102340.83591810674,0.0
1981-04-14,102254.95309349132,-0.0008391843182142811,102340.83591810674,-0.0008391843182142741
1981-04-15,102553.23869463691,0.0029170772869346884,102553.23869463691,0.0
1981-04-16,102678.75791011767,0.001223941994211497,102678.75791011767,0.0
1981-04-17,96601.09307333248,-0.059191063083422035,102678.75791011767,-0.05919106308342198
1981-04-20,102748.31035880337,0.0636350696446506,102748.31035880337,0.0
1981-04-21,102684.25282366914,-0.0006234412508637766,102748.31035880337,-0.0006234412508637267
1981-04-22,102613.13637233188,-0.0006925740742291797,102748.31035880337,-0.0013155835458457188
1981-04-23,102699.42513616338,0.0008409134237783444,102748.31035880337,-0.0004757764139310925
1981-04-24,102807.44291136648,0.0010517855875034066,102807.44291136648,0.0
1981-04-27,102819.35091348359,0.00011582821029199053,102819.35091348359,0.0
1981-04-28,102708.68094183029,-0.0010763535333579988,102819.35091348359,-0.001076353533357998
1981-04-29,102744.68645586276,0.0003505595992694399,102819.35091348359,-0.0007261712601518008
1981-04-30,102760.18571869795,0.00015085220822430578,102819.35091348359,-0.000575428596465547
1981-05-01,102737.21630529992,-0.00022352444419382334,102819.35091348359,-0.0007988244183021416
1981-05-04,102855.04097864503,0.0011468548358850583,102855.04097864503,0.0
1981-05-05,102903.78555258171,0.0004739152643651323,102903.78555258171,0.0
1981-05-06,102855.06739960161,-0.0004734340210954535,102903.78555258171,-0.0004734340210954426
1981-05-07,102969.61280071446,0.0011136583156163837,102969.61280071446,0.0
1981-05-08,102921.43040595703,-0.00046792828920005913,102969.61280071446,-0.00046792828920005404
1981-05-11,103024.85106856826,0.0010048506147193326,103024.85106856826,0.0
1981-05-12,103094.68133002685,0.0006778001689331514,103094.68133002685,0.0
1981-05-13,103123.69266939104,0.00028140481147920227,103123.69266939104,0.0
1981-05-14,103243.31128266505,0.0011599527730015158,103243.31128266505,0.0
1981-05-15,103262.13479552731,0.00018232186306699205,103262.13479552731,0.0
1981-05-18,103217.23234507155,-0.00043483945537903246,103262.13479552731,-0.00043483945537900134
1981-05-19,103218.91961221695,1.634675825989973e-05,103262.13479552731,-0.0004184998053345305
1981-05-20,103264.17623298461,0.0004384527656138282,103264.17623298461,0.0
1981-05-21,103399.40620289887,0.001309553562981458,103399.40620289887,0.0
1981-05-22,103401.46722950629,1.9932673533729073e-05,103401.46722950629,0.0
1981-05-25,92244.2548685188,-0.10790187663607653,103401.46722950629,-0.10790187663607653
1981-05-26,103493.17979353787,0.12194716018957319,103493.17979353787,0.0
1981-05-27,103609.94066162866,0.0011281986728373106,103609.94066162866,0.0
1981-05-28,103563.64578184742,-0.0004468189006345824,103609.94066162866,-0.0004468189006345738
1981-05-29,103602.1751379911,0.00037203553286291324,103609.94066162866,-7.494960027936346e-05
1981-06-01,103591.90034697925,-9.917543717752331e-05,103609.94066162866,-0.00017411760429747531
1981-06-02,103617.25083690947,0.00024471498104872147,103617.25083690947,0.0
1981-06-03,103587.75005976342,-0.00028470912814015925,103617.25083690947,-0.0002847091281401083
1981-06-04,103890.14586721822,0.002919223627121381,103890.14586721822,0.0
1981-06-05,103955.29464323583,0.0006270929304581507,103955.29464323583,0.0
1981-06-08,103896.77141875484,-0.0005629653081339336,103955.29464323583,-0.0005629653081339861
1981-06-09,103878.3802832813,-0.00017701354163757177,103955.29464323583,-0.0007398791972885788
1981-06-10,103722.95577086102,-0.0014962161712227529,103955.29464323583,-0.0022349883492915916
1981-06-11,103817.76788573789,0.0009140899829958027,103955.29464323583,-0.0013229413467579034
1981-06-12,103810.41583805812,-7.081685369947355e-05,103955.29464323583,-0.0013936645139135803
1981-06-15,103721.8390206171,-0.0008532555883332682,103955.29464323583,-0.002245730950212043
1981-06-16,103670.03871865793,-0.000499415575815898,103955.29464323583,-0.0027440249730123637
1981-06-17,103673.04325777672,2.8981749750744967e-05,103955.29464323583,-0.0027151227499067495
1981-06-18,103675.39716834115,2.2705136170975138e-05,103955.29464323583,-0.0026924792609675013
1981-06-19,103704.40088573686,0.00027975506424748886,103955.29464323583,-0.002413477431428682
1981-06-22,103657.00570105686,-0.0004570219226494032,103955.29464323583,-0.002869396341982109
1981-06-23,103660.92455184682,3.780594242974722e-05,103955.29464323583,-0.0028316988797853423
1981-06-24,103673.94329655483,0.00012558970281517645,103955.29464323583,-0.0027064648091909703
1981-06-25,103729.17648270323,0.000532758612165507,103955.29464323583,-0.0021751480894610822
1981-06-26,103736.52158894546,7.081041700396362e-05,103955.29464323583,-0.0021044916956003148
1981-06-29,103709.26380991035,-0.00026275971680556065,103955.29464323583,-0.002366698436763928
1981-06-30,103712.49681761864,3.1173760081992796e-05,103955.29464323583,-0.0023355984555712118
1981-07-01,103743.75285811604,0.00030137197981416897,103955.29464323583,-0.002034930359687552
1981-07-02,103704.73479848159,-0.00037610032950918804,103955.29464323583,-0.0024102653512179414
1981-07-03,98786.14058949817,-0.047428829730303046,103955.29464323583,-0.0497247790165732
1981-07-06,103691.3517206768,0.04965485139825465,103955.29464323583,-0.002539004131197493
1981-07-07,103650.94653044362,-0.00038966788997052415,103955.29464323583,-0.0029276826527855604
1981-07-08,103739.6850372045,0.0008561282818080329,103955.29464323583,-0.002074060842896738
1981-07-09,103762.38288592735,0.00021879619853004684,103955.29464323583,-0.0018557184409946053
1981-07-10,103715.43079484612,-0.00045249626864141135,103955.29464323583,-0.00230737500396586
1981-07-13,103696.99547550491,-0.00017774905045397915,103955.29464323583,-0.0024847139207038486
1981-07-14,103717.36708765704,0.0001964532536233854,103955.29464323583,-0.0022887487972145476
1981-07-15,103679.3266734937,-0.0003667699560014892,103955.29464323583,-0.002654679308920415
1981-07-16,103713.4679110767,0.00032929648251389665,103955.29464323583,-0.002326257002965089
1981-07-17,103757.22777456346,0.00042193038539872774,103955.29464323583,-0.0019053081360801425
1981-07-20,103704.5676728359,-0.00050753188820718,103955.29464323583,-0.002411873019651414
1981-07-21,103762.96421570268,0.0005631048292011887,103955.29464323583,-0.0018501263277950907
1981-07-22,103668.25491309172,-0.0009127466946113882,103955.29464323583,-0.0027611843257161965
1981-07-23,103694.62573248496,0.0002543769972336296,103955.29464323583,-0.0025075097102601794
1981-07-24,103710.59570278684,0.00015400962382638994,103955.29464323583,-0.002353886267060943
1981-07-27,103751.81547177436,0.0003974499298571299,103955.29464323583,-0.001957371889135513
1981-07-28,103753.32407248236,1.4540475278712606e-05,103955.29464323583,-0.0019428598749743032
1981-07-29,103788.3292732345,0.00033738871563948614,103955.29464323583,-0.0016061266583326805
1981-07-30,103818.74901949841,0.000293094093304358,103955.29464323583,-0.0013135033112649758
1981-07-31,103904.42981610508,0.0008252921309095385,103955.29464323583,-0.000489295204302095
1981-08-03,104032.55005481472,0.0012330584839972403,104032.55005481472,0.0
1981-08-04,104166.17608310093,0.0012844636435018764,104166.17608310093,0.0
1981-08-05,104098.59710434802,-0.0006487612514353147,104166.17608310093,-0.0006487612514353401
1981-08-06,104136.50178971264,0.0003641229221045261,104166.17608310093,-0.00028487455817346205
1981-08-07,104149.11799081007,0.00012115061367157232,104166.17608310093,-0.00016375845722941035
1981-08-10,104381.51038117366,0.002231342855770535,104381.51038117366,0.0
1981-08-11,104359.2234829028,-0.00021351385115497834,104381.51038117366,-0.00021351385115500523
1981-08-12,104154.00144854303,-0.0019664963719607798,104381.51038117366,-0.0021795903489021276
1981-08-13,104199.95475779564,0.00044120541326786444,104381.51038117366,-0.001739346582694861
1981-08-14,104208.18024604763,7.893946087711434e-05,104381.51038117366,-0.0016605444248993413
1981-08-17,104063.66949977921,-0.0013867505019972137,104381.51038117366,-0.0030449921660817554
1981-08-18,103984.48570789427,-0.0007609167759080604,104381.51038117366,-0.0038035919563681377
1981-08-19,103994.80816742049,9.926922709624364e-05,104381.51038117366,-0.003704700308905674
1981-08-20,103971.69405338154,-0.00022226219218313137,104381.51038117366,-0.003926139086276735
1981-08-21,103906.56539762033,-0.0006264075655799672,104381.51038117366,-0.004550087288629539
1981-08-24,103797.40469311447,-0.0010505659973278902,104381.51038117366,-0.005595873118967083
1981-08-25,103797.31838206536,-8.315337879372109e-07,104381.51038117366,-0.005596699999597468
1981-08-26,103763.19914850018,-0.0003287101641643586,104381.51038117366,-0.005923570471586159
1981-08-27,103741.27828474133,-0.0002112585573568193,104381.51038117366,-0.006133577623990797
1981-08-28,103656.97598195478,-0.0008126206287449866,104381.51038117366,-0.006941213981030534
1981-08-31,103712.17229531103,0.000532490098552163,104381.51038117366,-0.006412420010195174
1981-09-01,103682.45556512856,-0.0002865307853917587,104381.51038117366,-0.006697113439845205
1981-09-02,103615.76761834542,-0.000643194129803959,104381.51038117366,-0.00733600002559798
1981-09-03,103598.52777500435,-0.00016638243133582087,104381.51038117366,-0.0075011618754132914
1981-09-04,103572.1722904848,-0.0002544001839175358,104381.51038117366,-0.007753653762370124
1981-09-07,98644.08770364427,-0.04758116468793305,104381.51038117366,-0.0549658905737026
1981-09-08,103579.12463809673,0.050028714840759214,104381.51038117366,-0.007687048598423486
1981-09-09,103603.27056485781,0.00023311576387086141,104381.51038117366,-0.007455724806758635
1981-09-10,103516.86352083934,-0.0008340184971706854,104381.51038117366,-0.008283525091530694
1981-09-11,103502.06636074159,-0.00014294444010820584,104381.51038117366,-0.0084252854477826
1981-09-14,103478.85391118178,-0.0002242703974518756,104381.51038117366,-0.008647666303118426
1981-09-15,98474.89725397869,-0.04835728719510268,104381.51038117366,-0.056586775815233775
1981-09-16,103341.3696270419,0.04941840518515073,104381.51038117366,-0.00996479884544151
1981-09-17,103327.60061110668,-0.00013323817929755677,104381.51038117366,-0.010096709333083811
1981-09-18,103324.96882739874,-2.54702876324453e-05,104381.51038117366,-0.010121922454625452
1981-09-21,103226.46110694292,-0.0009533776934438354,104381.51038117366,-0.011065650132986247
1981-09-22,103291.41973206984,0.0006292826900229365,104381.51038117366,-0.010443330865045886
1981-09-23,98432.46748320495,-0.04704119917674332,104381.51038117366,-0.05699326323449797
1981-09-24,103281.70110626591,0.049264574454443766,104381.51038117366,-0.01053643764007184
1981-09-25,103298.94000875,0.0001669114886706513,104381.51038117366,-0.010371284803893006
1981-09-28,103395.84996161792,0.0009381505062850959,104381.51038117366,-0.009442864123697518
1981-09-29,103324.56500083559,-0.0006894373498432804,104381.51038117366,-0.010125791210324413
1981-09-30,103353.91791402562,0.0002840845561729033,104381.51038117366,-0.009844583235053318
1981-10-01,103342.73575029706,-0.00010819293505504035,104381.51038117366,-0.009951711055753812
1981-10-02,103288.22403510757,-0.0005274847312073394,104381.51038117366,-0.010473946411329897
1981-10-05,103179.20060472861,-0.001055526236387827,104381.51038117366,-0.011518417122482067
1981-10-06,103235.66956933205,0.0005472901929117757,104381.51038117366,-0.010977430846299353
1981-10-07,103202.54924006954,-0.0003208225354732752,104381.51038117366,-0.011294731574575534
1981-10-08,103163.65164929525,-0.00037690532899337104,104381.51038117366,-0.011667379859048928
1981-10-09,103126.72330981989,-0.00035795882449851657,104381.51038117366,-0.012021162241968142
1981-10-12,98278.14009960425,-0.04701577878751384,104381.51038117366,-0.05847175672474482
1981-10-13,103232.19604091447,0.05040852356678016,104381.51038117366,-0.011010708084815059
1981-10-14,103177.54887905472,-0.0005293616134842694,104381.51038117366,-0.011534241052101943
1981-10-15,103095.67903376273,-0.000793485076757916,104381.51038117366,-0.012318573880713309
1981-10-16,103080.77605154907,-0.0001445548674138264,104381.51038117366,-0.012461348038313095
1981-10-19,103072.99495144139,-7.548546300994996e-05,104381.51038117366,-0.012535892850696652
1981-10-20,103089.97165182196,0.00016470560876369333,104381.51038117366,-0.012373251973796318
1981-10-21,103172.7336733168,0.0008028135052200458,104381.51038117366,-0.011580371882364271
1981-10-22,103191.83293346458,0.00018511926036834936,104381.51038117366,-0.011397396371873649
1981-10-23,103171.31917315158,-0.00019879247930620902,104381.51038117366,-0.011593923134497489
1981-10-26,103269.64339486178,0.0009530189445885462,104381.51038117366,-0.010651953418298325
1981-10-27,103249.12963454878,-0.00019864269536173929,104381.51038117366,-0.010848480180922165
1981-10-28,103208.80963384517,-0.00039051177328386366,104381.51038117366,-0.011234755494973174
1981-10-29,103162.8305531215,-0.00044549569834972935,104381.51038117366,-0.011675246158077855
1981-10-30,103114.2050725205,-0.00047134690217676134,104381.51038117366,-0.012141089969145823
1981-11-02,103059.3210121626,-0.0005322647865956265,104381.51038117366,-0.012666892481079967
1981-11-03,97906.35496155448,-0.04999999999999993,104381.51038117366,-0.06203354785702594
1981-11-04,103041.1614510944,0.05244610006731687,104381.51038117366,-0.012840865448149365
1981-11-05,103068.64643506022,0.00026673790918851914,104381.51038117366,-0.01257755268456274
1981-11-06,103061.77518906877,-6.666669476229625e-05,104381.51038117366,-0.012643380875459397
1981-11-09,103025.94622829491,-0.0003476454845467991,104381.51038117366,-0.01298663094573542
1981-11-10,103076.99003741344,0.000495446156887791,104381.51038117366,-0.01249761896524063
1981-11-11,97906.35496155448,-0.05016284501499513,104381.51038117366,-0.06203354785702594
1981-11-12,103028.40040520106,0.052315760766069586,104381.51038117366,-0.012963119340114989
1981-11-13,103034.29020510295,5.716676060907311e-05,104381.51038117366,-0.012906693639046021
1981-11-16,103049.99596371982,0.00015243234641215686,104381.51038117366,-0.012756228690229765
1981-11-17,103074.04532468991,0.0002333756614465443,104381.51038117366,-0.0125258300220914
1981-11-18,103033.79929483075,-0.00039045745931853837,104381.51038117366,-0.012911396677643648
1981-11-19,103042.14289718398,8.097927486261369e-05,104381.51038117366,-0.012831462958321537
1981-11-20,103063.73845570273,0.00020957986617475832,104381.51038117366,-0.012624572308436454
1981-11-23,103049.99596371982,-0.0001333397389695623,104381.51038117366,-0.012756228690229765
1981-11-24,103008.27720304407,-0.0004048400030063348,104381.51038117366,-0.013155904461574755
1981-11-25,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-11-26,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-11-27,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-11-30,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-12-01,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-12-02,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-12-03,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-12-04,103008.27720304407,0.0,104381.51038117366,-0.013155904461574755
1981-12-07,103057.02393725354,0.0004732312347424106,104381.51038117366,-0.012688899011744945
1981-12-08,103032.50716480901,-0.00023789521090245014,104381.51038117366,-0.012923775594340903
1981-12-09,103026.29282477737,-6.0314362938851396e-05,104381.51038117366,-0.012983310467988052
1981-12-10,103028.82262533989,2.4554902376516807e-05,104381.51038117366,-0.01295907436953264
1981-12-11,103039.9555918866,0.0001080568161706541,104381.51038117366,-0.012852417869678874
1981-12-14,103019.41150219762,-0.00019937983834494855,104381.51038117366,-0.013049235195026591
1981-12-15,102990.54165057585,-0.0002802370077715777,104381.51038117366,-0.013325815324173458
1981-12-16,103000.01520630482,9.19847160441023e-05,104381.51038117366,-0.0132350563794679
1981-12-17,103008.31520717734,8.058252084630624e-05,104381.51038117366,-0.013155540372828296
1981-12-18,103019.28871322304,0.00010653029343932197,104381.51038117366,-0.013050411542965325
1981-12-21,103011.66064194666,-7.404507807873273e-05,104381.51038117366,-0.013123490302302376
1981-12-22,102979.35064590648,-0.0003136537731633915,104381.51038117366,-0.013433027843215385
1981-12-23,103010.75660571271,0.00030497337193580165,104381.51038117366,-0.01313215118707634
1981-12-24,103001.04428110333,-9.428456725701917e-05,104381.51038117366,-0.013225197595141491
1981-12-25,98080.9777841306,-0.047767151598436364,104381.51038117366,-0.06036061917513148
1981-12-28,103009.73135303854,0.05025188043858808,104381.51038117366,-0.013141973354531324
1981-12-29,103010.66025683162,9.017631449781405e-06,104381.51038117366,-0.013133074232553877
1981-12-30,102980.00146994587,-0.00029762732137916803,104381.51038117366,-0.01342679279222779
1981-12-31,98058.57319771999,-0.04779013596792547,104381.51038117366,-0.060575260506999545
1982-01-04,103003.70579726539,0.05043039520444892,104381.51038117366,-0.013199699629531122
1982-01-05,103004.02612601295,3.1098759514236463e-06,104381.51038117366,-0.01319663080300818
1982-01-06,102990.09839473593,-0.0001352154066286415,104381.51038117366,-0.013330061821836641
1982-01-07,102986.01107499411,-3.9686531089211385e-05,104381.51038117366,-0.013369219329012961
1982-01-08,102967.43200763557,-0.00018040379624972847,104381.51038117366,-0.01354721126734282
1982-01-11,102976.19349595638,8.508989832978209e-05,104381.51038117366,-0.013463274099842363
1982-01-12,102956.1533210125,-0.00019460978565555287,104381.51038117366,-0.013655263800611146
1982-01-13,102972.08029749303,0.00015469669336676262,104381.51038117366,-0.013502679531401397
1982-01-14,103011.97362435557,0.00038741886875826026,104381.51038117366,-0.013120491855472387
1982-01-15,97866.34476615449,-0.04995175489953407,104381.51038117366,-0.06241685516168054
1982-01-18,102994.41804825644,0.05239874130739386,104381.51038117366,-0.01328867850112465
1982-01-19,102996.69064356152,2.2065227884615624e-05,104381.51038117366,-0.0132669064909594
1982-01-20,103047.54685170487,0.0004937654581480544,104381.51038117366,-0.012779691772973093
1982-01-21,103049.23720260919,1.6403601599046524e-05,104381.51038117366,-0.01276349780434641
1982-01-22,103184.47025080486,0.0013123148881712954,104381.51038117366,-0.011467932644368949
1982-01-25,103367.64132218782,0.0017751806152390692,104381.51038117366,-0.009713109680856922
1982-01-26,103265.22362443544,-0.0009908100488928984,104381.51038117366,-0.010694295883071974
1982-01-27,103359.1697286338,0.0009097554907742111,104381.51038117366,-0.009794269586697326
1982-01-28,103345.9317394548,-0.00012807754951749128,104381.51038117366,-0.009921092710166824
1982-01-29,103328.6546878137,-0.00016717689172951467,104381.51038117366,-0.01008661102445453
1982-02-01,103408.38428944946,0.0007716117264533473,104381.51038117366,-0.009322782245347902
1982-02-02,103334.21366864795,-0.0007172592562117996,104381.51038117366,-0.010033354649700529
1982-02-03,103359.70417210725,0.0002466801899807525,104381.51038117366,-0.00978914948955089
1982-02-04,103317.75968414432,-0.00040581083603996593,104381.51038117366,-0.010190987782652415
1982-02-05,103314.37968396865,-3.271460962750439e-05,104381.51038117366,-0.010223368998092947
1982-02-08,103332.63979269846,0.00017674314829818627,104381.51038117366,-0.010048432760217782
1982-02-09,103395.63013750329,0.0006095880733445469,104381.51038117366,-0.009444970091639757
1982-02-10,103355.59099168397,-0.0003872421471398102,104381.51038117366,-0.009828554748281594
1982-02-11,98435.18227973062,-0.047606604197631186,104381.51038117366,-0.056967254830176554
1982-02-12,98156.78545878714,-0.002828224771833532,104381.51038117366,-0.05963436340071602
1982-02-15,98159.24656046477,2.5073169074740775e-05,104381.51038117366,-0.059610785454117576
1982-02-16,103394.3389230265,0.053332646143906315,104381.51038117366,-0.009457340237195952
1982-02-17,103366.44654406776,-0.0002697669838530592,104381.51038117366,-0.009724555942897919
1982-02-18,103278.3048061027,-0.0008527113092495764,104381.51038117366,-0.010568975013317538
1982-02-19,103287.04622152456,8.463941617042892e-05,104381.51038117366,-0.010485230149021649
1982-02-22,103323.10379639213,0.00034910064898396875,104381.51038117366,-0.01013978990068754
1982-02-23,103335.47144637813,0.00011969878499162867,104381.51038117366,-0.010021304836227008
1982-02-24,103297.05857632596,-0.00037172976050248163,104381.51038117366,-0.010389309379482754
1982-02-25,103248.7689858808,-0.0004674827251686109,104381.51038117366,-0.01085193528198998
1982-02-26,103262.96116041663,0.0001374561137650332,104381.51038117366,-0.010715970833075602
1982-03-01,103264.29526973744,1.291953383697475e-05,104381.51038117366,-0.010703189744586436
1982-03-02,103252.28794655479,-0.00011627758802101873,104381.51038117366,-0.010818222791519805
1982-03-03,103240.28028407678,-0.00011629439615146175,104381.51038117366,-0.01093325908898433
1982-03-04,103230.94117953576,-9.045989138467547e-05,104381.51038117366,-0.011022729958939367
1982-03-05,103189.58209411384,-0.00040064621080992957,104381.51038117366,-0.011418959954758449
1982-03-08,103193.32500108005,3.627213998025347e-05,104381.51038117366,-0.011383102004892141
1982-03-09,103245.25667517066,0.000503246446318828,104381.51038117366,-0.01088558406420546
1982-03-10,103231.68890512559,-0.00013141301094110602,104381.51038117366,-0.01101556656776888
1982-03-11,103255.54949085611,0.00023113625267190407,104381.51038117366,-0.010786976411874505
1982-03-12,103273.32776353075,0.00017217740607944343,104381.51038117366,-0.010616656279413154
1982-03-15,103266.7778548115,-6.342304311368618e-05,104381.51038117366,-0.010679405981877943
1982-03-16,103282.68467400302,0.00015403617234843736,104381.51038117366,-0.010527014824349886
1982-03-17,103279.40971964339,-3.170864864687761e-05,104381.51038117366,-0.01055838967558235
1982-03-18,103356.60583728431,0.0007474492529582211,104381.51038117366,-0.009818832283099483
1982-03-19,103383.97517520613,0.00026480492175706694,104381.51038117366,-0.009556627436456902
1982-03-22,103417.66026707226,0.00032582507887757295,104381.51038117366,-0.009233916146467635
1982-03-23,103403.62490136386,-0.00013571536691281416,104381.51038117366,-0.009368378329062538
1982-03-24,103392.39618046522,-0.00010859117278860797,104381.51038117366,-0.00947595217866132
1982-03-25,103431.69616819556,0.0003801052029177576,104381.51038117366,-0.009099448834469191
1982-03-26,103449.94203653352,0.00017640499976234736,104381.51038117366,-0.008924649022976358
1982-03-29,103489.94341775887,0.00038667379060708384,104381.51038117366,-0.008541426160236865
1982-03-30,103462.57407983705,-0.0002644637441856501,104381.51038117366,-0.008803631006879446
