date,ticker,price,trailing_12m,trailing_6m,fwd_1m,fwd_3m,fwd_6m,fwd_12m,max_dd_3m,max_dd_6m,rsi,above_50sma,above_200sma,pct_above_200sma
2020-10-21 00:00:00-04:00,PTON,124.30000305175781,4.874291301895252,3.158581652390586,-0.15317779926038455,0.28519707222759294,-0.1868865871810217,-0.2370876950697417,-0.19541432276082185,-0.19605794165937793,68.85862741322688,True,True,1.3112391835866362
2020-10-22 00:00:00-04:00,PTON,120.80000305175781,4.730550450140613,2.80592324898754,-0.08195365294516721,0.3008277766542806,-0.14511594342576728,-0.22326159386889743,-0.1721026522376799,-0.17276491903431573,62.820770043881936,True,True,1.2272855065500856
2020-10-23 00:00:00-04:00,PTON,122.52999877929688,4.741799339417424,2.8555694188762573,-0.08553004025092503,0.20615355226057464,-0.16477599479759097,-0.21162164827799712,-0.1837916989098303,-0.18444461519034694,61.71270556594519,True,True,1.2396383656057175
2020-10-26 00:00:00-04:00,PTON,118.0999984741211,4.272321450238934,2.9366666158040364,-0.10736664241324534,0.22743445035379772,-0.12599489793116792,-0.2086367460457481,-0.15317524616102882,-0.15385265371469797,56.264998513963604,True,True,1.1410374202408247
2020-10-27 00:00:00-04:00,PTON,121.1500015258789,4.645387078023539,2.7989966712010808,-0.117292603429619,0.20371440358507864,-0.18365662170666308,-0.26991336496724394,-0.1744944211588203,-0.1836566217066631,54.060869565217395,True,True,1.1780451048589469
2020-10-28 00:00:00-04:00,PTON,122.12000274658203,4.268334820483772,2.876825484018477,-0.10759907545134906,0.19660990498055386,-0.1946446424652265,-0.26048153023709786,-0.18105142575400401,-0.1946446424652265,57.03558029196474,True,True,1.1773928436219823
2020-10-29 00:00:00-04:00,PTON,115.91000366210938,3.886593887751565,2.6165368618192835,0.00379600377974576,0.2664134988213964,-0.173151640843055,-0.2111120735707671,-0.13717540353315136,-0.17315164084305498,42.71367360651659,True,True,1.0511169596628207
2020-10-30 00:00:00-04:00,PTON,110.20999908447266,3.6170923841497498,2.251032275038085,0.016513925323865086,0.3404409486865929,-0.12258417791906029,-0.15769891477901854,-0.09255055832478681,-0.13038746816037858,32.98146318841425,True,True,0.9366490192564827
2020-11-02 00:00:00-05:00,PTON,113.44000244140625,3.5394159055780747,2.1319712484317823,-0.002291979289799184,0.2973377556560015,-0.27168546395918225,-0.21218264436530487,-0.1183885756006803,-0.2716854639591822,32.388981290574776,True,True,0.9791935651320145
2020-11-03 00:00:00-05:00,PTON,111.69999694824219,3.5388051271018037,1.9371548917600934,0.040286482747937225,0.41029546180104814,-0.24995522767903433,-0.19516558655292193,-0.10465528318168574,-0.2603401521589548,30.66221199920119,True,True,0.9353795832856371
2020-11-04 00:00:00-05:00,PTON,118.5999984741211,4.21547931696788,1.688123330583558,-0.03499158161274729,0.2504216269793407,-0.2933389659622857,-0.2743676335090989,-0.15674533370206598,-0.3033726491606154,33.16336374093136,True,True,1.039399421735859
2020-11-05 00:00:00-05:00,PTON,126.62999725341797,4.500868581030415,1.944883657056232,-0.07897022993680969,0.144989407233447,-0.3090894751527129,-0.560609645451551,-0.2102187135321049,-0.34754793857225663,45.794555468281416,True,True,1.1595496302159463
2020-11-06 00:00:00-05:00,PTON,125.45999908447266,4.543968348968451,1.9313084420767175,-0.057468508983633426,0.17774585991626402,-0.2745894882802198,-0.5915032649929066,-0.2028534762789741,-0.34146338793647135,43.182233115538956,True,True,1.1224107853019776
2020-11-09 00:00:00-05:00,PTON,100.01000213623047,3.2521258584082364,1.1661253216921028,0.10778920656968594,0.4502548763929022,-0.10658937540655833,-0.4987501250141988,0.0,-0.17388260192175908,29.98495648690387,False,True,0.6820892211848928
2020-11-10 00:00:00-05:00,PTON,105.20999908447266,3.3764557020677115,1.329200871139403,0.12147133248272213,0.3922630643683487,-0.09428759866237224,-0.5347400324218451,-0.042011198625679244,-0.21471339734309106,37.65360064272044,False,True,0.7586300592464468
2020-11-11 00:00:00-05:00,PTON,106.20999908447266,3.301741465657953,1.3544668066375563,0.10253271333697334,0.45626588364745824,-0.0906694034123744,-0.5243385661119977,-0.05103095956751296,-0.22210711365441824,40.248627886990334,False,True,0.7643289322709315
2020-11-12 00:00:00-05:00,PTON,108.72000122070312,3.184757626494732,1.2453532699724859,0.12132084522911613,0.3417954676681252,-0.1511221497489008,-0.547277403715386,-0.07293966350384572,-0.24006620843516854,40.865196825025784,True,True,0.7946272843279463
2020-11-13 00:00:00-05:00,PTON,100.79000091552734,2.887003460443811,1.3111671521417763,0.26778447880350753,0.381386987427736,-0.055561051922347726,-0.5288222914268209,0.0,-0.1802758012094244,39.0567739154811,False,True,0.654384099369965
2020-11-16 00:00:00-05:00,PTON,101.9000015258789,2.742196226181432,1.2745536442237864,0.31501470062263803,0.3586849349858048,-0.05250243762520834,-0.46172720654777244,0.0,-0.18920508822956644,37.524304785721334,False,True,0.6632491991426297
2020-11-17 00:00:00-05:00,PTON,102.48999786376953,2.3880991029345298,1.2720016953458155,0.33476442485239777,0.3631574751281659,-0.019806798922907265,-0.5011220398689283,0.0,-0.1938725293330462,37.215055496711614,False,True,0.6635090413570768
2020-11-18 00:00:00-05:00,PTON,104.48999786376953,2.5735293666787102,1.3066225082468619,0.33830987842692095,0.20346447096255593,-0.03435732042574202,-0.5367977556188568,0.0,-0.20930228313049493,42.130647063245846,False,True,0.6861472665376627
2020-11-19 00:00:00-05:00,PTON,105.26000213623047,2.6171821565768036,1.2977515603743481,0.371746118746747,0.2054911344712289,-0.0389511532482657,-0.5521565795843466,0.0,-0.21508644242992805,46.34038400794187,False,True,0.6881853469685677
2020-11-20 00:00:00-05:00,PTON,110.9000015258789,2.7214766565483313,1.659472409996702,0.45365197922245537,0.1065825025445648,-0.10333632936694259,-0.602524786072537,-0.04941391597415637,-0.25500449405041387,48.186749798453924,True,True,0.7668752597460358
2020-11-23 00:00:00-05:00,PTON,112.05000305175781,2.8164169183379353,1.7282689039288872,0.45256573024504343,0.028201659497101295,-0.02222227064120552,-0.6165104859403301,-0.059170055352430355,-0.2626505979797391,50.25198424686503,True,True,0.773408188293746
2020-11-24 00:00:00-05:00,PTON,105.41999816894531,2.4149658342401015,1.4740670419829764,0.5435401636028228,0.14276231562477149,0.06810852238556442,-0.5833807727964533,0.0,-0.21627770649193312,40.47412529124425,False,True,0.6584004643141075
2020-11-25 00:00:00-05:00,PTON,106.94000244140625,2.454134547925093,1.534724008587816,0.42304085656966905,0.15775196121237034,0.03151295156397582,-0.5660183393689305,0.0,-0.22741723526843424,34.29073480911238,False,True,0.6719753414161744
2020-11-27 00:00:00-05:00,PTON,108.9800033569336,2.3886817125001674,1.376881286450744,0.3773169524679214,0.08249217826067867,-0.0008258759819484984,-0.592677573662194,0.0,-0.2418792420478896,37.03179610379818,False,True,0.6932634750500757
2020-11-30 00:00:00-05:00,PTON,116.3499984741211,2.302583025430702,1.3740053552093503,0.33184365058959453,-0.07107861410849814,-0.06703906768076306,-0.6218306783236736,-0.0710786141084982,-0.2899011273733827,67.97183669674453,True,True,0.7954034532771348
2020-12-01 00:00:00-05:00,PTON,112.02999877929688,2.040988010729613,1.342253700407741,0.3542801291964395,-0.06498258375989752,-0.0797107953448094,-0.6228688702993381,-0.06498258375989752,-0.26251893558129547,57.649168065873596,False,True,0.7174843134764675
2020-12-02 00:00:00-05:00,PTON,113.18000030517578,2.38052574231355,1.363826185888409,0.2896271984476426,-0.07112566734451298,-0.0898568487499839,-0.6072627615913981,-0.07448312672243625,-0.27001234737756247,57.79119104490443,False,True,0.7237407748003699
2020-12-03 00:00:00-05:00,PTON,116.19999694824219,2.525485442230598,1.5315902632972116,0.278227217557115,-0.12779689211812617,-0.05516347849449588,-0.6252151430222619,-0.12779689211812614,-0.2889844671563749,58.267014610187566,True,True,0.7577928832254328
2020-12-04 00:00:00-05:00,PTON,114.44999694824219,2.6553816320800574,1.5558284963856637,0.2560943498482453,0.013717778389580992,-0.04159016718007036,-0.6287461528052107,-0.11446045280407754,-0.2781126697282016,67.48591169787602,True,True,0.7197485543589808
2020-12-07 00:00:00-05:00,PTON,116.62999725341797,2.5743179109909455,1.44815278647464,0.3204150186626782,-0.04552857484045025,-0.08282599897284781,-0.6417731307279744,-0.13101259658007133,-0.2916058930614374,68.35284567065659,True,True,0.7407183021720538
2020-12-08 00:00:00-05:00,PTON,118.25,2.400920288846196,1.5100827524510096,0.3435941216305496,-0.005073982867831672,-0.10291753208410415,-0.6117547581614198,-0.1429175604725489,-0.3013107590141054,69.14479812045579,True,True,0.7529744087453767
2020-12-09 00:00:00-05:00,PTON,110.79000091552734,2.379804912790292,1.40952592471772,0.3750338034029206,0.006859844119054825,0.021030795304634253,-0.6326383209079358,-0.08520626738331602,-0.25426480671684204,56.75675852595286,False,True,0.6325111394718619
2020-12-10 00:00:00-05:00,PTON,117.98999786376953,2.6837340730725954,1.505095577202591,0.3224849233940623,-0.044495297017138835,-0.050004251484867424,-0.67361641648645,-0.1410288981347459,-0.2997711310921919,61.99811026883368,True,True,0.7272442539996802
2020-12-11 00:00:00-05:00,PTON,117.0999984741211,2.7957859651910426,1.3448138104572052,0.4297181925749116,-0.07805294200467783,-0.09385139203224069,-0.6469683971710387,-0.13450042873809878,-0.2944491560788456,56.41821589700349,True,True,0.7029463628534072
2020-12-14 00:00:00-05:00,PTON,121.91000366210938,2.866476403654003,1.4425967548551406,0.35550812103995577,-0.1158231672744231,-0.13813471791830623,-0.6779591736347759,-0.16864904085290008,-0.3222869308118887,59.488067105772814,True,True,0.760862360767272
2020-12-15 00:00:00-05:00,PTON,127.77999877929688,3.0772175544723313,1.598739140486686,0.23501329680840777,-0.1959618183967643,-0.14845829865336224,-0.6987008892800378,-0.20683988540981277,-0.3534199128512728,71.83593939756986,True,True,0.8322707806748317
2020-12-16 00:00:00-05:00,PTON,134.0,3.069237739391655,1.6233358495796515,0.12044775663916751,-0.19171643612989742,-0.18567162129416392,-0.7029104375127536,-0.24365672780506648,-0.3834328153240147,74.20393605829676,True,True,0.9068666452382972
2020-12-17 00:00:00-05:00,PTON,136.8000030517578,3.289746179680498,1.6881510059437015,0.1388157149908118,-0.19926901701834565,-0.2097222353902396,-0.6896929838014796,-0.2591374545819588,-0.39605262497455473,74.54994850225657,True,True,0.9316345868108546
2020-12-18 00:00:00-05:00,PTON,139.83999633789062,3.379580175425895,1.6369979173464495,0.13079239862627245,-0.18943076771657408,-0.1621138355450794,-0.7232551360382622,-0.27524312694322056,-0.4091818870836486,72.4441051658136,True,True,0.9586764177778986
2020-12-21 00:00:00-05:00,PTON,144.38999938964844,3.814604884682362,1.631013057205235,0.10637856274866597,-0.295034272831884,-0.18637022055866892,-0.7285823201581191,-0.2980815921979494,-0.4277996876804115,80.7838680683696,True,True,1.005387417333861
2020-12-22 00:00:00-05:00,PTON,161.2100067138672,4.517111926836663,1.9020703677402548,-0.025246617174594088,-0.3596551140888091,-0.24415362943074903,-0.7656473096837415,-0.371316951471828,-0.48750077969275896,85.19713032801027,True,True,1.217705559813505
2020-12-23 00:00:00-05:00,PTON,162.75999450683594,4.661217200237772,1.8033067629534956,-0.09197592606255822,-0.34615383533651045,-0.2535635170553724,-0.7629024240906624,-0.3773039942572351,-0.4923813864892212,84.8711813882985,True,True,1.2175579589666108
2020-12-24 00:00:00-05:00,PTON,162.72000122070312,5.026666711877893,1.7848707919018998,-0.10914450819569133,-0.35459687896250736,-0.2200098499458647,-0.7743977457652453,-0.3771509481698174,-0.49225662409797133,87.10223930101832,True,True,1.1955929130863607
2020-12-28 00:00:00-05:00,PTON,152.17999267578125,4.636296025028935,1.660024385791056,-0.041726844199915236,-0.2957681474116608,-0.17413584995409725,-0.7691549299587658,-0.33401233176527495,-0.45709024363929657,74.21332062633581,True,True,1.0351884205514787
2020-12-29 00:00:00-05:00,PTON,150.10000610351562,4.42072962110992,1.5982344627685352,-0.026449041034450338,-0.25089941459520904,-0.17375088874055933,-0.7697534978815597,-0.3247835153036194,-0.44956695944699954,71.558152692453,True,True,0.9903559420979344
2020-12-30 00:00:00-05:00,PTON,154.9600067138672,4.456338337862503,1.5719503189023598,-0.052723367796571274,-0.2766520942086419,-0.21166753762680746,-0.7600026005717713,-0.34596028599002765,-0.46683015509195597,80.98780506212118,True,True,1.037306891678674
2020-12-31 00:00:00-05:00,PTON,151.72000122070312,4.1015468187072806,1.564570683097119,-0.026298480497372934,-0.2809781475073926,-0.19852361260376772,-0.7643026757591831,-0.3319931606994262,-0.4554442256667473,75.05571861800371,True,True,0.9783325057207037
2021-01-04 00:00:00-05:00,PTON,145.9600067138672,3.7699348004667144,1.4133599176358413,0.008289883525766983,-0.20950950982344607,-0.15257607048564992,-0.7588380436845019,-0.30563172230594204,-0.4339545153040023,69.99169729752583,True,True,0.8883328162329636
2021-01-05 00:00:00-05:00,PTON,148.52999877929688,3.992605000984769,1.4421242933997709,0.060593819928412174,-0.22439912546273078,-0.16845079679993824,-0.7723018920569851,-0.3176462714126949,-0.4437487145654096,69.0306018039151,True,True,0.9061050923710037
2021-01-06 00:00:00-05:00,PTON,143.75999450683594,3.728947247065334,1.2994240795624301,0.0315804724429507,-0.14009455015175465,-0.137033929472677,-0.7758068950071937,-0.2950055485060429,-0.425292112524021,61.60662414271804,True,True,0.830745143826666
2021-01-07 00:00:00-05:00,PTON,154.0,4.193929240516923,1.3879672057876928,-0.058506457836597026,-0.2298701397784344,-0.23480521858512582,-0.7801298661665483,-0.34188312679142147,-0.46350647567154524,63.72495472205794,True,True,0.9451186076534752
2021-01-08 00:00:00-05:00,PTON,158.8800048828125,4.700753501921413,1.3204323360632904,-0.06998999266256645,-0.2511958864272845,-0.24276187146813977,-0.7760573971702861,-0.3620972094702834,-0.479984892954143,64.73178916967862,True,True,0.9898716072487486
2021-01-11 00:00:00-05:00,PTON,152.33999633789062,4.438771692004805,1.4738550147471061,-0.04791914945019682,-0.19679661578199947,-0.21327293320728857,-0.7743862428901994,-0.33471182282736534,-0.4576604651917505,57.96787328591515,True,True,0.8929561074381831
2021-01-12 00:00:00-05:00,PTON,156.0399932861328,4.46933016230781,1.4787925559168258,-0.06126632895365125,-0.2450653158146051,-0.27351957518684533,-0.7657010833994948,-0.35048703643383194,-0.47052033900642043,57.50740716995959,True,True,0.9233897410606702
2021-01-13 00:00:00-05:00,PTON,167.4199981689453,4.638935505470827,1.651987887475315,-0.07615577672587137,-0.2838370395579235,-0.33586188234691516,-0.793991147678412,-0.394636246669602,-0.506510550411013,54.30352874595373,True,True,1.0460439136057689
2021-01-14 00:00:00-05:00,PTON,165.25,4.354828150734681,1.6961983607694027,-0.11721630933245086,-0.296762486629515,-0.3310741245656439,-0.8054462842609446,-0.3866868473578149,-0.500030240565313,51.710873537839255,True,True,1.0025521214960524
2021-01-15 00:00:00-05:00,PTON,157.80999755859375,4.118715470292597,1.6962241730716388,-0.11773653202266898,-0.3172168958434134,-0.24954057323774081,-0.8014701197110567,-0.35777200404245274,-0.4764590075105615,46.93775549474289,True,True,0.8974629096259281
2021-01-19 00:00:00-05:00,PTON,150.13999938964844,3.7362774692793534,1.3201978289886105,-0.07786067995822987,-0.2906620458708836,-0.15845211810469462,-0.7986545912806193,-0.3249633749425153,-0.449713580108897,48.68047011281041,True,True,0.7919472140064319
2021-01-20 00:00:00-05:00,PTON,155.7899932861328,3.8684372901916504,1.4775761870196558,-0.10321578577086277,-0.35855956985864534,-0.1884587858414808,-0.7956223022995532,-0.35855956985864534,-0.4696706700870228,53.51798346269748,True,True,0.8453905643590132
2021-01-21 00:00:00-05:00,PTON,158.1300048828125,4.154172206971446,1.4653883128713145,-0.20476825322815095,-0.3581863357369649,-0.24321764071511442,-0.8468348917632456,-0.3680516206950589,-0.4775184962031062,52.02297211527656,True,True,0.8588233001668384
2021-01-22 00:00:00-05:00,PTON,159.75,4.314371351902213,1.5637938770528792,-0.20569640444664516,-0.3673239455723054,-0.23912361156959117,-0.8306103319815813,-0.3744600919863801,-0.48281688421544894,55.23263236644634,True,True,0.8633909904176087
2021-01-25 00:00:00-05:00,PTON,157.13999938964844,4.152131127529457,1.541895829268416,-0.21904033538651468,-0.3428153427250853,-0.2192948912964212,-0.8109329311450297,-0.36407025141073884,-0.47422678460297485,57.597166403298125,True,True,0.8191921613919255
2021-01-26 00:00:00-05:00,PTON,147.7899932861328,3.7292797851562502,1.3208227477681205,-0.22044790365869205,-0.3075309494077011,-0.1788347917751829,-0.8204885182227366,-0.3238378452883234,-0.44096348535165475,49.53956868683512,True,True,0.6992101661478651
2021-01-27 00:00:00-05:00,PTON,144.9600067138672,3.619503205567513,1.2611137940070636,-0.16894318680257958,-0.2879415256619957,-0.15894044893637427,-0.8292632529408378,-0.3106374470413414,-0.43004967632442564,50.76511859318737,True,True,0.6559183944910449
2021-01-28 00:00:00-05:00,PTON,145.8300018310547,3.62952386765253,1.1879969766307017,-0.1509977644927366,-0.32181306806499665,-0.1901529384128997,-0.8356305354701706,-0.3218130680649966,-0.43344989570597403,44.08399869090424,True,True,0.6550846167111475
2021-01-29 00:00:00-05:00,PTON,146.1300048828125,3.529758601545627,1.2385111460687814,-0.19270514419466422,-0.326969170000426,-0.19215767393953875,-0.8245398033743297,-0.326969170000426,-0.4346130159043085,40.1116800383233,True,True,0.6481527800152191
2021-02-01 00:00:00-05:00,PTON,146.7899932861328,3.5361554548047973,1.1517149026609164,-0.2637100158429876,-0.34709448381080765,-0.17780497335299095,-0.8138156470214383,-0.34709448381080765,-0.43715507510424345,45.26369274273632,True,True,0.6453492017025124
2021-02-02 00:00:00-05:00,PTON,147.72999572753906,3.4270302803751136,1.0326086283329134,-0.29093614682564395,-0.3454274707582905,-0.1926487504742227,-0.810329646868457,-0.35124890604715137,-0.44073644394494194,42.55776503918965,True,True,0.6453511956186326
2021-02-03 00:00:00-05:00,PTON,147.1699981689453,3.3970717897049907,1.1021281770934874,-0.2856560538056615,-0.4386083863931455,-0.17829719501421104,-0.8185771482290235,-0.4386083863931455,-0.4386083863931455,27.504988517764417,True,True,0.6285848177169708
2021-02-04 00:00:00-05:00,PTON,157.52999877929688,3.817431042932375,1.2121893105549315,-0.35663048778337925,-0.46816479763530905,-0.23684376212600566,-0.8460610665402544,-0.4755284492680372,-0.4755284492680372,42.74435725770785,True,True,0.7311464506443128
2021-02-05 00:00:00-05:00,PTON,148.3000030517578,4.113793208681304,1.1270797540910058,-0.21766693017144068,-0.4348617947813296,-0.24012137476439166,-0.8341200278135925,-0.4428860347511454,-0.4428860347511454,41.3529743275405,True,True,0.6192944262561726
2021-02-08 00:00:00-05:00,PTON,144.99000549316406,4.204235546186316,1.1228403955310293,-0.23222294311815384,-0.3965791120140727,-0.19594456573386942,-0.7948134431831397,-0.43016760041106855,-0.43016760041106855,44.91408601223717,True,True,0.5732661493732614
2021-02-09 00:00:00-05:00,PTON,147.75999450683594,4.166433305454476,1.2014301022113765,-0.2037763542253247,-0.38406872279614224,-0.2295614471437737,-0.7477666361442683,-0.4408499876956904,-0.4408499876956904,41.59161894097864,True,True,0.593293790106568
2021-02-10 00:00:00-05:00,PTON,145.0399932861328,4.0624780180563675,1.2327585488036377,-0.2309017635453583,-0.3839630266815257,-0.22124929552764072,-0.7326944135933682,-0.4303639922018579,-0.4303639922018579,36.401389238946244,True,True,0.5544718251103711
2021-02-11 00:00:00-05:00,PTON,146.47999572753906,4.168666017602796,1.2759477056931452,-0.23033860491454272,-0.34946747887150376,-0.23102128157373036,-0.7442654275185102,-0.4359639189213261,-0.4359639189213261,36.162655304827545,True,True,0.5601667115924143
2021-02-12 00:00:00-05:00,PTON,154.6699981689453,4.36117837517567,1.3538274284574445,-0.3019977994274723,-0.3755737830580381,-0.2831189075705278,-0.7757806897540984,-0.46583045370999104,-0.46583045370999104,47.692879987685785,True,True,0.636697046374058
2021-02-16 00:00:00-05:00,PTON,145.8800048828125,4.274042143440617,1.2673300153251943,-0.2611050362788472,-0.36735674645976857,-0.24595560516765425,-0.7749520103359778,-0.4336440911627891,-0.4336440911627891,48.19710212393189,True,True,0.5343967094690265
2021-02-17 00:00:00-05:00,PTON,139.22999572753906,4.141432648441627,1.1334660001526813,-0.2620843136070856,-0.31631110132557383,-0.18659769104913027,-0.7611865185640935,-0.4065933686569799,-0.4065933686569799,44.955086103775926,False,True,0.4562420950604502
2021-02-18 00:00:00-05:00,PTON,138.4499969482422,4.108855904035732,0.9829561379746832,-0.2176959194944288,-0.302636293391528,-0.2007944820161749,-0.7685084872263158,-0.4032502378640825,-0.4032502378640825,43.492057084574625,False,True,0.4402094346515868
2021-02-19 00:00:00-05:00,PTON,139.7100067138672,4.178280544265971,1.0670219601054547,-0.2159473505726005,-0.28093912921914344,-0.22840170444957886,-0.7810464627974882,-0.40863217539033,-0.40863217539033,44.43288288228686,False,True,0.4455356331384088
2021-02-22 00:00:00-05:00,PTON,125.75,3.9333072235835393,0.829889373781262,-0.09860836203482226,-0.1976143019810822,-0.14059642389801819,-0.7643737641290926,-0.3429820855142582,-0.3429820855142582,35.17475246939266,False,True,0.29521804786485384
2021-02-23 00:00:00-05:00,PTON,126.88999938964844,3.788301863760318,0.8297044294384401,-0.1978091149409268,-0.20277402357398144,-0.15998111079992539,-0.7750019751407641,-0.3488848361258477,-0.3488848361258477,35.356945429032265,False,True,0.3014125356462536
2021-02-24 00:00:00-05:00,PTON,122.72000122070312,3.5267428424123404,0.8352025748492404,-0.15881679978733187,-0.18970011854407876,-0.07341918225723143,-0.7799869643788347,-0.326760088618351,-0.326760088618351,33.64986254437895,False,True,0.25351953807645944
2021-02-25 00:00:00-05:00,PTON,115.20999908447266,2.9468995195820797,0.7337848664494231,-0.07629546901638684,-0.04904089550192858,0.009027002202862677,-0.7543616052256816,-0.2828747209171961,-0.2828747209171961,20.578423051377797,False,True,0.17247288235901004
2021-02-26 00:00:00-05:00,PTON,120.47000122070312,3.1946380257984845,0.7900445134906509,-0.12824773322058858,-0.06532748955620948,-0.05295928295978203,-0.7659998319215333,-0.31418608857469205,-0.31418608857469205,29.521709469115507,False,True,0.2213853602505298
2021-03-01 00:00:00-05:00,PTON,123.80999755859375,3.6388158516747398,0.761166318405984,-0.13439948079938757,-0.10903804431149478,-0.15725710043317653,-0.7652855178178193,-0.3326871466298053,-0.3326871466298053,34.42188547245898,False,True,0.2502637947830042
2021-03-02 00:00:00-05:00,PTON,117.97000122070312,3.2252865651267673,0.5530542738621218,-0.04687631365664846,-0.07696873558615502,-0.13978128077594376,-0.7658726748034802,-0.29965243797859137,-0.29965243797859137,29.03590034563672,False,True,0.18692363199405593
2021-03-03 00:00:00-05:00,PTON,108.08000183105469,3.0502156265356266,0.40967789764251994,0.03710209510455198,0.004348641864734715,-0.07300147350091368,-0.7526832060567565,-0.23556623476256475,-0.23556623476256475,26.374339255752815,False,True,0.08416418190933439
2021-03-04 00:00:00-05:00,PTON,104.75,2.8440366972477062,0.25194218109686384,0.04143194594644983,-0.01575180454299674,-0.044964191737209114,-0.7659188500452155,-0.21126489024742692,-0.21126489024742692,23.95457030260434,False,True,0.04754818931864624
