Date,Open,High,Low,Close,Volume
2005-01-03,44.774564185430265,45.1096859208198,44.764410624811404,45.05891036987305,1168000
2005-01-04,45.04879009267145,45.06402238181693,44.586723327636726,44.58672332763672,1935400
2005-01-05,44.67811127274155,44.962461479693374,44.6527254209663,44.82536315917969,1094100
2005-01-06,44.83043766745536,44.95737853619073,44.79489437916657,44.8558235168457,1057400
2005-01-07,45.06909844392487,45.124952750115824,44.86091350740791,44.95738983154297,738700
2005-01-10,45.00815808003229,45.04878009135443,44.92183921141889,45.02846908569336,379400
2005-01-11,45.14015001584001,45.333098640479804,45.058906042985875,45.292476654052734,844100
2005-01-12,45.12492830976293,45.4143532514823,45.08938503179482,45.35342025756836,722000
2005-01-13,45.5717730867652,45.79011154174805,45.56161952152487,45.79011154174805,1876700
2005-01-14,45.64790550880033,45.901787070168595,45.60220481331294,45.78499984741211,1043800
2005-01-18,45.597177214712865,45.9475314981353,45.56163391425177,45.9373779296875,1251600
2005-01-19,46.10490973153888,46.12521685472223,45.83579192527707,46.069366455078125,655800
2005-01-20,45.91200530804802,46.21666283610058,45.87646199434073,46.16081237792969,1064200
2005-01-21,46.00333641669753,46.231832137698994,45.962714438662815,46.21152114868164,606300
2005-01-24,46.25215952123855,46.46034434445263,46.20646268136819,46.409568786621094,561400
2005-01-25,46.38926238972552,46.40957338965799,45.957664294460166,45.972896575927734,1942200
2005-01-26,46.13033649391091,46.16587980190152,46.01862784767469,46.05924987792969,709800
2005-01-27,45.96273913899794,46.054136701730485,45.871341576265394,45.972896575927734,463900
2005-01-28,46.318172198868574,46.511120872222854,46.292782482459955,46.43495559692383,1128000
2005-01-31,46.37403736532211,46.58729708709531,46.35372636221118,46.566986083984375,1313900
2005-02-01,46.60523347333601,46.63581309004024,46.406458187643395,46.49310302734375,948200
2005-02-02,46.482903652583865,46.61542179570097,46.42683843390191,46.60013198852539,760300
2005-02-03,46.4115140279359,46.60519514392745,46.4115140279359,46.57461166381836,505800
2005-02-04,47.130200170976735,47.36975085033135,47.12510227245336,47.22194290161133,3483900
2005-02-07,47.267777926854265,47.614360891655025,47.2473902361537,47.573585510253906,1064600
2005-02-08,47.58890194783608,47.971162581990164,47.568514247387775,47.84374237060547,1383800
2005-02-09,47.62456262185015,48.03230482105894,47.59397913770721,47.97114562988281,2125800
2005-02-10,47.650063242161345,47.74690385138208,47.27290048878249,47.32386779785156,1240000
2005-02-11,47.12507835688276,47.390114505793456,47.09449875837585,47.29327392578125,1275200
2005-02-14,47.34930885770477,47.50730853376399,47.262664124933764,47.4410514831543,295000
2005-02-15,47.19645163211787,47.328969757917605,47.181161826940354,47.2015495300293,900200
2005-02-16,47.15056012179239,47.18113971781779,46.788687310790316,47.02313995361328,1189700
2005-02-17,46.76834882474791,46.962026284278835,46.686797964802864,46.72757339477539,1146400
2005-02-18,46.15157820598149,46.355447327719254,46.10570493160252,46.30957794189453,2655800
2005-02-22,46.19239588983694,46.253559020654265,46.07517141646805,46.105751037597656,914600
2005-02-23,46.45231380375738,46.46760360756427,46.090440855620734,46.258636474609375,1115000
2005-02-24,46.46252329890627,46.54916813839826,46.15671157836914,46.15671157836914,798500
2005-02-25,46.32489335108523,46.452313566901516,46.18728122896845,46.380958557128906,588800
2005-02-28,46.43194143551301,46.43194143551301,45.815227850789746,45.88148498535156,2797300
2005-03-01,45.780236077848095,45.943846323817525,45.734218623881965,45.86715316772461,1648500
2005-03-02,45.73420691232928,45.87225533810046,45.71886906519359,45.8057861328125,1139300
2005-03-03,45.82113500840463,45.913166006309595,45.734214026489816,45.78023147583008,1600600
2005-03-04,46.01031497510508,46.35798726054806,45.948963566411535,46.27618408203125,1567000
2005-03-07,46.45000394886044,46.521583170778214,46.39887649045847,46.46023178100586,889800
2005-03-08,46.081908831712596,46.15348809840374,45.98476777021889,46.02055740356445,680400
2005-03-09,45.59617957691573,45.70866236601635,45.217831568757994,45.268959045410156,2549600
2005-03-10,45.37121347516392,45.6728722152507,45.19226535855805,45.54505157470703,1357700
2005-03-11,45.32518645923888,45.43766921364378,45.19736585664699,45.212703704833984,1017900
