Date,Open,High,Low,Close,Volume
2005-01-03,53.45436830728251,53.60544393497904,53.397718548737515,53.58026466369629,355740.0
2005-01-04,53.58022795942579,53.58022795942579,53.24031523364272,53.2466064453125,1299100.0
2005-01-05,53.30328843327743,53.42288875095345,53.25922591662639,53.33476371765137,405900.00000000006
2005-01-06,53.27812200133477,53.44178487508934,53.27812200133477,53.3851303100586,428010.00000000006
2005-01-07,53.46697113462928,53.50473764794782,53.31589547644329,53.34107475280762,200640.00000000003
2005-01-10,53.385117449213894,53.404000698856606,53.278109166269104,53.33476371765137,248930.00000000003
2005-01-11,53.37883279042822,53.47324905023823,53.3284742502264,53.44177856445313,532290.0
2005-01-12,53.42289992648759,53.56137872032056,53.37883740061911,53.52361221313477,110660.0
2005-01-13,53.580266664850825,53.75022074928832,53.48584559462772,53.7376335144043,111760.0
2005-01-14,53.61174537342945,53.78170428638141,53.567682840896694,53.706166458129886,561330.0
2005-01-18,53.59286680986357,53.70617116093447,53.52362499518379,53.68728790283203,236610.00000000003
2005-01-19,53.69353434868029,53.73759684438924,53.6054093572624,53.718708801269536,105050.0
2005-01-20,53.6809602044289,53.81944375206653,53.6431937105108,53.813147735595706,166980.0
2005-01-21,53.787974430301155,53.92645799327872,53.75020793219963,53.92016677856446,357170.0
2005-01-24,53.92018952873582,53.96425206259659,53.832059658558265,53.91389350891114,238700.00000000003
2005-01-25,53.882381137962184,53.920152428465386,53.66836463573908,53.712427139282234,297990.0
2005-01-26,53.750199098506656,53.80055762266839,53.69354936066459,53.72501983642579,741840.0000000001
2005-01-27,53.63688178080725,53.64317779541015,53.59281928349098,53.64317779541016,66330.0
2005-01-28,53.781683215586895,53.93275401044697,53.781683215586895,53.92016677856446,113520.0
2005-01-31,53.87607800748661,53.94531976140346,53.80054504136065,53.93902854919434,82390.0
2005-02-01,53.93338357984585,53.97758072890174,53.8513045364929,53.90181694030762,126830.0
2005-02-02,53.927019170608055,53.93332960192328,53.80705353589491,53.908073425292976,242990.00000000003
2005-02-03,53.70606008834781,53.819710540771496,53.70606008834781,53.81971054077149,71500.0
2005-02-04,54.04704732196838,54.23646647411932,54.04704732196838,54.097559738159184,455510.00000000006
2005-02-07,54.12911711770869,54.22382185201205,54.084919969324496,54.20488090515137,164560.0
2005-02-08,54.192252075646664,54.32484351312324,54.12279872975975,54.255390167236335,132880.0
2005-02-09,54.242725006695586,54.52053337097168,54.242725006695586,54.52053337097168,357720.0
2005-02-10,54.40692517039576,54.41955567959847,54.179624176025385,54.17962417602539,193380.00000000003
2005-02-11,54.15435796742322,54.217500867512754,54.072278941284566,54.110160827636726,194040.00000000003
2005-02-14,54.09122988011778,54.217510886505686,54.05334798676534,54.17962417602539,142120.0
2005-02-15,54.11018543364231,54.17332836244538,54.059677834580654,54.097559738159184,143000.0
2005-02-16,54.065975027013515,54.110172176069405,53.8513045364929,53.90181694030762,71390.0
2005-02-17,53.76923122459945,53.87025122586902,53.74397501999994,53.78185691833497,140800.0
2005-02-18,53.54189439118685,53.636599073685346,53.459810576854466,53.51032295227051,268290.0
2005-02-22,53.54191116388158,53.58610830193462,53.466142577022026,53.516654968261726,115170.0
2005-02-23,53.68711674055019,53.6997472442117,53.453505411195266,53.56084060668946,284130.0
2005-02-24,53.67450569707288,53.67450569707288,53.44720474041251,53.4724609375,156750.0
2005-02-25,53.51032826728088,53.592407272640656,53.43455969663098,53.548210144042976,468050.00000000006
2005-02-28,53.44723193944601,53.5293110089047,53.13153654088711,53.20098991394043,437690.00000000006
2005-03-01,53.16995333101268,53.26491841981024,53.1129694473634,53.20160675048829,330550.0
2005-03-02,53.163596152643834,53.25223341481706,53.13827053054169,53.19524955749512,164560.0
2005-03-03,53.26489973534745,53.29655797408861,53.144609054942975,53.16360206604004,658350.0
2005-03-04,53.334536656851654,53.467492546604,53.30921103541763,53.40418090820313,197340.00000000003
2005-03-07,53.42948434962774,53.49912857206804,53.410491349028824,53.41682395935059,179410.0
2005-03-08,53.277564962991526,53.28389757681358,53.144609054942975,53.16360206604004,765820.0000000001
2005-03-09,52.99266119616938,52.99266119616938,52.70775633730475,52.758407592773445,288530.0
2005-03-10,52.80272399082344,52.96100553466262,52.68242847178746,52.85337524414063,288530.0
2005-03-11,52.76471054470444,52.802701383611435,52.61909429172412,52.63175468444825,223740.00000000003
2005-03-14,52.57480041447662,52.75840759277345,52.56213518542466,52.758407592773445,211530.00000000003
2005-03-15,52.85966179243008,52.85966179243008,52.59375016550545,52.65706176757813,109560.0
2005-03-16,52.77109619983799,52.98002911755263,52.72677753520507,52.777428817749026,246070.00000000003
2005-03-17,52.986310410238865,53.05595464868281,52.89767316683157,52.97997779846192,376310.00000000006
2005-03-18,52.87869663905396,52.89136186771133,52.79005935993013,52.84704322814942,220330.00000000003
2005-03-21,52.81539326877335,52.83438628436823,52.75841422198871,52.78373985290528,493020.00000000006
2005-03-22,52.91668368586448,52.96733493610934,52.39752044677735,52.39752044677735,333080.0
2005-03-23,52.28355420551869,52.56212640331333,52.28355420551869,52.517807769775395,391490.00000000006
2005-03-24,52.54313886969928,52.61278313399896,52.498820231542155,52.562131881713874,145200.0
2005-03-28,52.43549866823067,52.454491676654555,52.35952180416677,52.39118003845216,75350.0
2005-03-29,52.49248953555312,52.612780215095,52.49248953555312,52.606447601318365,384230.00000000006
2005-03-30,52.574790213928,52.73307173378074,52.56212498733335,52.7267391204834,268950.0
2005-03-31,52.94199119324781,52.98630981445313,52.84068872742568,52.98630981445313,742500.0000000001
2005-04-01,53.16360056250047,53.1890109177782,52.77610112594212,53.09372329711915,403920.00000000006
2005-04-04,53.03650102485269,53.227076094551144,53.02379828191795,53.06826515197754,149490.0
2005-04-05,53.074651718139656,53.13817516508716,53.00477447253889,53.074651718139656,82610.0
