Date,Equity,Num_Positions,Gross_Leverage
2019-09-20,0.9972716152782304,6,1.0
2019-09-23,1.005637419828559,6,1.0
2019-09-24,1.0067717018253812,6,1.0
2019-09-25,0.9953891512419609,6,1.0
2019-09-26,0.9964526234798279,6,1.0
2019-09-27,0.9920140770726865,6,1.0
2019-09-30,0.9868559892401769,6,1.0
2019-10-01,0.9885805064406737,6,1.0
2019-10-02,0.9913786647324123,6,1.0
2019-10-03,0.9962493947464794,6,1.0
2019-10-04,0.9999168549830219,6,1.0
2019-10-07,0.9952468889356855,6,1.0
2019-10-08,0.9984101558381202,6,1.0
2019-10-09,0.9985992180489358,6,1.0
2019-10-10,0.9919308054859566,6,1.0
2019-10-11,0.9893542179563055,6,1.0
2019-10-14,0.9933513639327703,6,1.0
2019-10-15,0.9888034235352262,6,1.0
2019-10-16,0.989332734804318,6,1.0
2019-10-17,0.9903468685272814,6,1.0
2019-10-18,0.9882134963512806,6,1.0
2019-10-21,0.9871704801558049,6,1.0
2019-10-22,0.987658808068275,6,1.0
2019-10-23,0.9892680226540588,6,1.0
2019-10-24,0.9945697481557707,6,1.0
2019-10-25,0.9981826917885502,6,1.0
2019-10-28,0.9951229391527805,6,1.0
2019-10-29,0.9932890694746429,6,1.0
2019-10-30,0.9983552820224849,6,1.0
2019-10-31,1.0044544416489312,6,1.0
2019-11-01,1.0052640182943782,6,1.0
2019-11-04,1.0023355893909536,6,1.0
2019-11-05,0.9932318995145132,6,1.0
2019-11-06,0.9914293946121676,6,1.0
2019-11-07,0.9834367049867554,6,1.0
2019-11-08,0.9807452836708702,6,1.0
2019-11-11,0.971054764536859,6,1.0
2019-11-12,0.9714556458346301,6,1.0
2019-11-13,0.9737088582135307,6,1.0
2019-11-14,0.975916295311258,6,1.0
2019-11-15,0.9768713713026097,6,1.0
2019-11-18,0.9782964667657362,6,1.0
2019-11-19,0.9800870369565648,6,1.0
2019-11-20,0.9809941891068137,6,1.0
2019-11-21,0.9786693873459903,6,1.0
2019-11-22,0.9788865020327109,6,1.0
2019-11-25,0.9815240321204459,6,1.0
2019-11-26,0.9854654503326833,6,1.0
2019-11-27,0.9878449296975504,6,1.0
2019-11-29,0.9847443783777263,6,1.0
2019-12-02,0.9766183221803099,6,1.0
2019-12-03,0.9784159217854691,6,1.0
2019-12-04,0.9789341919321548,6,1.0
2019-12-05,0.9843773956441263,6,1.0
2019-12-06,0.987363523516615,6,1.0
2019-12-09,0.9920125685005511,6,1.0
2019-12-10,0.9974882668886931,6,1.0
2019-12-11,1.0012295353932152,6,1.0
2019-12-12,1.008412429684383,6,1.0
2019-12-13,0.9977209236876416,6,1.0
2019-12-16,1.0165714755338573,6,1.0
2019-12-17,1.0076413127583035,6,1.0
2019-12-18,1.0046969883489754,6,1.0
2019-12-19,1.0038545195218502,6,1.0
2019-12-20,1.0043679571957569,6,1.0
2019-12-23,1.006214961935222,6,1.0
2019-12-24,1.0071128095858437,6,1.0
2019-12-26,1.0115831137787819,6,1.0
2019-12-27,1.0172268536969578,6,1.0
2019-12-30,1.015851546066499,6,1.0
2019-12-31,1.021723428802825,6,1.0
2020-01-02,1.0271053305747606,6,1.0
2020-01-03,1.0207222227333739,6,1.0
2020-01-06,1.0238495000501584,6,1.0
2020-01-07,1.0221368372786965,6,1.0
2020-01-08,1.0193425490229855,6,1.0
2020-01-09,1.0238420054244102,6,1.0
2020-01-10,1.022700444573917,6,1.0
2020-01-13,1.027466393581689,6,1.0
2020-01-14,1.0296489959152475,6,1.0
2020-01-15,1.0311067817523267,6,1.0
2020-01-16,1.032693108523932,6,1.0
2020-01-17,1.0381875666639229,6,1.0
2020-01-21,1.0408205258688064,6,1.0
2020-01-22,1.0393417978396793,6,1.0
2020-01-23,1.03819882238221,6,1.0
2020-01-24,1.0268434258544932,6,1.0
2020-01-27,1.01793201940465,6,1.0
2020-01-28,1.0264662258212724,6,1.0
2020-01-29,1.0214652822026224,6,1.0
2020-01-30,1.0190510637082062,6,1.0
2020-01-31,1.0046851216568768,6,1.0
2020-02-03,1.0111318504422344,6,1.0
2020-02-04,1.0214821183494458,6,1.0
2020-02-05,1.0284110090598018,6,1.0
2020-02-06,1.029673182054067,6,1.0
2020-02-07,1.0282819148293303,6,1.0
2020-02-10,1.031746012931911,6,1.0
2020-02-11,1.037123537433793,6,1.0
2020-02-12,1.039520559649815,6,1.0
2020-02-13,1.0415197159747893,6,1.0
2020-02-14,1.0389422944443631,6,1.0
2020-02-18,1.0412370198636485,6,1.0
2020-02-19,1.0468675301383743,6,1.0
2020-02-20,1.0457883203028513,6,1.0
2020-02-21,1.0404918711911864,6,1.0
2020-02-24,1.019635880173041,6,1.0
2020-02-25,1.000034972128019,6,1.0
2020-02-26,0.994732856229472,6,1.0
2020-02-27,0.9870055258999227,6,1.0
2020-02-28,0.9790589144453784,6,1.0
2020-03-02,0.9855287642119371,6,1.0
2020-03-03,0.9907413553446219,6,1.0
2020-03-04,0.987753821897439,6,1.0
2020-03-05,0.9825636149129396,6,1.0
2020-03-06,0.9831722912143264,6,1.0
2020-03-09,0.9753803468834523,6,1.0
2020-03-10,0.9841007290428019,6,1.0
2020-03-11,0.9704934716034799,5,1.0
2020-03-12,0.949772733522228,5,1.0
2020-03-13,0.9286355532867482,5,1.0
2020-03-16,0.9275566718823431,5,1.0
2020-03-17,0.9054714548978526,5,1.0
2020-03-18,0.8888336149411882,3,1.0
2020-03-19,0.9048902690520794,3,1.0
2020-03-20,0.9343973914113552,3,1.0
2020-03-23,0.950473948359325,3,1.0
2020-03-24,0.9387966069779193,3,1.0
2020-03-25,0.9416689814590088,6,1.0
2020-03-26,0.9339899810807409,6,1.0
2020-03-27,0.9263080907062213,6,1.0
2020-03-30,0.9321522343313363,6,1.0
2020-03-31,0.9279410675471814,6,1.0
2020-04-01,0.9257676108919318,6,1.0
2020-04-02,0.9313413495857896,6,1.0
2020-04-03,0.9292878956359718,6,1.0
2020-04-06,0.9366981096031552,6,1.0
2020-04-07,0.9365622003573159,6,1.0
2020-04-08,0.934324080221582,5,1.0
2020-04-09,0.941558406466858,5,1.0
2020-04-13,0.9440285568191328,5,1.0
2020-04-14,0.9417209359926845,5,1.0
2020-04-15,0.9455239872958926,5,1.0
2020-04-16,0.9520005982233772,5,1.0
2020-04-17,0.9465813436323365,5,1.0
2020-04-20,0.9483395556866422,5,1.0
2020-04-21,0.9432426570917083,5,1.0
2020-04-22,0.9505946901747588,5,1.0
2020-04-23,0.9536934480274543,6,1.0
2020-04-24,0.9521627087167812,6,1.0
2020-04-27,0.9452715278866436,6,1.0
2020-04-28,0.9453980924699354,6,1.0
2020-04-29,0.9471183342848085,6,1.0
2020-04-30,0.9397520515900595,5,1.0
2020-05-01,0.9376942687237855,5,1.0
2020-05-04,0.9407353094454243,5,1.0
2020-05-05,0.942462501857953,5,1.0
2020-05-06,0.938368881190616,5,1.0
2020-05-07,0.9473941477379362,5,1.0
2020-05-08,0.9456969329264592,5,1.0
2020-05-11,0.9449027545180626,5,1.0
2020-05-12,0.9438962709867662,5,1.0
2020-05-13,0.945407546601285,5,1.0
2020-05-14,0.9515819390467063,5,1.0
2020-05-15,0.953417271957584,5,1.0
2020-05-18,0.9486252231647271,5,1.0
2020-05-19,0.9510819557049115,5,1.0
2020-05-20,0.9553129711502706,5,1.0
2020-05-21,0.9514769675454015,5,1.0
2020-05-22,0.9553302086063863,5,1.0
2020-05-26,0.947618648894011,5,1.0
2020-05-27,0.9487317129758788,5,1.0
2020-05-28,0.947258403929607,5,1.0
2020-05-29,0.9567135774499524,6,1.0
2020-06-01,0.9601017294573585,6,1.0
2020-06-02,0.9566795669149102,6,1.0
2020-06-03,0.9470162665303596,6,1.0
2020-06-04,0.9446320782841592,6,1.0
2020-06-05,0.9416668983234241,4,1.0
2020-06-08,0.9472019037458286,4,1.0
2020-06-09,0.9547395480738667,4,1.0
2020-06-10,0.9663477449447923,4,1.0
2020-06-11,0.95805744080685,4,1.0
2020-06-12,0.9611539564269209,5,1.0
2020-06-15,0.9620421391474434,5,1.0
2020-06-16,0.9602510431576227,5,1.0
2020-06-17,0.9635103420817739,5,1.0
2020-06-18,0.9681383282566847,5,1.0
2020-06-19,0.9741392400690303,6,1.0
2020-06-22,0.9780880427153685,6,1.0
2020-06-23,0.982444694905523,6,1.0
2020-06-24,0.9760719813847698,6,1.0
2020-06-25,0.9817983386730279,6,1.0
2020-06-26,0.9812577680063279,5,1.0
2020-06-29,0.9831965115031095,5,1.0
2020-06-30,0.9895377307361172,5,1.0
2020-07-01,0.9907313784787874,5,1.0
2020-07-02,0.9929548912794427,5,1.0
2020-07-06,1.0019680791115702,6,1.0
2020-07-07,1.0034172183566854,6,1.0
2020-07-08,1.0088364361849687,6,1.0
2020-07-09,1.0138738331080293,6,1.0
2020-07-10,1.0189371755310148,6,1.0
2020-07-13,1.019133300299854,6,1.0
2020-07-14,1.0255290382199078,6,1.0
2020-07-15,1.0249336616719895,6,1.0
2020-07-16,1.019330297565309,6,1.0
2020-07-17,1.022257673404934,6,1.0
2020-07-20,1.0359242486459792,6,1.0
2020-07-21,1.0493676912245098,6,1.0
2020-07-22,1.0672518335873638,6,1.0
2020-07-23,1.0590216082915331,6,1.0
2020-07-24,1.057404397864825,6,1.0
2020-07-27,1.0816837437891824,6,1.0
2020-07-28,1.077679387556609,6,1.0
2020-07-29,1.0867743748323238,6,1.0
2020-07-30,1.0773316837994373,6,1.0
2020-07-31,1.0870667850594768,6,1.0
2020-08-03,1.0980810720747467,6,1.0
2020-08-04,1.1154720396655826,6,1.0
2020-08-05,1.1290547183335953,6,1.0
2020-08-06,1.1489764508645484,6,1.0
2020-08-07,1.1343043797872063,6,1.0
2020-08-10,1.1456525488329092,6,1.0
2020-08-11,1.1013366445508814,6,1.0
2020-08-12,1.1113928694661226,6,1.0
2020-08-13,1.1270805012517648,6,1.0
2020-08-14,1.1226278917886332,6,1.0
2020-08-17,1.1371471944409073,6,1.0
2020-08-18,1.1443408426093864,6,1.0
2020-08-19,1.136227863711842,6,1.0
2020-08-20,1.1472597290395348,6,1.0
2020-08-21,1.1397304854950188,6,1.0
2020-08-24,1.144906730241019,6,1.0
2020-08-25,1.1501542511745086,6,1.0
2020-08-26,1.1646744019118445,6,1.0
2020-08-27,1.1609571046495935,6,1.0
2020-08-28,1.1692494352142468,6,1.0
2020-08-31,1.1747314272538423,6,1.0
2020-09-01,1.179978505833439,6,1.0
2020-09-02,1.1808764951122899,6,1.0
2020-09-03,1.1463258112138257,6,1.0
2020-09-04,1.1533642607729073,6,1.0
2020-09-08,1.1351312358040748,6,1.0
2020-09-09,1.1480615148025761,6,1.0
2020-09-10,1.135848350519389,6,1.0
2020-09-11,1.1431383109530573,6,1.0
2020-09-14,1.1580540330991316,6,1.0
2020-09-15,1.1583183519082851,6,1.0
2020-09-16,1.1629458003143454,6,1.0
2020-09-17,1.1599937658595039,6,1.0
2020-09-18,1.1604363599699854,6,1.0
2020-09-21,1.1255858314875526,6,1.0
2020-09-22,1.1297725227946955,6,1.0
2020-09-23,1.0965994286400376,6,1.0
2020-09-24,1.1010392509514237,6,1.0
2020-09-25,1.105934498564709,6,1.0
2020-09-28,1.1198003185848282,6,1.0
2020-09-29,1.1235821499793626,6,1.0
2020-09-30,1.124578646040527,6,1.0
2020-10-01,1.1261634812588979,6,1.0
2020-10-02,1.1246894313044957,6,1.0
2020-10-05,1.1334138873183737,6,1.0
2020-10-06,1.1272928904774613,6,1.0
2020-10-07,1.1369317773158039,6,1.0
2020-10-08,1.1394468664715278,6,1.0
2020-10-09,1.1604359327995666,6,1.0
2020-10-12,1.1591390872509002,6,1.0
2020-10-13,1.1520696844482814,6,1.0
2020-10-14,1.1513818615480493,6,1.0
2020-10-15,1.157159929321371,6,1.0
2020-10-16,1.1524158353991183,6,1.0
2020-10-19,1.1552931019321253,6,1.0
2020-10-20,1.1638339960421362,6,1.0
2020-10-21,1.1663048451341567,6,1.0
2020-10-22,1.1641664947791697,6,1.0
2020-10-23,1.1694340798684315,6,1.0
2020-10-26,1.1582882074398617,6,1.0
2020-10-27,1.1564202873856244,6,1.0
2020-10-28,1.1281550898459545,6,1.0
2020-10-29,1.1234299006310142,6,1.0
2020-10-30,1.1264976843869283,6,1.0
2020-11-02,1.1320024374213966,6,1.0
2020-11-03,1.1460860907937551,6,1.0
2020-11-04,1.1519521029928195,6,1.0
2020-11-05,1.1755481522104458,6,1.0
2020-11-06,1.1693817185642272,6,1.0
2020-11-09,1.17058588236975,6,1.0
2020-11-10,1.1903604176860554,6,1.0
2020-11-11,1.1872700824965152,6,1.0
2020-11-12,1.1780308876628527,6,1.0
2020-11-13,1.190960553064836,6,1.0
2020-11-16,1.2057075934512687,6,1.0
2020-11-17,1.2039046711160888,6,1.0
2020-11-18,1.2001957341363167,6,1.0
2020-11-19,1.1999425127713625,6,1.0
2020-11-20,1.1981960193511836,6,1.0
2020-11-23,1.2022816816348725,6,1.0
2020-11-24,1.21265193566146,6,1.0
2020-11-25,1.1992229494684883,6,1.0
2020-11-27,1.2155558688011083,6,1.0
2020-11-30,1.1990544861887316,6,1.0
2020-12-01,1.1922625672847393,6,1.0
2020-12-02,1.1912263074249068,6,1.0
2020-12-03,1.1922306935461942,6,1.0
2020-12-04,1.1993585426064457,6,1.0
2020-12-07,1.2019970951442516,6,1.0
2020-12-08,1.2009125799514657,6,1.0
2020-12-09,1.1971516957705783,6,1.0
2020-12-10,1.2036184748763397,6,1.0
2020-12-11,1.2013392478870906,6,1.0
2020-12-14,1.202489786390656,6,1.0
2020-12-15,1.2155961033868088,6,1.0
2020-12-16,1.2173419591059906,6,1.0
2020-12-17,1.2325807766688148,6,1.0
2020-12-18,1.2366282872656897,6,1.0
2020-12-21,1.2321959118139938,6,1.0
2020-12-22,1.230741497490864,6,1.0
2020-12-23,1.236496717634041,6,1.0
2020-12-24,1.239931122579413,6,1.0
2020-12-28,1.2448909916477844,6,1.0
2020-12-29,1.2483506416631134,6,1.0
2020-12-30,1.2528267152491332,6,1.0
2020-12-31,1.257378841103522,6,1.0
2021-01-04,1.2531386106495028,6,1.0
2021-01-05,1.2734763201959294,6,1.0
2021-01-06,1.284133992870087,6,1.0
2021-01-07,1.298164631466048,6,1.0
2021-01-08,1.3013771982611695,6,1.0
2021-01-11,1.2896580786930771,6,1.0
2021-01-12,1.3222760654057744,6,1.0
2021-01-13,1.3133083257604519,6,1.0
2021-01-14,1.3301430102583334,6,1.0
2021-01-15,1.31549652731906,6,1.0
2021-01-19,1.316683297935534,6,1.0
2021-01-20,1.3169515272664831,6,1.0
2021-01-21,1.3186534050480134,6,1.0
2021-01-22,1.2957046024285845,6,1.0
2021-01-25,1.3077150304150864,6,1.0
2021-01-26,1.3076626439811805,6,1.0
2021-01-27,1.2893836173453,6,1.0
2021-01-28,1.284137506111699,6,1.0
2021-01-29,1.2763058344687828,6,1.0
2021-02-01,1.2906430774342372,6,1.0
2021-02-02,1.2991588900191615,6,1.0
2021-02-03,1.3087582754720137,6,1.0
2021-02-04,1.326067739380517,6,1.0
2021-02-05,1.3287813339631507,6,1.0
2021-02-08,1.3525053575647656,6,1.0
2021-02-09,1.360583478565639,6,1.0
2021-02-10,1.3414626722143843,6,1.0
2021-02-11,1.348882520333645,6,1.0
2021-02-12,1.3571159038060723,6,1.0
2021-02-16,1.3668360809519253,6,1.0
2021-02-17,1.366118581612391,6,1.0
2021-02-18,1.3631013536654761,6,1.0
2021-02-19,1.375066570697833,6,1.0
2021-02-22,1.3878780548604912,6,1.0
2021-02-23,1.3919211872670936,6,1.0
2021-02-24,1.4156305828145752,6,1.0
2021-02-25,1.392481953830934,6,1.0
2021-02-26,1.369846417364858,6,1.0
2021-03-01,1.3714470174083737,6,1.0
2021-03-02,1.3738280123101927,6,1.0
2021-03-03,1.3648331957421058,6,1.0
2021-03-04,1.3594932450845614,6,1.0
2021-03-05,1.3834744627638313,6,1.0
2021-03-08,1.3809092534725949,6,1.0
2021-03-09,1.3846177371161588,6,1.0
2021-03-10,1.384895354187283,6,1.0
2021-03-11,1.407225679139888,6,1.0
2021-03-12,1.407068549607062,6,1.0
2021-03-15,1.410096940314301,6,1.0
2021-03-16,1.4086316034945958,6,1.0
2021-03-17,1.408356264634037,6,1.0
2021-03-18,1.3605995420461707,6,1.0
2021-03-19,1.3737148824643621,6,1.0
2021-03-22,1.3750098710612992,6,1.0
2021-03-23,1.3459938283900252,6,1.0
2021-03-24,1.3564372719126256,6,1.0
2021-03-25,1.344022606236833,6,1.0
2021-03-26,1.3616103689471866,6,1.0
2021-03-29,1.3513407833637485,6,1.0
2021-03-30,1.3402922823594132,6,1.0
2021-03-31,1.3697124318313627,6,1.0
2021-04-01,1.3773663933631204,6,1.0
2021-04-05,1.3821550586193276,6,1.0
2021-04-06,1.3820702876335136,6,1.0
2021-04-07,1.376903444249358,6,1.0
2021-04-08,1.387436930255959,6,1.0
2021-04-09,1.3852692064981025,6,1.0
2021-04-12,1.3804149612854577,6,1.0
2021-04-13,1.3888343825161271,6,1.0
2021-04-14,1.4111613913523993,6,1.0
2021-04-15,1.4212632558729732,6,1.0
2021-04-16,1.4278597585460227,6,1.0
2021-04-19,1.4245113530282618,6,1.0
2021-04-20,1.4291742618993337,6,1.0
2021-04-21,1.4397317519741417,6,1.0
2021-04-22,1.4524653056271923,6,1.0
2021-04-23,1.4617504767143954,6,1.0
2021-04-26,1.4842281129668808,6,1.0
2021-04-27,1.4932101147718504,6,1.0
2021-04-28,1.4779311704335503,6,1.0
2021-04-29,1.4808307021254672,6,1.0
2021-04-30,1.486515823270958,6,1.0
2021-05-03,1.4936848497285533,6,1.0
2021-05-04,1.5138228174696386,6,1.0
2021-05-05,1.5248373702204006,6,1.0
2021-05-06,1.5440569609799706,6,1.0
2021-05-07,1.558436818259821,6,1.0
2021-05-10,1.5438137596581676,6,1.0
2021-05-11,1.5596719489491895,6,1.0
2021-05-12,1.5434058897131462,6,1.0
2021-05-13,1.5071563673721042,6,1.0
2021-05-14,1.5064556339065656,6,1.0
2021-05-17,1.512760982338452,6,1.0
2021-05-18,1.5158621089838367,6,1.0
2021-05-19,1.4920511406992343,6,1.0
2021-05-20,1.4900881969567534,6,1.0
2021-05-21,1.487418383188871,6,1.0
2021-05-24,1.498626170888613,6,1.0
2021-05-25,1.4877629912068076,6,1.0
2021-05-26,1.4841911197289446,6,1.0
2021-05-27,1.5073560691393497,6,1.0
2021-05-28,1.507359432246514,6,1.0
2021-06-01,1.5208112481121305,6,1.0
2021-06-02,1.5253287416511756,6,1.0
