Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
1998-12-22,11.938132286071777,12.10693084106743,11.839181409005361,12.072007002102811,601000
1998-12-23,12.223344802856445,12.223344802856445,11.978877906799317,12.200062241327196,676600
1998-12-24,12.176776885986328,12.223341998361038,12.13021177361162,12.223341998361038,487400
1998-12-28,12.211698532104492,12.363035120204929,12.141850876058136,12.363035120204929,618600
1998-12-29,12.246623992919922,12.299009741939066,12.106928662202204,12.269906548039542,247600
1998-12-30,12.200057029724121,12.34557297712064,12.136030012869654,12.176774478140679,191200
1998-12-31,12.153499603271484,12.25827115157555,12.04872805496742,12.200064735851068,154400
1999-01-04,12.293190956115723,12.502733983776785,12.141854325027177,12.165136883656183,1301200
1999-01-05,12.607502937316895,12.677350599019482,12.316471013556118,12.316471013556118,590400
1999-01-06,12.980022430419922,13.01494625758697,12.817044570307026,12.921816051808173,1249400
1999-01-07,12.939278602600098,13.049870727408646,12.770480096313367,12.851969030382822,1069200
1999-01-08,12.991667747497559,13.247775893057545,12.84615175570211,13.224493334370274,1065600
1999-01-11,13.119726181030273,13.364193128502887,12.980030782474493,13.364193128502887,995800
1999-01-12,12.764662742614746,13.247775833192504,12.764662742614746,13.224493274610444,972000
1999-01-13,12.758841514587402,13.096438598458786,11.920669444286041,11.920669444286041,1096600
1999-01-14,12.584219932556152,12.898534398956723,12.502730996822672,12.793762910156532,732600
1999-01-15,12.956742286682129,12.962562925624933,12.607503950113877,12.665710339541919,1307800
1999-01-19,13.404930114746094,13.41075075309379,13.044050537188882,13.271055432749064,874600
1999-01-20,13.527165412902832,13.963713350066218,13.503882856254117,13.736708422741257,2264400
1999-01-21,13.177922248840332,13.527160470982743,13.084792056269022,13.503877922839916,2985800
1999-01-22,12.94510555267334,13.18957247408174,12.811230809997312,12.94510555267334,2582000
1999-01-25,13.17210578918457,13.177926428066225,12.886894483983491,13.10807876148637,1893200
1999-01-26,13.70178508758545,13.71342636633446,13.317622888868101,13.317622888868101,1427800
1999-01-27,13.410750389099121,13.963711017121872,13.410750389099121,13.876401444276175,2733800
1999-01-28,13.882219314575195,13.888039951604368,13.637752559349972,13.69013829261252,1807200
1999-01-29,14.085945129394531,14.097586406360973,13.759989374334161,13.922967251864346,1867200
1999-02-01,14.097586631774902,14.295488343368769,13.992815137401678,14.213999403300706,1826000
1999-02-02,13.858936309814453,14.155788788521104,13.643572746831195,14.155788788521104,2518400
